"Indicator","Time","Value (USD/LSL)"
"Currency","1994/11/15",3.52
"Currency","1994/11/14",3.53
"Currency","1994/11/11",3.52
"Currency","1994/11/10",3.52
"Currency","1994/11/09",3.51
"Currency","1994/11/08",3.50
"Currency","1994/11/07",3.51
"Currency","1994/11/04",3.52
"Currency","1994/11/03",3.51
"Currency","1994/11/02",3.50
"Currency","1994/11/01",3.49
"Currency","1994/10/31",3.50
"Currency","1994/10/28",3.49
"Currency","1994/10/27",3.50
"Currency","1994/10/26",3.50
"Currency","1994/10/25",3.49
"Currency","1994/10/24",3.51
"Currency","1994/10/21",3.51
"Currency","1994/10/20",3.52
"Currency","1994/10/19",3.52
"Currency","1994/10/18",3.53
"Currency","1994/10/17",3.55
"Currency","1994/10/14",3.57
"Currency","1994/10/13",3.57
"Currency","1994/10/12",3.57
"Currency","1994/10/11",3.57
"Currency","1994/10/10",3.58
"Currency","1994/10/07",3.57
"Currency","1994/10/06",3.57
"Currency","1994/10/05",3.57
"Currency","1994/10/04",3.57
"Currency","1994/10/03",3.58
"Currency","1994/09/30",3.57
"Currency","1994/09/29",3.56
"Currency","1994/09/28",3.55
"Currency","1994/09/27",3.55
"Currency","1994/09/26",3.54
"Currency","1994/09/23",3.54
"Currency","1994/09/22",3.53
"Currency","1994/09/21",3.54
"Currency","1994/09/20",3.54
"Currency","1994/09/19",3.55
"Currency","1994/09/16",3.55
"Currency","1994/09/15",3.55
"Currency","1994/09/14",3.55
"Currency","1994/09/13",3.55
"Currency","1994/09/12",3.55
"Currency","1994/09/09",3.56
"Currency","1994/09/08",3.56
"Currency","1994/09/07",3.56
"Currency","1994/09/06",3.56
"Currency","1994/09/05",3.57
"Currency","1994/09/02",3.58
"Currency","1994/09/01",3.59
"Currency","1994/08/31",3.59
"Currency","1994/08/30",3.59
"Currency","1994/08/29",3.58
"Currency","1994/08/26",3.58
"Currency","1994/08/25",3.58
"Currency","1994/08/24",3.58
"Currency","1994/08/23",3.58
"Currency","1994/08/22",3.57
"Currency","1994/08/19",3.57
"Currency","1994/08/18",3.58
"Currency","1994/08/17",3.59
"Currency","1994/08/16",3.59
"Currency","1994/08/15",3.58
"Currency","1994/08/12",3.59
"Currency","1994/08/11",3.61
"Currency","1994/08/10",3.61
"Currency","1994/08/09",3.61
"Currency","1994/08/08",3.61
"Currency","1994/08/05",3.62
"Currency","1994/08/04",3.62
"Currency","1994/08/03",3.63
"Currency","1994/08/02",3.65
"Currency","1994/08/01",3.65
"Currency","1994/07/29",3.67
"Currency","1994/07/28",3.68
"Currency","1994/07/27",3.67
"Currency","1994/07/26",3.68
"Currency","1994/07/25",3.70
"Currency","1994/07/22",3.70
"Currency","1994/07/21",3.68
"Currency","1994/07/20",3.68
"Currency","1994/07/19",3.67
"Currency","1994/07/18",3.66
"Currency","1994/07/15",3.66
"Currency","1994/07/14",3.66
"Currency","1994/07/13",3.65
"Currency","1994/07/12",3.64
"Currency","1994/07/11",3.65
"Currency","1994/07/08",3.67
"Currency","1994/07/07",3.68
"Currency","1994/07/06",3.66
"Currency","1994/07/05",3.66
"Currency","1994/07/04",3.65
"Currency","1994/07/01",3.65
"Currency","1994/06/30",3.65
"Currency","1994/06/29",3.64
"Currency","1994/06/28",3.64
"Currency","1994/06/27",3.61
"Currency","1994/06/24",3.62
"Currency","1994/06/23",3.61
"Currency","1994/06/22",3.65
"Currency","1994/06/21",3.66
"Currency","1994/06/20",3.64
"Currency","1994/06/17",3.40
"Currency","1994/06/16",3.40
"Currency","1994/06/15",3.40
"Currency","1994/06/14",3.40
"Currency","1994/06/13",3.40
"Currency","1994/06/10",3.40
"Currency","1994/06/09",3.40
"Currency","1994/06/08",3.40
"Currency","1994/06/07",3.40
"Currency","1994/06/06",3.40
"Currency","1994/06/03",3.40
"Currency","1994/06/02",3.40
"Currency","1994/06/01",3.40
"Currency","1994/05/31",3.40
"Currency","1994/05/30",3.40
"Currency","1994/05/27",3.40
"Currency","1994/05/26",3.40
"Currency","1994/05/25",3.40
"Currency","1994/05/24",3.40
"Currency","1994/05/23",3.40
"Currency","1994/05/20",3.40
"Currency","1994/05/19",3.40
"Currency","1994/05/18",3.40
"Currency","1994/05/17",3.40
"Currency","1994/05/16",3.40
"Currency","1994/05/13",3.40
"Currency","1994/05/12",3.40
"Currency","1994/05/11",3.40
"Currency","1994/05/10",3.40
"Currency","1994/05/09",3.40
"Currency","1994/05/06",3.40
"Currency","1994/05/05",3.40
"Currency","1994/05/04",3.40
"Currency","1994/05/03",3.40
"Currency","1994/05/02",3.40
"Currency","1994/04/29",3.40
"Currency","1994/04/28",3.40
"Currency","1994/04/27",3.40
"Currency","1994/04/26",3.40
"Currency","1994/04/25",3.40
"Currency","1994/04/22",3.40
"Currency","1994/04/21",3.40
"Currency","1994/04/20",3.40
"Currency","1994/04/19",3.40
"Currency","1994/04/18",3.40
"Currency","1994/04/15",3.40
"Currency","1994/04/14",3.40
"Currency","1994/04/13",3.40
"Currency","1994/04/12",3.40
"Currency","1994/04/11",3.40
"Currency","1994/04/08",3.40
"Currency","1994/04/07",3.40
"Currency","1994/04/06",3.40
"Currency","1994/04/05",3.40
"Currency","1994/04/04",3.40
"Currency","1994/04/01",3.40
"Currency","1994/03/31",3.40
"Currency","1994/03/30",3.40
"Currency","1994/03/29",3.40
"Currency","1994/03/28",3.40
"Currency","1994/03/25",3.40
"Currency","1994/03/24",3.40
"Currency","1994/03/23",3.40
"Currency","1994/03/22",3.40
"Currency","1994/03/21",3.40
"Currency","1994/03/18",3.40
"Currency","1994/03/17",3.40
"Currency","1994/03/16",3.40
"Currency","1994/03/15",3.40
"Currency","1994/03/14",3.40
"Currency","1994/03/11",3.40
"Currency","1994/03/10",3.40
"Currency","1994/03/09",3.40
"Currency","1994/03/08",3.40
"Currency","1994/03/07",3.40
"Currency","1994/03/04",3.40
"Currency","1994/03/03",3.40
"Currency","1994/03/02",3.40
"Currency","1994/03/01",3.40
"Currency","1994/02/28",3.40
"Currency","1994/02/25",3.40
"Currency","1994/02/24",3.40
"Currency","1994/02/23",3.40
"Currency","1994/02/22",3.40
"Currency","1994/02/21",3.40
"Currency","1994/02/18",3.40
"Currency","1994/02/17",3.40
"Currency","1994/02/16",3.40
"Currency","1994/02/15",3.40
"Currency","1994/02/14",3.40
"Currency","1994/02/11",3.40
"Currency","1994/02/10",3.40
"Currency","1994/02/09",3.40
"Currency","1994/02/08",3.40
"Currency","1994/02/07",3.40
"Currency","1994/02/04",3.40
"Currency","1994/02/03",3.40
"Currency","1994/02/02",3.40
"Currency","1994/02/01",3.40
"Currency","1994/01/31",3.40
"Currency","1994/01/28",3.40
"Currency","1994/01/27",3.40
"Currency","1994/01/26",3.40
"Currency","1994/01/25",3.40
"Currency","1994/01/24",3.40
"Currency","1994/01/21",3.40
"Currency","1994/01/20",3.40
"Currency","1994/01/19",3.40
"Currency","1994/01/18",3.40
"Currency","1994/01/17",3.40
"Currency","1994/01/14",3.40
"Currency","1994/01/13",3.39
"Currency","1994/01/12",3.40
"Currency","1994/01/11",3.40
"Currency","1994/01/10",3.39
"Currency","1994/01/07",3.40
"Currency","1994/01/06",3.40
"Currency","1994/01/05",3.40
"Currency","1994/01/04",3.40
"Currency","1994/01/03",3.39
"Currency","1993/12/31",3.39
"Currency","1993/12/30",3.39
"Currency","1993/12/29",3.37
"Currency","1993/12/28",3.38
"Currency","1993/12/27",3.38
"Currency","1993/12/24",3.38
"Currency","1993/12/23",3.38
"Currency","1993/12/22",3.38
"Currency","1993/12/21",3.38
"Currency","1993/12/20",3.38
"Currency","1993/12/17",3.38
"Currency","1993/12/16",3.38
"Currency","1993/12/15",3.37
"Currency","1993/12/14",3.37
"Currency","1993/12/13",3.35
"Currency","1993/12/10",3.36
"Currency","1993/12/09",3.36
"Currency","1993/12/08",3.36
"Currency","1993/12/07",3.36
"Currency","1993/12/06",3.36
"Currency","1993/12/03",3.37
"Currency","1993/12/02",3.37
"Currency","1993/12/01",3.37
"Currency","1993/11/30",3.36
"Currency","1993/11/29",3.37
"Currency","1993/11/26",3.37
"Currency","1993/11/25",3.36
"Currency","1993/11/24",3.35
"Currency","1993/11/23",3.35
"Currency","1993/11/22",3.36
"Currency","1993/11/19",3.37
"Currency","1993/11/18",3.37
"Currency","1993/11/17",3.37
"Currency","1993/11/16",3.37
"Currency","1993/11/15",3.37
"Currency","1993/11/12",3.37
"Currency","1993/11/11",3.37
"Currency","1993/11/10",3.37
"Currency","1993/11/09",3.37
"Currency","1993/11/08",3.37
"Currency","1993/11/05",3.37
"Currency","1993/11/04",3.37
"Currency","1993/11/03",3.37
"Currency","1993/11/02",3.37
"Currency","1993/11/01",3.37
"Currency","1993/10/29",3.37
"Currency","1993/10/28",3.37
"Currency","1993/10/27",3.37
"Currency","1993/10/26",3.37
"Currency","1993/10/25",3.37
"Currency","1993/10/22",3.37
"Currency","1993/10/21",3.37
"Currency","1993/10/20",3.37
"Currency","1993/10/19",3.37
"Currency","1993/10/18",3.37
"Currency","1993/10/15",3.37
"Currency","1993/10/14",3.37
"Currency","1993/10/13",3.37
"Currency","1993/10/12",3.37
"Currency","1993/10/11",3.37
"Currency","1993/10/08",3.37
"Currency","1993/10/07",3.37
"Currency","1993/10/06",3.37
"Currency","1993/10/05",3.37
"Currency","1993/10/04",3.37
"Currency","1993/10/01",3.37
"Currency","1993/09/30",3.37
"Currency","1993/09/29",3.37
"Currency","1993/09/28",3.37
"Currency","1993/09/27",3.37
"Currency","1993/09/24",3.37
"Currency","1993/09/23",3.37
"Currency","1993/09/22",3.37
"Currency","1993/09/21",3.37
"Currency","1993/09/20",3.37
"Currency","1993/09/17",3.37
"Currency","1993/09/16",3.37
"Currency","1993/09/15",3.37
"Currency","1993/09/14",3.37
"Currency","1993/09/13",3.37
"Currency","1993/09/10",3.37
"Currency","1993/09/09",3.37
"Currency","1993/09/08",3.37
"Currency","1993/09/07",3.37
"Currency","1993/09/06",3.37
"Currency","1993/09/03",3.37
"Currency","1993/09/02",3.37
"Currency","1993/09/01",3.37
"Currency","1993/08/31",3.37
"Currency","1993/08/30",3.37
"Currency","1993/08/27",3.37
"Currency","1993/08/26",3.37
"Currency","1993/08/25",3.37
"Currency","1993/08/24",3.37
"Currency","1993/08/23",3.37
"Currency","1993/08/20",3.37
"Currency","1993/08/19",3.37
"Currency","1993/08/18",3.37
"Currency","1993/08/17",3.37
"Currency","1993/08/16",3.37
"Currency","1993/08/13",3.37
"Currency","1993/08/12",3.37
"Currency","1993/08/11",3.37
"Currency","1993/08/10",3.37
"Currency","1993/08/09",3.37
"Currency","1993/08/06",3.37
"Currency","1993/08/05",3.37
"Currency","1993/08/04",3.37
"Currency","1993/08/03",3.37
"Currency","1993/08/02",3.37
"Currency","1993/07/30",3.37
"Currency","1993/07/29",3.35
"Currency","1993/07/28",3.35
"Currency","1993/07/27",3.35
"Currency","1993/07/26",3.36
"Currency","1993/07/23",3.35
"Currency","1993/07/22",3.33
"Currency","1993/07/21",3.33
"Currency","1993/07/20",3.34
"Currency","1993/07/19",3.34
"Currency","1993/07/16",3.35
"Currency","1993/07/15",3.35
"Currency","1993/07/14",3.36
"Currency","1993/07/13",3.35
"Currency","1993/07/12",3.36
"Currency","1993/07/09",3.35
"Currency","1993/07/08",3.33
"Currency","1993/07/07",3.33
"Currency","1993/07/06",3.35
"Currency","1993/07/05",3.34
"Currency","1993/07/02",3.33
"Currency","1993/07/01",3.35
"Currency","1993/06/30",3.33
"Currency","1993/06/29",3.32
"Currency","1993/06/28",3.33
"Currency","1993/06/25",3.31
"Currency","1993/06/24",3.32
"Currency","1993/06/23",3.29
"Currency","1993/06/22",3.29
"Currency","1993/06/21",3.28
"Currency","1993/06/18",3.24
"Currency","1993/06/17",3.23
"Currency","1993/06/16",3.22
"Currency","1993/06/15",3.20
"Currency","1993/06/14",3.19
"Currency","1993/06/11",3.19
"Currency","1993/06/10",3.19
"Currency","1993/06/09",3.19
"Currency","1993/06/08",3.19
"Currency","1993/06/07",3.19
"Currency","1993/06/04",3.18
"Currency","1993/06/03",3.19
"Currency","1993/06/02",3.18
"Currency","1993/06/01",3.18
"Currency","1993/05/31",3.18
"Currency","1993/05/28",3.18
"Currency","1993/05/27",3.19
"Currency","1993/05/26",3.19
"Currency","1993/05/25",3.18
"Currency","1993/05/24",3.20
"Currency","1993/05/21",3.19
"Currency","1993/05/20",3.17
"Currency","1993/05/19",3.17
"Currency","1993/05/18",3.19
"Currency","1993/05/17",3.17
"Currency","1993/05/14",3.17
"Currency","1993/05/13",3.18
"Currency","1993/05/12",3.18
"Currency","1993/05/11",3.18
"Currency","1993/05/10",3.18
"Currency","1993/05/07",3.16
"Currency","1993/05/06",3.16
"Currency","1993/05/05",3.16
"Currency","1993/05/04",3.15
"Currency","1993/05/03",3.16
"Currency","1993/04/30",3.16
"Currency","1993/04/29",3.15
"Currency","1993/04/28",3.16
"Currency","1993/04/27",3.15
"Currency","1993/04/26",3.14
"Currency","1993/04/23",3.15
"Currency","1993/04/22",3.17
"Currency","1993/04/21",3.17
"Currency","1993/04/20",3.16
"Currency","1993/04/19",3.18
"Currency","1993/04/16",3.19
"Currency","1993/04/15",3.18
"Currency","1993/04/14",3.16
"Currency","1993/04/13",3.16
"Currency","1993/04/12",3.18
"Currency","1993/04/09",3.18
"Currency","1993/04/08",3.18
"Currency","1993/04/07",3.19
"Currency","1993/04/06",3.19
"Currency","1993/04/05",3.18
"Currency","1993/04/02",3.17
"Currency","1993/04/01",3.18
"Currency","1993/03/31",3.17
"Currency","1993/03/30",3.18
"Currency","1993/03/29",3.18
"Currency","1993/03/26",3.18
"Currency","1993/03/25",3.18
"Currency","1993/03/24",3.17
"Currency","1993/03/23",3.17
"Currency","1993/03/22",3.17
"Currency","1993/03/19",3.18
"Currency","1993/03/18",3.19
"Currency","1993/03/17",3.20
"Currency","1993/03/16",3.19
"Currency","1993/03/15",3.20
"Currency","1993/03/12",3.19
"Currency","1993/03/11",3.19
"Currency","1993/03/10",3.19
"Currency","1993/03/09",3.18
"Currency","1993/03/08",3.18
"Currency","1993/03/05",3.17
"Currency","1993/03/04",3.16
"Currency","1993/03/03",3.15
"Currency","1993/03/02",3.15
"Currency","1993/03/01",3.15
"Currency","1993/02/26",3.14
"Currency","1993/02/25",3.13
"Currency","1993/02/24",3.12
"Currency","1993/02/23",3.12
"Currency","1993/02/22",3.13
"Currency","1993/02/19",3.13
"Currency","1993/02/18",3.12
"Currency","1993/02/17",3.11
"Currency","1993/02/16",3.12
"Currency","1993/02/15",3.14
"Currency","1993/02/12",3.13
"Currency","1993/02/11",3.13
"Currency","1993/02/10",3.12
"Currency","1993/02/09",3.12
"Currency","1993/02/08",3.12
"Currency","1993/02/05",3.11
"Currency","1993/02/04",3.12
"Currency","1993/02/03",3.10
"Currency","1993/02/02",3.10
"Currency","1993/02/01",3.10
"Currency","1993/01/29",3.08
"Currency","1993/01/28",3.06
"Currency","1993/01/27",3.06
"Currency","1993/01/26",3.06
"Currency","1993/01/25",3.05
"Currency","1993/01/22",3.08
"Currency","1993/01/21",3.08
"Currency","1993/01/20",3.07
"Currency","1993/01/19",3.07
"Currency","1993/01/18",3.07
"Currency","1993/01/15",3.08
"Currency","1993/01/14",3.07
"Currency","1993/01/13",3.07
"Currency","1993/01/12",3.07
"Currency","1993/01/11",3.07
"Currency","1993/01/08",3.09
"Currency","1993/01/07",3.07
"Currency","1993/01/06",3.06
"Currency","1993/01/05",3.06
"Currency","1993/01/04",3.07
"Currency","1993/01/01",3.05
"Currency","1992/12/31",3.05
"Currency","1992/12/30",3.06
"Currency","1992/12/29",3.06
"Currency","1992/12/28",3.02
"Currency","1992/12/25",3.02
"Currency","1992/12/24",3.02
"Currency","1992/12/23",3.02
"Currency","1992/12/22",3.02
"Currency","1992/12/21",3.01
"Currency","1992/12/18",3.01
"Currency","1992/12/17",2.99
"Currency","1992/12/16",3.00
"Currency","1992/12/15",3.01
"Currency","1992/12/14",3.01
"Currency","1992/12/11",3.01
"Currency","1992/12/10",3.01
"Currency","1992/12/09",2.99
"Currency","1992/12/08",2.98
"Currency","1992/12/07",3.00
"Currency","1992/12/04",3.01
"Currency","1992/12/03",3.00
"Currency","1992/12/02",2.99
"Currency","1992/12/01",3.01
"Currency","1992/11/30",3.02
"Currency","1992/11/27",3.02
"Currency","1992/11/26",3.01
"Currency","1992/11/25",3.00
"Currency","1992/11/24",3.01
"Currency","1992/11/23",3.02
"Currency","1992/11/20",2.99
"Currency","1992/11/19",2.99
"Currency","1992/11/18",3.00
"Currency","1992/11/17",3.01
"Currency","1992/11/16",3.00
"Currency","1992/11/13",2.98
"Currency","1992/11/12",2.99
"Currency","1992/11/11",2.99
"Currency","1992/11/10",3.01
"Currency","1992/11/09",2.99
"Currency","1992/11/06",2.98
"Currency","1992/11/05",2.98
"Currency","1992/11/04",2.97
"Currency","1992/11/03",2.97
"Currency","1992/11/02",2.98
"Currency","1992/10/30",2.96
"Currency","1992/10/29",2.95
"Currency","1992/10/28",2.95
"Currency","1992/10/27",2.95
"Currency","1992/10/26",2.95
"Currency","1992/10/23",2.94
"Currency","1992/10/22",2.92
"Currency","1992/10/21",2.92
"Currency","1992/10/20",2.92
"Currency","1992/10/19",2.89
"Currency","1992/10/16",2.87
"Currency","1992/10/15",2.85
"Currency","1992/10/14",2.86
"Currency","1992/10/13",2.87
"Currency","1992/10/12",2.87
"Currency","1992/10/09",2.87
"Currency","1992/10/08",2.86
"Currency","1992/10/07",2.83
"Currency","1992/10/06",2.83
"Currency","1992/10/05",2.82
"Currency","1992/10/02",2.83
"Currency","1992/10/01",2.82
"Currency","1992/09/30",2.81
"Currency","1992/09/29",2.82
"Currency","1992/09/28",2.83
"Currency","1992/09/25",2.85
"Currency","1992/09/24",2.85
"Currency","1992/09/23",2.85
"Currency","1992/09/22",2.84
"Currency","1992/09/21",2.85
"Currency","1992/09/18",2.85
"Currency","1992/09/17",2.84
"Currency","1992/09/16",2.83
"Currency","1992/09/15",2.79
"Currency","1992/09/14",2.81
"Currency","1992/09/11",2.78
"Currency","1992/09/10",2.76
"Currency","1992/09/09",2.75
"Currency","1992/09/08",2.74
"Currency","1992/09/07",2.75
"Currency","1992/09/04",2.75
"Currency","1992/09/03",2.75
"Currency","1992/09/02",2.73
"Currency","1992/09/01",2.73
"Currency","1992/08/31",2.75
"Currency","1992/08/28",2.75
"Currency","1992/08/27",2.75
"Currency","1992/08/26",2.75
"Currency","1992/08/25",2.74
"Currency","1992/08/24",2.76
"Currency","1992/08/21",2.78
"Currency","1992/08/20",2.77
"Currency","1992/08/19",2.76
"Currency","1992/08/18",2.77
"Currency","1992/08/17",2.77
"Currency","1992/08/14",2.77
"Currency","1992/08/13",2.77
"Currency","1992/08/12",2.77
"Currency","1992/08/11",2.77
"Currency","1992/08/10",2.77
"Currency","1992/08/07",2.77
"Currency","1992/08/06",2.77
"Currency","1992/08/05",2.76
"Currency","1992/08/04",2.77
"Currency","1992/08/03",2.77
"Currency","1992/07/31",2.76
"Currency","1992/07/30",2.77
"Currency","1992/07/29",2.76
"Currency","1992/07/28",2.76
"Currency","1992/07/27",2.76
"Currency","1992/07/24",2.76
"Currency","1992/07/23",2.76
"Currency","1992/07/22",2.76
"Currency","1992/07/21",2.76
"Currency","1992/07/20",2.75
"Currency","1992/07/17",2.73
"Currency","1992/07/16",2.74
"Currency","1992/07/15",2.75
"Currency","1992/07/14",2.75
"Currency","1992/07/13",2.74
"Currency","1992/07/10",2.76
"Currency","1992/07/09",2.78
"Currency","1992/07/08",2.75
"Currency","1992/07/07",2.75
"Currency","1992/07/06",2.76
"Currency","1992/07/03",2.76
"Currency","1992/07/02",2.76
"Currency","1992/07/01",2.76
"Currency","1992/06/30",2.77
"Currency","1992/06/29",2.77
"Currency","1992/06/26",2.78
"Currency","1992/06/25",2.79
"Currency","1992/06/24",2.80
"Currency","1992/06/23",2.80
"Currency","1992/06/22",2.81
