"Indicator","Time","Value (USD/MGA)"
"Currency","1996/08/22",770.00
"Currency","1996/08/21",770.00
"Currency","1996/08/20",770.00
"Currency","1996/08/19",770.00
"Currency","1996/08/16",770.00
"Currency","1996/08/15",770.00
"Currency","1996/08/14",770.00
"Currency","1996/08/13",770.00
"Currency","1996/08/12",770.00
"Currency","1996/08/09",770.00
"Currency","1996/08/08",770.00
"Currency","1996/08/07",770.00
"Currency","1996/08/06",770.00
"Currency","1996/08/05",770.00
"Currency","1996/08/02",770.00
"Currency","1996/08/01",770.00
"Currency","1996/07/31",770.00
"Currency","1996/07/30",770.00
"Currency","1996/07/29",770.00
"Currency","1996/07/26",770.00
"Currency","1996/07/25",770.00
"Currency","1996/07/24",770.00
"Currency","1996/07/23",770.00
"Currency","1996/07/22",770.00
"Currency","1996/07/19",770.00
"Currency","1996/07/18",770.00
"Currency","1996/07/17",770.00
"Currency","1996/07/16",770.00
"Currency","1996/07/15",770.00
"Currency","1996/07/12",770.00
"Currency","1996/07/11",770.00
"Currency","1996/07/10",770.00
"Currency","1996/07/09",770.00
"Currency","1996/07/08",770.00
"Currency","1996/07/05",770.00
"Currency","1996/07/04",770.00
"Currency","1996/07/03",770.00
"Currency","1996/07/02",770.00
"Currency","1996/07/01",770.00
"Currency","1996/06/28",770.00
"Currency","1996/06/27",770.00
"Currency","1996/06/26",770.00
"Currency","1996/06/25",770.00
"Currency","1996/06/24",770.00
"Currency","1996/06/21",770.00
"Currency","1996/06/20",770.00
"Currency","1996/06/19",770.00
"Currency","1996/06/18",770.00
"Currency","1996/06/17",770.00
"Currency","1996/06/14",770.00
"Currency","1996/06/13",770.00
"Currency","1996/06/12",770.00
"Currency","1996/06/11",770.00
"Currency","1996/06/10",770.00
"Currency","1996/06/07",770.00
"Currency","1996/06/06",770.00
"Currency","1996/06/05",770.00
"Currency","1996/06/04",770.00
"Currency","1996/06/03",770.00
"Currency","1996/05/31",770.00
"Currency","1996/05/30",770.00
"Currency","1996/05/29",770.00
"Currency","1996/05/28",770.00
"Currency","1996/05/27",770.00
"Currency","1996/05/24",770.00
"Currency","1996/05/23",770.00
"Currency","1996/05/22",770.00
"Currency","1996/05/21",770.00
"Currency","1996/05/20",770.00
"Currency","1996/05/17",770.00
"Currency","1996/05/16",770.00
"Currency","1996/05/15",770.00
"Currency","1996/05/14",760.00
"Currency","1996/05/13",760.00
"Currency","1996/05/10",760.00
"Currency","1996/05/09",760.00
"Currency","1996/05/08",760.00
"Currency","1996/05/07",760.00
"Currency","1996/05/06",760.00
"Currency","1996/05/03",760.00
"Currency","1996/05/02",750.00
"Currency","1996/05/01",750.00
"Currency","1996/04/30",750.00
"Currency","1996/04/29",750.00
"Currency","1996/04/26",750.00
"Currency","1996/04/25",750.00
"Currency","1996/04/24",750.00
"Currency","1996/04/23",750.00
"Currency","1996/04/22",750.00
"Currency","1996/04/19",740.00
"Currency","1996/04/18",740.00
"Currency","1996/04/17",740.00
"Currency","1996/04/16",740.00
"Currency","1996/04/15",740.00
"Currency","1996/04/12",740.00
"Currency","1996/04/11",740.00
"Currency","1996/04/10",740.00
"Currency","1996/04/09",740.00
"Currency","1996/04/08",740.00
"Currency","1996/04/05",740.00
"Currency","1996/04/04",740.00
"Currency","1996/04/03",740.00
"Currency","1996/04/02",740.00
"Currency","1996/04/01",740.00
"Currency","1996/03/29",740.00
"Currency","1996/03/28",760.00
"Currency","1996/03/27",750.00
"Currency","1996/03/26",750.00
"Currency","1996/03/25",750.00
"Currency","1996/03/22",750.00
"Currency","1996/03/21",750.00
"Currency","1996/03/20",750.00
"Currency","1996/03/19",750.00
"Currency","1996/03/18",750.00
"Currency","1996/03/15",750.00
"Currency","1996/03/14",785.00
"Currency","1996/03/13",785.00
"Currency","1996/03/12",785.00
"Currency","1996/03/11",785.00
"Currency","1996/03/08",795.00
"Currency","1996/03/07",795.00
"Currency","1996/03/06",795.00
"Currency","1996/03/05",795.00
"Currency","1996/03/04",780.00
"Currency","1996/03/01",780.00
"Currency","1996/02/29",780.00
"Currency","1996/02/28",780.00
"Currency","1996/02/27",780.00
"Currency","1996/02/26",780.00
"Currency","1996/02/23",780.00
"Currency","1996/02/22",783.00
"Currency","1996/02/21",790.00
"Currency","1996/02/20",790.00
"Currency","1996/02/19",790.00
"Currency","1996/02/16",790.00
"Currency","1996/02/15",810.00
"Currency","1996/02/14",810.00
"Currency","1996/02/13",810.00
"Currency","1996/02/12",810.00
"Currency","1996/02/09",810.00
"Currency","1996/02/08",800.00
"Currency","1996/02/07",800.00
"Currency","1996/02/06",800.00
"Currency","1996/02/05",800.00
"Currency","1996/02/02",800.00
"Currency","1996/02/01",800.00
"Currency","1996/01/31",800.00
"Currency","1996/01/30",800.00
"Currency","1996/01/29",800.00
"Currency","1996/01/26",800.00
"Currency","1996/01/25",800.00
"Currency","1996/01/24",800.00
"Currency","1996/01/23",800.00
"Currency","1996/01/22",800.00
"Currency","1996/01/19",800.00
"Currency","1996/01/18",800.00
"Currency","1996/01/17",790.00
"Currency","1996/01/16",790.00
"Currency","1996/01/15",790.00
"Currency","1996/01/12",790.00
"Currency","1996/01/11",675.00
"Currency","1996/01/10",675.00
"Currency","1996/01/09",675.00
"Currency","1996/01/08",665.00
"Currency","1996/01/05",665.00
"Currency","1996/01/04",665.00
"Currency","1996/01/03",819.00
"Currency","1996/01/02",819.00
"Currency","1996/01/01",819.00
"Currency","1995/12/29",819.00
"Currency","1995/12/28",819.00
"Currency","1995/12/27",819.00
"Currency","1995/12/26",819.00
"Currency","1995/12/25",819.00
"Currency","1995/12/22",819.00
"Currency","1995/12/21",819.40
"Currency","1995/12/20",819.40
"Currency","1995/12/19",819.40
"Currency","1995/12/18",819.40
"Currency","1995/12/15",819.40
"Currency","1995/12/14",819.40
"Currency","1995/12/13",819.40
"Currency","1995/12/12",820.00
"Currency","1995/12/11",810.00
"Currency","1995/12/08",810.00
"Currency","1995/12/07",830.00
"Currency","1995/12/06",830.00
"Currency","1995/12/05",830.00
"Currency","1995/12/04",830.00
"Currency","1995/12/01",830.00
"Currency","1995/11/30",840.00
"Currency","1995/11/29",840.00
"Currency","1995/11/28",840.00
"Currency","1995/11/27",840.00
"Currency","1995/11/24",840.00
"Currency","1995/11/23",840.00
"Currency","1995/11/22",840.00
"Currency","1995/11/21",850.00
"Currency","1995/11/20",850.00
"Currency","1995/11/17",850.00
"Currency","1995/11/16",850.00
"Currency","1995/11/15",850.00
"Currency","1995/11/14",850.00
"Currency","1995/11/13",850.00
"Currency","1995/11/10",850.00
"Currency","1995/11/09",850.00
"Currency","1995/11/08",850.00
"Currency","1995/11/07",850.00
"Currency","1995/11/06",890.00
"Currency","1995/11/03",890.00
"Currency","1995/11/02",890.00
"Currency","1995/11/01",890.00
"Currency","1995/10/31",890.00
"Currency","1995/10/30",890.00
"Currency","1995/10/27",925.00
"Currency","1995/10/26",925.00
"Currency","1995/10/25",925.00
"Currency","1995/10/24",925.00
"Currency","1995/10/23",865.00
"Currency","1995/10/20",865.00
"Currency","1995/10/19",865.00
"Currency","1995/10/18",865.00
"Currency","1995/10/17",865.00
"Currency","1995/10/16",896.00
"Currency","1995/10/13",896.00
"Currency","1995/10/12",896.00
"Currency","1995/10/11",896.00
"Currency","1995/10/10",896.00
"Currency","1995/10/09",890.00
"Currency","1995/10/06",890.00
"Currency","1995/10/05",890.00
"Currency","1995/10/04",890.00
"Currency","1995/10/03",890.00
"Currency","1995/10/02",890.00
"Currency","1995/09/29",900.00
"Currency","1995/09/28",900.00
"Currency","1995/09/27",900.00
"Currency","1995/09/26",900.00
"Currency","1995/09/25",900.00
"Currency","1995/09/22",900.00
"Currency","1995/09/21",890.00
"Currency","1995/09/20",890.00
"Currency","1995/09/19",890.00
"Currency","1995/09/18",890.00
"Currency","1995/09/15",890.00
"Currency","1995/09/14",890.00
"Currency","1995/09/13",890.00
"Currency","1995/09/12",890.00
"Currency","1995/09/11",890.00
"Currency","1995/09/08",890.00
"Currency","1995/09/07",890.00
"Currency","1995/09/06",890.00
"Currency","1995/09/05",890.00
"Currency","1995/09/04",890.00
"Currency","1995/09/01",890.00
"Currency","1995/08/31",935.00
"Currency","1995/08/30",935.00
"Currency","1995/08/29",935.00
"Currency","1995/08/28",935.00
"Currency","1995/08/25",875.00
"Currency","1995/08/24",860.00
"Currency","1995/08/23",860.00
"Currency","1995/08/22",860.00
"Currency","1995/08/21",860.00
"Currency","1995/08/18",860.00
"Currency","1995/08/17",820.00
"Currency","1995/08/16",820.00
"Currency","1995/08/15",820.00
"Currency","1995/08/14",820.00
"Currency","1995/08/11",820.00
"Currency","1995/08/10",820.00
"Currency","1995/08/09",820.00
"Currency","1995/08/08",820.00
"Currency","1995/08/07",820.00
"Currency","1995/08/04",820.00
"Currency","1995/08/03",820.00
"Currency","1995/08/02",820.00
"Currency","1995/08/01",820.00
"Currency","1995/07/31",820.00
"Currency","1995/07/28",820.00
"Currency","1995/07/27",780.00
"Currency","1995/07/26",780.00
"Currency","1995/07/25",780.00
"Currency","1995/07/24",780.00
"Currency","1995/07/21",780.00
"Currency","1995/07/20",880.00
"Currency","1995/07/19",880.00
"Currency","1995/07/18",880.00
"Currency","1995/07/17",796.00
"Currency","1995/07/14",796.00
"Currency","1995/07/13",780.00
"Currency","1995/07/12",780.00
"Currency","1995/07/11",780.00
"Currency","1995/07/10",780.00
"Currency","1995/07/07",780.00
"Currency","1995/07/06",782.00
"Currency","1995/07/05",782.00
"Currency","1995/07/04",782.00
"Currency","1995/07/03",782.00
"Currency","1995/06/30",800.00
"Currency","1995/06/29",800.00
"Currency","1995/06/28",800.00
"Currency","1995/06/27",800.00
"Currency","1995/06/26",800.00
"Currency","1995/06/23",800.00
"Currency","1995/06/22",850.00
"Currency","1995/06/21",850.00
"Currency","1995/06/20",798.00
"Currency","1995/06/19",798.00
"Currency","1995/06/16",798.00
"Currency","1995/06/15",840.00
"Currency","1995/06/14",855.00
"Currency","1995/06/13",800.00
"Currency","1995/06/12",800.00
"Currency","1995/06/09",800.00
"Currency","1995/06/08",847.00
"Currency","1995/06/07",850.00
"Currency","1995/06/06",850.00
"Currency","1995/06/05",794.00
"Currency","1995/06/02",794.00
"Currency","1995/06/01",830.00
"Currency","1995/05/31",830.00
"Currency","1995/05/30",789.00
"Currency","1995/05/29",789.00
"Currency","1995/05/26",789.00
"Currency","1995/05/25",850.00
"Currency","1995/05/24",850.00
"Currency","1995/05/23",850.00
"Currency","1995/05/22",817.00
"Currency","1995/05/19",817.00
"Currency","1995/05/18",830.00
"Currency","1995/05/17",830.00
"Currency","1995/05/16",820.00
"Currency","1995/05/15",809.00
"Currency","1995/05/12",809.00
"Currency","1995/05/11",784.00
"Currency","1995/05/10",784.00
"Currency","1995/05/09",784.00
"Currency","1995/05/08",784.00
"Currency","1995/05/05",784.00
"Currency","1995/05/04",780.00
"Currency","1995/05/03",780.00
"Currency","1995/05/02",780.00
"Currency","1995/05/01",780.00
"Currency","1995/04/28",780.00
"Currency","1995/04/27",784.00
"Currency","1995/04/26",784.00
"Currency","1995/04/25",784.00
"Currency","1995/04/24",784.00
"Currency","1995/04/21",784.00
"Currency","1995/04/20",779.00
"Currency","1995/04/19",779.00
"Currency","1995/04/18",779.00
"Currency","1995/04/17",779.00
"Currency","1995/04/14",779.00
"Currency","1995/04/13",779.00
"Currency","1995/04/12",765.00
"Currency","1995/04/11",765.00
"Currency","1995/04/10",765.00
"Currency","1995/04/07",765.00
"Currency","1995/04/06",773.00
"Currency","1995/04/05",776.00
"Currency","1995/04/04",776.00
"Currency","1995/04/03",776.00
"Currency","1995/03/31",776.00
"Currency","1995/03/30",794.40
"Currency","1995/03/29",794.40
"Currency","1995/03/28",794.40
"Currency","1995/03/27",794.40
"Currency","1995/03/24",794.40
"Currency","1995/03/23",810.00
"Currency","1995/03/22",810.00
"Currency","1995/03/21",810.00
"Currency","1995/03/20",754.04
"Currency","1995/03/17",754.04
"Currency","1995/03/16",743.00
"Currency","1995/03/15",743.00
"Currency","1995/03/14",743.00
"Currency","1995/03/13",743.00
"Currency","1995/03/10",743.00
"Currency","1995/03/09",743.00
"Currency","1995/03/08",743.00
"Currency","1995/03/07",743.00
"Currency","1995/03/06",743.00
"Currency","1995/03/03",743.00
"Currency","1995/03/02",750.00
"Currency","1995/03/01",750.00
"Currency","1995/02/28",750.00
"Currency","1995/02/27",750.00
"Currency","1995/02/24",750.00
"Currency","1995/02/23",820.00
"Currency","1995/02/22",820.00
"Currency","1995/02/21",820.00
"Currency","1995/02/20",758.00
"Currency","1995/02/17",758.00
"Currency","1995/02/16",830.00
"Currency","1995/02/15",830.00
"Currency","1995/02/14",830.00
"Currency","1995/02/13",752.00
"Currency","1995/02/10",752.00
"Currency","1995/02/09",820.00
"Currency","1995/02/08",820.00
"Currency","1995/02/07",820.00
"Currency","1995/02/06",747.00
"Currency","1995/02/03",747.00
"Currency","1995/02/02",745.00
"Currency","1995/02/01",745.00
"Currency","1995/01/31",745.00
"Currency","1995/01/30",745.00
"Currency","1995/01/27",745.00
"Currency","1995/01/26",790.00
"Currency","1995/01/25",790.00
"Currency","1995/01/24",729.00
"Currency","1995/01/23",729.00
"Currency","1995/01/20",729.00
"Currency","1995/01/19",785.00
"Currency","1995/01/18",785.00
"Currency","1995/01/17",720.00
"Currency","1995/01/16",720.00
"Currency","1995/01/13",770.00
"Currency","1995/01/12",770.00
"Currency","1995/01/11",770.00
"Currency","1995/01/10",729.00
"Currency","1995/01/09",729.00
"Currency","1995/01/06",729.00
"Currency","1995/01/05",736.00
"Currency","1995/01/04",736.00
"Currency","1995/01/03",736.00
"Currency","1995/01/02",736.00
"Currency","1994/12/30",736.00
"Currency","1994/12/29",736.00
"Currency","1994/12/28",736.00
"Currency","1994/12/27",736.00
"Currency","1994/12/26",736.00
"Currency","1994/12/23",736.00
"Currency","1994/12/22",755.00
"Currency","1994/12/21",755.00
"Currency","1994/12/20",732.00
"Currency","1994/12/19",732.00
"Currency","1994/12/16",732.00
"Currency","1994/12/15",750.00
"Currency","1994/12/14",750.00
"Currency","1994/12/13",743.72
"Currency","1994/12/12",743.72
"Currency","1994/12/09",743.72
"Currency","1994/12/08",745.00
"Currency","1994/12/07",745.00
"Currency","1994/12/06",729.00
"Currency","1994/12/05",729.00
"Currency","1994/12/02",735.00
"Currency","1994/12/01",735.00
"Currency","1994/11/30",735.00
"Currency","1994/11/29",735.00
"Currency","1994/11/28",735.00
"Currency","1994/11/25",735.00
"Currency","1994/11/24",735.00
"Currency","1994/11/23",735.00
"Currency","1994/11/22",735.00
"Currency","1994/11/21",735.00
"Currency","1994/11/18",722.00
"Currency","1994/11/17",725.00
"Currency","1994/11/16",725.00
"Currency","1994/11/15",725.00
"Currency","1994/11/14",710.00
"Currency","1994/11/11",710.00
"Currency","1994/11/10",705.00
"Currency","1994/11/09",705.00
"Currency","1994/11/08",702.00
"Currency","1994/11/07",702.00
"Currency","1994/11/04",702.00
"Currency","1994/11/03",700.00
"Currency","1994/11/02",700.00
"Currency","1994/11/01",705.00
"Currency","1994/10/31",705.00
"Currency","1994/10/28",705.00
"Currency","1994/10/27",705.00
"Currency","1994/10/26",705.00
"Currency","1994/10/25",705.00
"Currency","1994/10/24",710.00
"Currency","1994/10/21",710.00
"Currency","1994/10/20",710.00
"Currency","1994/10/19",710.00
"Currency","1994/10/18",706.00
"Currency","1994/10/17",706.00
"Currency","1994/10/14",706.00
"Currency","1994/10/13",668.00
"Currency","1994/10/12",668.00
"Currency","1994/10/11",668.00
"Currency","1994/10/10",668.00
"Currency","1994/10/07",668.00
"Currency","1994/10/06",703.00
"Currency","1994/10/05",703.00
"Currency","1994/10/04",703.00
"Currency","1994/10/03",703.00
"Currency","1994/09/30",703.00
"Currency","1994/09/29",703.00
"Currency","1994/09/28",703.00
"Currency","1994/09/27",703.00
"Currency","1994/09/26",703.00
"Currency","1994/09/23",703.00
"Currency","1994/09/22",704.00
"Currency","1994/09/21",704.00
"Currency","1994/09/20",704.00
