"Indicator","Time","Value (USD/IDR)"
"Currency","1995/05/10",2225.00
"Currency","1995/05/09",2229.00
"Currency","1995/05/08",2231.00
"Currency","1995/05/05",2230.00
"Currency","1995/05/02",2232.00
"Currency","1995/05/01",2233.00
"Currency","1995/04/28",2233.00
"Currency","1995/04/27",2230.00
"Currency","1995/04/26",2233.00
"Currency","1995/04/25",2228.00
"Currency","1995/04/24",2227.00
"Currency","1995/04/21",2228.00
"Currency","1995/04/19",2227.00
"Currency","1995/04/18",2226.00
"Currency","1995/04/14",2229.00
"Currency","1995/04/13",2232.00
"Currency","1995/04/12",2228.00
"Currency","1995/04/11",2230.00
"Currency","1995/04/10",2231.00
"Currency","1995/04/06",2227.00
"Currency","1995/04/05",2225.00
"Currency","1995/04/03",2234.00
"Currency","1995/03/30",2236.00
"Currency","1995/03/29",2233.00
"Currency","1995/03/27",2232.00
"Currency","1995/03/24",2229.00
"Currency","1995/03/17",2226.00
"Currency","1995/03/16",2227.00
"Currency","1995/03/15",2225.00
"Currency","1995/03/13",2226.00
"Currency","1995/03/10",2217.00
"Currency","1995/03/09",2225.00
"Currency","1995/03/08",2224.00
"Currency","1995/03/07",2217.00
"Currency","1995/03/06",2216.00
"Currency","1995/03/03",2215.00
"Currency","1995/03/02",2216.00
"Currency","1995/03/01",2217.00
"Currency","1995/02/28",2216.00
"Currency","1995/02/24",2215.00
"Currency","1995/02/23",2216.00
"Currency","1995/02/21",2215.00
"Currency","1995/02/20",2216.00
"Currency","1995/02/17",2217.00
"Currency","1995/02/16",2218.00
"Currency","1995/02/15",2217.00
"Currency","1995/02/13",2219.00
"Currency","1995/02/08",2221.00
"Currency","1995/02/02",2219.00
"Currency","1995/02/01",2217.00
"Currency","1995/01/31",2216.00
"Currency","1995/01/30",2214.00
"Currency","1995/01/27",2218.00
"Currency","1995/01/25",2219.00
"Currency","1995/01/24",2217.00
"Currency","1995/01/23",2211.00
"Currency","1995/01/19",2215.00
"Currency","1995/01/17",2210.00
"Currency","1995/01/16",2218.00
"Currency","1995/01/13",2217.00
"Currency","1995/01/12",2218.00
"Currency","1995/01/11",2204.00
"Currency","1995/01/10",2207.00
"Currency","1995/01/09",2203.00
"Currency","1995/01/06",2199.00
"Currency","1995/01/05",2200.00
"Currency","1995/01/04",2193.00
"Currency","1995/01/02",2194.00
"Currency","1994/12/29",2199.00
"Currency","1994/12/28",2200.00
"Currency","1994/12/27",2190.00
"Currency","1994/12/26",2194.00
"Currency","1994/12/23",2190.00
"Currency","1994/12/22",2189.00
"Currency","1994/12/19",2186.00
"Currency","1994/12/15",2187.00
"Currency","1994/12/14",2186.00
"Currency","1994/12/12",2189.00
"Currency","1994/12/09",2190.00
"Currency","1994/12/07",2189.00
"Currency","1994/12/06",2188.00
"Currency","1994/12/05",2178.00
"Currency","1994/12/02",2179.00
"Currency","1994/12/01",2178.00
"Currency","1994/11/29",2178.00
"Currency","1994/11/28",2175.00
"Currency","1994/11/24",2177.00
"Currency","1994/11/18",2175.00
"Currency","1994/11/17",2176.00
"Currency","1994/11/16",2175.00
"Currency","1994/11/14",2176.00
"Currency","1994/11/11",2177.00
"Currency","1994/11/10",2174.00
"Currency","1994/11/09",2175.00
"Currency","1994/11/07",2172.00
"Currency","1994/11/04",2171.00
"Currency","1994/11/03",2172.00
"Currency","1994/11/01",2170.00
"Currency","1994/10/26",2171.00
"Currency","1994/10/25",2172.00
"Currency","1994/10/21",2171.00
"Currency","1994/10/19",2173.00
"Currency","1994/10/17",2172.00
"Currency","1994/10/12",2174.00
"Currency","1994/10/11",2172.00
"Currency","1994/10/06",2173.00
"Currency","1994/10/04",2172.00
"Currency","1994/10/03",2175.00
"Currency","1994/09/29",2174.00
"Currency","1994/09/28",2172.00
"Currency","1994/09/26",2173.00
"Currency","1994/09/23",2175.00
"Currency","1994/09/22",2173.00
"Currency","1994/09/21",2172.00
"Currency","1994/09/19",2174.00
"Currency","1994/09/16",2175.00
"Currency","1994/09/14",2173.00
"Currency","1994/09/13",2174.00
"Currency","1994/09/12",2176.00
"Currency","1994/09/08",2179.00
"Currency","1994/09/05",2178.00
"Currency","1994/09/02",2175.00
"Currency","1994/09/01",2176.00
"Currency","1994/08/31",2173.00
"Currency","1994/08/30",2169.00
"Currency","1994/08/26",2177.00
"Currency","1994/08/25",2167.00
"Currency","1994/08/23",2166.00
"Currency","1994/08/22",2161.00
"Currency","1994/08/19",2160.00
"Currency","1994/08/18",2162.00
"Currency","1994/08/15",2160.00
"Currency","1994/08/12",2161.00
"Currency","1994/08/10",2160.00
"Currency","1994/08/09",2161.00
"Currency","1994/08/08",2160.00
"Currency","1994/08/04",2161.00
"Currency","1994/08/03",2160.00
"Currency","1994/08/02",2161.00
"Currency","1994/08/01",2163.00
"Currency","1994/07/29",2164.00
"Currency","1994/07/27",2166.00
"Currency","1994/07/25",2167.00
"Currency","1994/07/22",2166.00
"Currency","1994/07/19",2163.00
"Currency","1994/07/18",2165.00
"Currency","1994/07/14",2167.00
"Currency","1994/07/13",2166.00
"Currency","1994/07/12",2167.00
"Currency","1994/07/08",2169.00
"Currency","1994/07/07",2170.00
"Currency","1994/07/06",2169.00
"Currency","1994/07/05",2170.00
"Currency","1994/07/04",2171.00
"Currency","1994/07/01",2170.00
"Currency","1994/06/27",2168.00
"Currency","1994/06/24",2169.00
"Currency","1994/06/23",2168.00
"Currency","1994/06/21",2167.00
"Currency","1994/06/20",2166.00
"Currency","1994/06/15",2165.00
"Currency","1994/06/14",2166.00
"Currency","1994/06/09",2167.00
"Currency","1994/06/08",2166.00
"Currency","1994/06/07",2167.00
"Currency","1994/06/06",2166.00
"Currency","1994/06/03",2165.00
"Currency","1994/06/01",2164.00
"Currency","1994/05/31",2164.00
"Currency","1994/05/30",2166.00
"Currency","1994/05/26",2164.00
"Currency","1994/05/23",2163.00
"Currency","1994/05/19",2162.00
"Currency","1994/05/17",2164.00
"Currency","1994/05/16",2162.00
"Currency","1994/05/11",2161.00
"Currency","1994/05/10",2159.00
"Currency","1994/05/09",2158.00
"Currency","1994/05/05",2155.00
"Currency","1994/05/04",2156.00
"Currency","1994/05/02",2155.00
"Currency","1994/04/29",2156.00
"Currency","1994/04/28",2157.00
"Currency","1994/04/26",2159.00
"Currency","1994/04/25",2162.00
"Currency","1994/04/21",2159.00
"Currency","1994/04/15",2157.00
"Currency","1994/04/14",2158.00
"Currency","1994/04/13",2156.00
"Currency","1994/04/12",2157.00
"Currency","1994/04/11",2159.00
"Currency","1994/04/07",2157.00
"Currency","1994/04/06",2156.00
"Currency","1994/04/05",2154.00
"Currency","1994/04/04",2153.00
"Currency","1994/04/01",2149.00
"Currency","1994/03/30",2149.00
"Currency","1994/03/29",2152.00
"Currency","1994/03/28",2149.00
"Currency","1994/03/24",2150.00
"Currency","1994/03/21",2148.00
"Currency","1994/03/18",2150.00
"Currency","1994/03/15",2149.00
"Currency","1994/03/11",2151.00
"Currency","1994/03/10",2150.00
"Currency","1994/03/09",2147.00
"Currency","1994/03/08",2146.00
"Currency","1994/03/07",2147.00
"Currency","1994/03/02",2146.00
"Currency","1994/03/01",2145.00
"Currency","1994/02/28",2143.00
"Currency","1994/02/25",2139.00
"Currency","1994/02/24",2125.00
"Currency","1994/02/23",2149.00
"Currency","1994/02/22",2137.00
"Currency","1994/02/21",2132.00
"Currency","1994/02/18",2121.00
"Currency","1994/02/17",2116.00
"Currency","1994/02/16",2119.00
"Currency","1994/02/15",2118.00
"Currency","1994/02/14",2115.00
"Currency","1994/02/07",2114.00
"Currency","1994/02/04",2113.00
"Currency","1994/02/03",2112.00
"Currency","1994/02/02",2110.00
"Currency","1994/02/01",2116.00
"Currency","1994/01/28",2113.00
"Currency","1994/01/27",2114.00
"Currency","1994/01/25",2117.00
"Currency","1994/01/24",2116.00
"Currency","1994/01/21",2115.00
"Currency","1994/01/20",2112.00
"Currency","1994/01/19",2110.00
"Currency","1994/01/18",2118.00
"Currency","1994/01/14",2120.00
"Currency","1994/01/13",2105.00
"Currency","1994/01/12",2102.00
"Currency","1994/01/11",2098.00
"Currency","1994/01/10",2089.00
"Currency","1994/01/07",2102.00
"Currency","1994/01/06",2103.00
"Currency","1994/01/05",2105.00
"Currency","1994/01/04",2106.00
"Currency","1994/01/03",2109.00
"Currency","1993/12/24",2102.00
"Currency","1993/12/22",2103.00
"Currency","1993/12/21",2104.00
"Currency","1993/12/20",2103.00
"Currency","1993/12/16",2102.00
"Currency","1993/12/15",2110.00
"Currency","1993/12/14",2102.00
"Currency","1993/12/07",2103.00
"Currency","1993/12/06",2104.00
"Currency","1993/12/02",2105.00
"Currency","1993/12/01",2103.00
"Currency","1993/11/30",2101.00
"Currency","1993/11/29",2099.00
"Currency","1993/11/26",2098.00
"Currency","1993/11/25",2100.00
"Currency","1993/11/23",2104.00
"Currency","1993/11/22",2106.00
"Currency","1993/11/19",2098.00
"Currency","1993/11/18",2094.00
"Currency","1993/11/17",2095.00
"Currency","1993/11/16",2091.00
"Currency","1993/11/15",2093.00
"Currency","1993/11/11",2100.00
"Currency","1993/11/10",2103.00
"Currency","1993/11/09",2094.00
"Currency","1993/11/08",2097.00
"Currency","1993/11/05",2098.00
"Currency","1993/11/02",2100.00
"Currency","1993/11/01",2105.00
"Currency","1993/10/27",2100.00
"Currency","1993/10/26",2102.00
"Currency","1993/10/25",2101.00
"Currency","1993/10/21",2102.00
"Currency","1993/10/13",2103.00
"Currency","1993/10/12",2104.00
"Currency","1993/10/11",2103.00
"Currency","1993/10/08",2104.00
"Currency","1993/10/06",2103.00
"Currency","1993/10/05",2104.00
"Currency","1993/10/01",2103.00
"Currency","1993/09/30",2103.00
"Currency","1993/09/23",2104.00
"Currency","1993/09/22",2103.00
"Currency","1993/09/15",2101.00
"Currency","1993/09/14",2102.00
"Currency","1993/09/13",2103.00
"Currency","1993/09/10",2107.00
"Currency","1993/09/09",2102.00
"Currency","1993/09/08",2106.00
"Currency","1993/09/07",2110.00
"Currency","1993/09/03",2103.00
"Currency","1993/09/02",2102.00
"Currency","1993/09/01",2105.00
"Currency","1993/08/27",2103.00
"Currency","1993/08/25",2098.00
"Currency","1993/08/24",2100.00
"Currency","1993/08/23",2097.00
"Currency","1993/08/20",2096.00
"Currency","1993/08/18",2094.00
"Currency","1993/08/17",2095.00
"Currency","1993/08/16",2093.00
"Currency","1993/08/13",2094.00
"Currency","1993/08/12",2095.00
"Currency","1993/08/11",2093.00
"Currency","1993/08/10",2096.00
"Currency","1993/08/02",2095.00
"Currency","1993/07/30",2100.00
"Currency","1993/07/29",2090.00
"Currency","1993/07/28",2089.00
"Currency","1993/07/22",2094.00
"Currency","1993/07/21",2093.00
"Currency","1993/07/20",2091.00
"Currency","1993/07/19",2093.00
"Currency","1993/07/16",2092.00
"Currency","1993/07/14",2090.00
"Currency","1993/07/13",2094.00
"Currency","1993/07/09",2093.00
"Currency","1993/07/08",2092.00
"Currency","1993/07/07",2094.00
"Currency","1993/07/06",2096.00
"Currency","1993/07/01",2093.00
"Currency","1993/06/29",2093.00
"Currency","1993/06/28",2092.00
"Currency","1993/06/25",2093.00
"Currency","1993/06/22",2091.00
"Currency","1993/06/18",2087.00
"Currency","1993/06/17",2086.00
"Currency","1993/06/16",2082.00
"Currency","1993/06/15",2083.00
"Currency","1993/06/10",2080.00
"Currency","1993/06/09",2079.00
"Currency","1993/06/04",2080.00
"Currency","1993/06/03",2082.00
"Currency","1993/06/02",2081.00
"Currency","1993/06/01",2080.00
"Currency","1993/05/28",2080.00
"Currency","1993/05/25",2081.00
"Currency","1993/05/24",2082.00
"Currency","1993/05/18",2081.00
"Currency","1993/05/17",2080.00
"Currency","1993/05/14",2082.00
"Currency","1993/05/12",2079.00
"Currency","1993/05/11",2078.00
"Currency","1993/05/10",2080.00
"Currency","1993/05/05",2077.00
"Currency","1993/05/04",2078.00
"Currency","1993/05/03",2080.00
"Currency","1993/04/30",2080.00
"Currency","1993/04/29",2079.00
"Currency","1993/04/28",2078.00
"Currency","1993/04/27",2072.00
"Currency","1993/04/26",2077.00
"Currency","1993/04/23",2068.00
"Currency","1993/04/22",2066.00
"Currency","1993/04/19",2065.00
"Currency","1993/04/15",2066.00
"Currency","1993/04/13",2067.00
"Currency","1993/04/12",2073.00
"Currency","1993/04/08",2074.00
"Currency","1993/04/07",2072.00
"Currency","1993/04/06",2073.00
"Currency","1993/04/01",2072.00
"Currency","1993/03/31",2075.00
"Currency","1993/03/30",2070.00
"Currency","1993/03/29",2073.00
"Currency","1993/03/26",2070.00
"Currency","1993/03/24",2073.00
"Currency","1993/03/23",2072.00
"Currency","1993/03/22",2068.00
"Currency","1993/03/19",2063.00
"Currency","1993/03/16",2066.00
"Currency","1993/03/15",2065.00
"Currency","1993/03/12",2064.00
"Currency","1993/03/11",2063.00
"Currency","1993/03/10",2064.00
"Currency","1993/03/08",2063.00
"Currency","1993/03/05",2062.00
"Currency","1993/03/03",2063.00
"Currency","1993/03/02",2064.00
"Currency","1993/03/01",2063.00
"Currency","1993/02/26",2064.00
"Currency","1993/02/25",2061.00
"Currency","1993/02/24",2063.00
"Currency","1993/02/22",2062.00
"Currency","1993/02/17",2061.00
"Currency","1993/02/09",2062.00
"Currency","1993/02/05",2063.00
"Currency","1993/02/02",2062.00
"Currency","1993/02/01",2064.00
"Currency","1993/01/28",2066.00
"Currency","1993/01/27",2065.00
"Currency","1993/01/26",2063.00
"Currency","1993/01/22",2062.00
"Currency","1993/01/21",2063.00
"Currency","1993/01/20",2061.00
"Currency","1993/01/19",2062.00
"Currency","1993/01/18",2061.00
"Currency","1993/01/14",2062.00
"Currency","1993/01/13",2063.00
"Currency","1993/01/08",2062.00
"Currency","1993/01/06",2066.00
"Currency","1993/01/05",2068.00
"Currency","1993/01/01",2067.00
"Currency","1992/12/31",2067.00
"Currency","1992/12/30",2064.00
"Currency","1992/12/29",2070.00
"Currency","1992/12/28",2065.00
"Currency","1992/12/24",2067.00
"Currency","1992/12/23",2065.00
"Currency","1992/12/18",2064.00
"Currency","1992/12/17",2063.00
"Currency","1992/12/14",2064.00
"Currency","1992/12/08",2063.00
"Currency","1992/12/04",2064.00
"Currency","1992/12/01",2063.00
"Currency","1992/11/30",2063.00
"Currency","1992/11/27",2062.00
"Currency","1992/11/26",2063.00
"Currency","1992/11/24",2064.00
"Currency","1992/11/23",2061.00
"Currency","1992/11/17",2060.00
"Currency","1992/11/12",2058.00
"Currency","1992/11/11",2057.00
"Currency","1992/11/10",2058.00
"Currency","1992/11/09",2056.00
"Currency","1992/11/05",2054.00
"Currency","1992/11/03",2047.00
"Currency","1992/11/02",2045.00
"Currency","1992/10/29",2045.00
"Currency","1992/10/27",2044.00
"Currency","1992/10/22",2043.00
"Currency","1992/10/21",2042.00
"Currency","1992/10/20",2041.00
"Currency","1992/10/16",2040.00
"Currency","1992/10/13",2041.00
"Currency","1992/10/12",2040.00
"Currency","1992/10/09",2042.00
"Currency","1992/10/08",2039.00
"Currency","1992/10/06",2037.00
"Currency","1992/10/02",2042.00
"Currency","1992/10/01",2044.00
"Currency","1992/09/30",2042.00
"Currency","1992/09/28",2044.00
"Currency","1992/09/24",2045.00
"Currency","1992/09/23",2037.00
"Currency","1992/09/21",2036.00
"Currency","1992/09/17",2045.00
"Currency","1992/09/16",2040.00
"Currency","1992/09/11",2038.00
"Currency","1992/09/10",2037.00
"Currency","1992/09/04",2035.00
"Currency","1992/09/01",2031.00
"Currency","1992/08/31",2031.00
"Currency","1992/08/27",2030.00
"Currency","1992/08/26",2031.00
"Currency","1992/08/25",2030.00
"Currency","1992/08/24",2031.00
"Currency","1992/08/18",2032.00
"Currency","1992/08/17",2031.00
"Currency","1992/08/13",2032.00
"Currency","1992/08/11",2031.00
"Currency","1992/08/07",2032.00
"Currency","1992/08/05",2031.00
"Currency","1992/08/04",2034.00
"Currency","1992/08/03",2031.00
"Currency","1992/07/28",2032.00
"Currency","1992/07/27",2030.00
"Currency","1992/07/24",2037.00
"Currency","1992/07/23",2031.00
"Currency","1992/07/21",2029.00
"Currency","1992/07/17",2030.00
"Currency","1992/07/16",2031.00
"Currency","1992/07/15",2036.00
"Currency","1992/07/14",2037.00
"Currency","1992/07/13",2031.00
"Currency","1992/07/08",2032.00
"Currency","1992/07/07",2030.00
"Currency","1992/07/06",2034.00
"Currency","1992/07/03",2033.00
"Currency","1992/07/01",2034.00
"Currency","1992/06/29",2036.00
"Currency","1992/06/26",2033.00
"Currency","1992/06/24",2032.00
"Currency","1992/06/23",2034.00
"Currency","1992/06/19",2030.00
"Currency","1992/06/17",2032.00
"Currency","1992/06/16",2030.00
"Currency","1992/06/10",2033.00
"Currency","1992/06/09",2032.00
"Currency","1992/06/05",2030.00
"Currency","1992/06/04",2031.00
"Currency","1992/06/01",2029.00
"Currency","1992/05/27",2029.00
"Currency","1992/05/26",2028.00
"Currency","1992/05/22",2029.00
"Currency","1992/05/21",2028.00
"Currency","1992/05/20",2026.00
"Currency","1992/05/19",2027.00
"Currency","1992/05/15",2025.00
"Currency","1992/05/13",2026.00
"Currency","1992/05/12",2027.00
"Currency","1992/05/11",2026.00
"Currency","1992/05/08",2025.00
"Currency","1992/05/06",2024.00
"Currency","1992/05/05",2023.00
"Currency","1992/05/04",2021.00
"Currency","1992/05/01",2020.00
"Currency","1992/04/29",2020.00
"Currency","1992/04/28",2021.00
"Currency","1992/04/24",2019.00
"Currency","1992/04/23",2020.00
"Currency","1992/04/22",2019.00
"Currency","1992/04/21",2018.00
"Currency","1992/04/15",2017.00
"Currency","1992/04/10",2016.00
"Currency","1992/04/07",2015.00
"Currency","1992/04/03",2012.00
"Currency","1992/04/02",2015.00
"Currency","1992/04/01",2014.00
"Currency","1992/03/30",2014.00
"Currency","1992/03/27",2016.00
"Currency","1992/03/26",2015.00
"Currency","1992/03/23",2013.00
"Currency","1992/03/20",2012.00
"Currency","1992/03/19",2011.00
"Currency","1992/03/18",2010.00
"Currency","1992/03/16",2014.00
"Currency","1992/03/11",2013.00
"Currency","1992/03/10",2012.00
"Currency","1992/03/09",2011.00
"Currency","1992/03/06",2010.00
"Currency","1992/03/05",2009.00
"Currency","1992/03/04",2013.00
"Currency","1992/03/03",2010.00
"Currency","1992/03/02",2011.00
