"Indicator","Time","Value (USD/COP)"
"Currency","1995/08/11",917.13
"Currency","1995/08/10",919.32
"Currency","1995/08/09",920.10
"Currency","1995/08/08",916.14
"Currency","1995/08/04",917.53
"Currency","1995/08/03",905.53
"Currency","1995/08/02",900.78
"Currency","1995/08/01",898.35
"Currency","1995/07/31",895.56
"Currency","1995/07/27",897.77
"Currency","1995/07/26",897.32
"Currency","1995/07/24",894.98
"Currency","1995/07/21",894.50
"Currency","1995/07/19",894.03
"Currency","1995/07/18",891.76
"Currency","1995/07/17",893.36
"Currency","1995/07/14",892.82
"Currency","1995/07/13",892.80
"Currency","1995/07/12",897.51
"Currency","1995/07/11",897.12
"Currency","1995/07/10",891.44
"Currency","1995/07/07",891.28
"Currency","1995/07/06",887.30
"Currency","1995/07/05",883.81
"Currency","1995/07/04",880.49
"Currency","1995/07/03",881.23
"Currency","1995/06/30",881.23
"Currency","1995/06/29",878.80
"Currency","1995/06/28",875.95
"Currency","1995/06/27",873.64
"Currency","1995/06/23",874.81
"Currency","1995/06/22",875.32
"Currency","1995/06/21",875.59
"Currency","1995/06/20",873.91
"Currency","1995/06/19",872.54
"Currency","1995/06/15",873.78
"Currency","1995/06/14",875.28
"Currency","1995/06/13",873.74
"Currency","1995/06/12",871.94
"Currency","1995/06/09",871.93
"Currency","1995/06/08",871.02
"Currency","1995/06/07",873.06
"Currency","1995/06/06",874.81
"Currency","1995/06/05",875.99
"Currency","1995/06/02",877.22
"Currency","1995/06/01",876.62
"Currency","1995/05/31",876.36
"Currency","1995/05/30",872.66
"Currency","1995/05/26",872.96
"Currency","1995/05/25",870.55
"Currency","1995/05/24",869.95
"Currency","1995/05/23",871.11
"Currency","1995/05/22",873.52
"Currency","1995/05/19",875.75
"Currency","1995/05/18",874.74
"Currency","1995/05/17",876.00
"Currency","1995/05/16",877.45
"Currency","1995/05/15",880.25
"Currency","1995/05/12",881.33
"Currency","1995/05/11",881.10
"Currency","1995/05/10",880.37
"Currency","1995/05/09",881.33
"Currency","1995/05/08",881.07
"Currency","1995/05/05",882.24
"Currency","1995/05/04",882.97
"Currency","1995/05/02",877.90
"Currency","1995/05/01",876.32
"Currency","1995/04/28",876.21
"Currency","1995/04/27",875.78
"Currency","1995/04/26",876.32
"Currency","1995/04/25",878.20
"Currency","1995/04/24",876.55
"Currency","1995/04/21",877.38
"Currency","1995/04/20",874.35
"Currency","1995/04/19",874.37
"Currency","1995/04/18",871.87
"Currency","1995/04/14",865.50
"Currency","1995/04/13",868.80
"Currency","1995/04/12",866.78
"Currency","1995/04/10",869.15
"Currency","1995/04/07",868.96
"Currency","1995/04/06",871.60
"Currency","1995/04/05",874.30
"Currency","1995/04/04",876.00
"Currency","1995/04/03",878.18
"Currency","1995/03/31",880.23
"Currency","1995/03/30",876.21
"Currency","1995/03/29",872.57
"Currency","1995/03/28",870.14
"Currency","1995/03/27",869.22
"Currency","1995/03/24",868.95
"Currency","1995/03/23",867.81
"Currency","1995/03/22",865.89
"Currency","1995/03/21",863.77
"Currency","1995/03/20",866.40
"Currency","1995/03/17",865.63
"Currency","1995/03/16",866.40
"Currency","1995/03/14",865.92
"Currency","1995/03/13",865.36
"Currency","1995/03/10",863.06
"Currency","1995/03/09",862.41
"Currency","1995/03/08",861.13
"Currency","1995/03/07",858.95
"Currency","1995/03/06",859.65
"Currency","1995/03/03",861.33
"Currency","1995/03/02",858.87
"Currency","1995/03/01",857.85
"Currency","1995/02/28",856.99
"Currency","1995/02/24",855.48
"Currency","1995/02/22",853.63
"Currency","1995/02/21",851.88
"Currency","1995/02/20",849.41
"Currency","1995/02/17",848.90
"Currency","1995/02/16",848.52
"Currency","1995/02/15",848.15
"Currency","1995/02/14",846.20
"Currency","1995/02/13",845.37
"Currency","1995/02/10",845.73
"Currency","1995/02/09",847.04
"Currency","1995/02/08",848.43
"Currency","1995/02/07",848.27
"Currency","1995/02/06",852.00
"Currency","1995/02/03",852.22
"Currency","1995/02/02",855.00
"Currency","1995/02/01",857.16
"Currency","1995/01/31",856.41
"Currency","1995/01/30",857.83
"Currency","1995/01/27",859.30
"Currency","1995/01/26",857.56
"Currency","1995/01/25",856.65
"Currency","1995/01/24",855.49
"Currency","1995/01/23",855.54
"Currency","1995/01/20",852.68
"Currency","1995/01/19",850.26
"Currency","1995/01/18",847.61
"Currency","1995/01/17",846.61
"Currency","1995/01/16",843.70
"Currency","1995/01/13",841.52
"Currency","1995/01/12",843.69
"Currency","1995/01/11",840.36
"Currency","1995/01/10",837.07
"Currency","1995/01/09",836.50
"Currency","1995/01/06",838.87
"Currency","1995/01/05",838.33
"Currency","1995/01/04",835.38
"Currency","1995/01/03",833.18
"Currency","1995/01/02",831.27
"Currency","1994/12/30",831.20
"Currency","1994/12/29",830.00
"Currency","1994/12/28",829.95
"Currency","1994/12/27",828.00
"Currency","1994/12/23",827.30
"Currency","1994/12/22",826.50
"Currency","1994/12/21",828.50
"Currency","1994/12/20",829.20
"Currency","1994/12/19",829.30
"Currency","1994/12/16",827.60
"Currency","1994/12/15",825.00
"Currency","1994/12/14",824.68
"Currency","1994/12/13",831.91
"Currency","1994/12/12",830.75
"Currency","1994/12/09",831.10
"Currency","1994/12/07",830.50
"Currency","1994/12/06",830.37
"Currency","1994/12/05",830.00
"Currency","1994/12/02",829.29
"Currency","1994/12/01",828.50
"Currency","1994/11/30",829.00
"Currency","1994/11/29",828.00
"Currency","1994/11/25",828.50
"Currency","1994/11/24",828.67
"Currency","1994/11/23",830.74
"Currency","1994/11/22",828.50
"Currency","1994/11/21",827.50
"Currency","1994/11/18",830.49
"Currency","1994/11/17",828.80
"Currency","1994/11/16",826.45
"Currency","1994/11/15",825.87
"Currency","1994/11/14",825.17
"Currency","1994/11/10",829.50
"Currency","1994/11/09",829.09
"Currency","1994/11/07",830.50
"Currency","1994/11/04",833.19
"Currency","1994/11/03",834.80
"Currency","1994/11/02",837.79
"Currency","1994/11/01",837.62
"Currency","1994/10/31",837.00
"Currency","1994/10/28",840.05
"Currency","1994/10/27",841.32
"Currency","1994/10/26",843.38
"Currency","1994/10/25",842.60
"Currency","1994/10/24",841.41
"Currency","1994/10/21",838.32
"Currency","1994/10/20",836.72
"Currency","1994/10/19",835.30
"Currency","1994/10/18",836.40
"Currency","1994/10/17",834.00
"Currency","1994/10/14",835.75
"Currency","1994/10/13",836.40
"Currency","1994/10/12",835.30
"Currency","1994/10/11",835.59
"Currency","1994/10/10",836.80
"Currency","1994/10/07",840.06
"Currency","1994/10/06",842.54
"Currency","1994/10/05",844.00
"Currency","1994/10/04",843.65
"Currency","1994/10/03",843.00
"Currency","1994/09/30",841.20
"Currency","1994/09/29",841.32
"Currency","1994/09/28",841.51
"Currency","1994/09/27",840.23
"Currency","1994/09/26",839.46
"Currency","1994/09/23",841.53
"Currency","1994/09/22",842.70
"Currency","1994/09/21",841.82
"Currency","1994/09/20",838.63
"Currency","1994/09/19",837.21
"Currency","1994/09/16",833.10
"Currency","1994/09/15",827.86
"Currency","1994/09/14",824.34
"Currency","1994/09/13",821.62
"Currency","1994/09/12",820.26
"Currency","1994/09/09",820.02
"Currency","1994/09/08",819.24
"Currency","1994/09/07",818.21
"Currency","1994/09/06",817.80
"Currency","1994/09/05",818.81
"Currency","1994/09/02",817.64
"Currency","1994/09/01",816.08
"Currency","1994/08/31",816.30
"Currency","1994/08/30",816.18
"Currency","1994/08/29",816.29
"Currency","1994/08/26",817.40
"Currency","1994/08/25",816.77
"Currency","1994/08/24",816.58
"Currency","1994/08/23",815.20
"Currency","1994/08/22",813.76
"Currency","1994/08/19",813.88
"Currency","1994/08/18",813.93
"Currency","1994/08/17",814.40
"Currency","1994/08/16",814.94
"Currency","1994/08/12",815.84
"Currency","1994/08/11",815.40
"Currency","1994/08/10",813.64
"Currency","1994/08/09",812.39
"Currency","1994/08/08",811.91
"Currency","1994/08/05",812.57
"Currency","1994/08/04",812.69
"Currency","1994/08/03",814.53
"Currency","1994/08/02",815.89
"Currency","1994/08/01",815.62
"Currency","1994/07/29",815.62
"Currency","1994/07/28",815.80
"Currency","1994/07/27",815.75
"Currency","1994/07/26",816.34
"Currency","1994/07/25",816.68
"Currency","1994/07/22",817.18
"Currency","1994/07/21",817.49
"Currency","1994/07/19",818.44
"Currency","1994/07/18",821.04
"Currency","1994/07/15",822.28
"Currency","1994/07/14",822.79
"Currency","1994/07/13",823.12
"Currency","1994/07/12",822.14
"Currency","1994/07/11",822.34
"Currency","1994/07/08",820.24
"Currency","1994/07/07",820.42
"Currency","1994/07/06",818.45
"Currency","1994/07/05",817.92
"Currency","1994/07/01",818.05
"Currency","1994/06/30",819.64
"Currency","1994/06/29",818.73
"Currency","1994/06/28",820.13
"Currency","1994/06/27",821.00
"Currency","1994/06/24",822.87
"Currency","1994/06/23",824.76
"Currency","1994/06/22",826.90
"Currency","1994/06/21",828.94
"Currency","1994/06/20",826.61
"Currency","1994/06/17",831.28
"Currency","1994/06/16",833.35
"Currency","1994/06/15",833.16
"Currency","1994/06/14",833.19
"Currency","1994/06/10",834.96
"Currency","1994/06/09",838.03
"Currency","1994/06/08",839.56
"Currency","1994/06/07",840.37
"Currency","1994/06/03",841.44
"Currency","1994/06/02",842.00
"Currency","1994/06/01",840.93
"Currency","1994/05/31",840.93
"Currency","1994/05/27",842.22
"Currency","1994/05/26",843.08
"Currency","1994/05/25",842.93
"Currency","1994/05/24",842.33
"Currency","1994/05/23",842.64
"Currency","1994/05/20",842.83
"Currency","1994/05/19",842.21
"Currency","1994/05/18",842.23
"Currency","1994/05/16",843.24
"Currency","1994/05/13",841.92
"Currency","1994/05/12",840.70
"Currency","1994/05/11",841.27
"Currency","1994/05/10",841.07
"Currency","1994/05/09",841.25
"Currency","1994/05/06",841.00
"Currency","1994/05/05",839.14
"Currency","1994/05/04",838.04
"Currency","1994/05/03",836.86
"Currency","1994/05/02",837.27
"Currency","1994/04/29",838.28
"Currency","1994/04/28",837.31
"Currency","1994/04/27",835.40
"Currency","1994/04/26",836.96
"Currency","1994/04/25",838.25
"Currency","1994/04/22",834.30
"Currency","1994/04/21",831.24
"Currency","1994/04/20",829.47
"Currency","1994/04/19",827.93
"Currency","1994/04/18",827.44
"Currency","1994/04/15",827.96
"Currency","1994/04/14",828.81
"Currency","1994/04/13",829.32
"Currency","1994/04/12",828.92
"Currency","1994/04/11",825.28
"Currency","1994/04/08",822.57
"Currency","1994/04/06",820.93
"Currency","1994/04/05",820.21
"Currency","1994/04/04",819.51
"Currency","1994/04/01",820.78
"Currency","1994/03/30",820.78
"Currency","1994/03/29",820.63
"Currency","1994/03/28",821.14
"Currency","1994/03/25",821.70
"Currency","1994/03/24",821.82
"Currency","1994/03/23",821.73
"Currency","1994/03/22",821.34
"Currency","1994/03/18",820.91
"Currency","1994/03/17",820.44
"Currency","1994/03/16",818.49
"Currency","1994/03/15",818.69
"Currency","1994/03/14",818.62
"Currency","1994/03/11",818.46
"Currency","1994/03/10",818.37
"Currency","1994/03/09",818.02
"Currency","1994/03/08",817.76
"Currency","1994/03/07",817.86
"Currency","1994/03/04",818.70
"Currency","1994/03/03",819.61
"Currency","1994/03/02",819.83
"Currency","1994/03/01",820.12
"Currency","1994/02/28",819.69
"Currency","1994/02/25",819.68
"Currency","1994/02/24",820.76
"Currency","1994/02/23",818.33
"Currency","1994/02/22",816.04
"Currency","1994/02/21",814.13
"Currency","1994/02/18",815.19
"Currency","1994/02/17",816.10
"Currency","1994/02/15",817.59
"Currency","1994/02/14",817.78
"Currency","1994/02/11",817.88
"Currency","1994/02/10",817.68
"Currency","1994/02/09",817.81
"Currency","1994/02/08",817.64
"Currency","1994/02/07",818.00
"Currency","1994/02/03",817.69
"Currency","1994/02/02",819.27
"Currency","1994/02/01",817.00
"Currency","1994/01/31",818.38
"Currency","1994/01/28",821.52
"Currency","1994/01/27",819.10
"Currency","1994/01/26",816.69
"Currency","1994/01/25",815.65
"Currency","1994/01/24",815.91
"Currency","1994/01/21",814.56
"Currency","1994/01/20",816.15
"Currency","1994/01/19",816.91
"Currency","1994/01/18",815.81
"Currency","1994/01/17",820.01
"Currency","1994/01/14",819.81
"Currency","1994/01/13",818.50
"Currency","1994/01/12",818.89
"Currency","1994/01/10",818.83
"Currency","1994/01/07",814.21
"Currency","1994/01/06",810.01
"Currency","1994/01/05",805.91
"Currency","1994/01/04",804.33
"Currency","1994/01/03",802.33
"Currency","1993/12/29",802.33
"Currency","1993/12/28",809.13
"Currency","1993/12/27",801.69
"Currency","1993/12/24",801.40
"Currency","1993/12/22",802.46
"Currency","1993/12/21",803.81
"Currency","1993/12/20",806.50
"Currency","1993/12/17",804.89
"Currency","1993/12/16",799.43
"Currency","1993/12/15",798.12
"Currency","1993/12/14",798.20
"Currency","1993/12/13",797.53
"Currency","1993/12/10",798.51
"Currency","1993/12/09",800.60
"Currency","1993/12/07",803.10
"Currency","1993/12/06",806.49
"Currency","1993/12/03",809.63
"Currency","1993/12/02",811.78
"Currency","1993/12/01",812.21
"Currency","1993/11/30",811.73
"Currency","1993/11/29",812.11
"Currency","1993/11/26",812.04
"Currency","1993/11/25",811.67
"Currency","1993/11/24",812.12
"Currency","1993/11/22",817.06
"Currency","1993/11/19",816.62
"Currency","1993/11/18",816.32
"Currency","1993/11/17",815.18
"Currency","1993/11/16",809.95
"Currency","1993/11/12",809.87
"Currency","1993/11/11",811.07
"Currency","1993/11/10",813.95
"Currency","1993/11/09",814.26
"Currency","1993/11/08",815.70
"Currency","1993/11/05",816.79
"Currency","1993/11/04",817.01
"Currency","1993/11/03",816.70
"Currency","1993/11/02",817.03
"Currency","1993/11/01",818.06
"Currency","1993/10/19",816.91
"Currency","1993/10/18",815.81
"Currency","1993/10/14",819.81
"Currency","1993/10/13",818.50
"Currency","1993/10/12",818.89
"Currency","1993/10/07",814.21
"Currency","1993/10/06",810.01
"Currency","1993/10/05",805.91
"Currency","1993/10/04",804.33
"Currency","1993/10/01",810.84
"Currency","1993/09/30",810.84
"Currency","1993/09/29",809.69
"Currency","1993/09/28",809.55
"Currency","1993/09/27",809.93
"Currency","1993/09/24",810.55
"Currency","1993/09/23",810.04
"Currency","1993/09/22",809.75
"Currency","1993/09/21",810.88
"Currency","1993/09/20",811.18
"Currency","1993/09/17",811.93
"Currency","1993/09/16",811.75
"Currency","1993/09/15",810.81
"Currency","1993/09/14",810.03
"Currency","1993/09/13",808.96
"Currency","1993/09/10",808.97
"Currency","1993/09/09",809.33
"Currency","1993/09/08",808.24
"Currency","1993/09/07",807.62
"Currency","1993/09/06",807.68
"Currency","1993/09/03",807.96
"Currency","1993/09/02",808.04
"Currency","1993/09/01",806.83
"Currency","1993/08/31",806.86
"Currency","1993/08/30",807.53
"Currency","1993/08/27",807.55
"Currency","1993/08/26",807.77
"Currency","1993/08/25",807.57
"Currency","1993/08/24",807.04
"Currency","1993/08/23",806.72
"Currency","1993/08/20",806.15
"Currency","1993/08/19",805.62
"Currency","1993/08/18",804.76
"Currency","1993/08/17",804.51
"Currency","1993/08/13",804.93
"Currency","1993/08/12",804.48
"Currency","1993/08/11",803.22
"Currency","1993/08/10",802.30
"Currency","1993/08/09",801.78
"Currency","1993/08/06",801.86
"Currency","1993/08/05",801.82
"Currency","1993/08/04",801.86
"Currency","1993/08/02",801.04
"Currency","1993/07/30",801.04
"Currency","1993/07/29",800.10
"Currency","1993/07/28",799.96
"Currency","1993/07/27",799.17
"Currency","1993/07/26",798.83
"Currency","1993/07/23",798.17
"Currency","1993/07/22",797.63
"Currency","1993/07/21",797.41
"Currency","1993/07/19",797.31
"Currency","1993/07/16",797.06
"Currency","1993/07/15",797.00
"Currency","1993/07/14",795.66
"Currency","1993/07/13",794.67
"Currency","1993/07/12",793.18
"Currency","1993/07/09",791.73
"Currency","1993/07/08",790.58
"Currency","1993/07/07",789.47
"Currency","1993/07/06",788.65
"Currency","1993/07/02",787.51
"Currency","1993/07/01",786.10
"Currency","1993/06/30",787.12
"Currency","1993/06/29",786.80
"Currency","1993/06/28",786.96
"Currency","1993/06/25",786.72
"Currency","1993/06/24",786.42
"Currency","1993/06/23",787.06
"Currency","1993/06/22",786.77
"Currency","1993/06/18",787.49
"Currency","1993/06/17",786.64
"Currency","1993/06/16",785.90
"Currency","1993/06/15",784.80
"Currency","1993/06/11",785.79
"Currency","1993/06/10",784.95
"Currency","1993/06/09",784.62
"Currency","1993/06/08",782.29
"Currency","1993/06/04",778.12
"Currency","1993/06/03",777.82
"Currency","1993/06/02",779.01
"Currency","1993/06/01",779.00
"Currency","1993/05/26",783.15
"Currency","1993/05/25",782.00
"Currency","1993/05/20",781.84
"Currency","1993/05/19",781.80
"Currency","1993/05/18",781.42
"Currency","1993/05/17",780.79
"Currency","1993/05/14",780.80
"Currency","1993/05/13",780.49
"Currency","1993/05/11",777.75
"Currency","1993/05/10",777.17
"Currency","1993/05/07",778.17
"Currency","1993/05/06",777.88
"Currency","1993/05/05",776.99
"Currency","1993/05/04",775.53
"Currency","1993/05/03",773.82
"Currency","1993/04/30",774.94
"Currency","1993/04/29",773.78
"Currency","1993/04/28",774.52
"Currency","1993/04/27",775.20
"Currency","1993/04/26",775.32
"Currency","1993/04/23",775.05
"Currency","1993/04/22",774.34
"Currency","1993/04/21",773.97
"Currency","1993/04/20",773.70
"Currency","1993/04/19",773.22
"Currency","1993/04/14",769.80
"Currency","1993/04/13",769.34
"Currency","1993/04/12",768.60
"Currency","1993/04/08",768.52
"Currency","1993/04/06",768.31
"Currency","1993/04/05",768.46
"Currency","1993/04/02",767.98
"Currency","1993/04/01",766.44
"Currency","1993/03/30",766.79
"Currency","1993/03/29",767.40
"Currency","1993/03/26",767.99
"Currency","1993/03/25",766.91
