"Indicator","Time","Value (USD/BIF)"
"Currency","1992/05/13",176.00
"Currency","1992/05/12",176.00
"Currency","1992/05/11",176.00
"Currency","1992/05/08",176.00
"Currency","1992/05/07",176.00
"Currency","1992/05/06",176.00
"Currency","1992/05/05",176.00
"Currency","1992/05/04",176.00
"Currency","1992/05/01",176.00
"Currency","1992/04/30",176.00
"Currency","1992/04/29",176.00
"Currency","1992/04/28",176.00
"Currency","1992/04/27",176.00
"Currency","1992/04/24",176.00
"Currency","1992/04/23",176.00
"Currency","1992/04/22",176.00
"Currency","1992/04/21",176.00
"Currency","1992/04/20",176.00
"Currency","1992/04/17",176.00
"Currency","1992/04/16",176.00
"Currency","1992/04/15",178.00
"Currency","1992/04/14",178.00
"Currency","1992/04/13",178.00
"Currency","1992/04/10",178.00
"Currency","1992/04/09",178.00
"Currency","1992/04/08",178.00
"Currency","1992/04/07",178.00
"Currency","1992/04/06",178.00
"Currency","1992/04/03",177.00
"Currency","1992/04/02",177.00
"Currency","1992/04/01",177.00
"Currency","1992/03/31",177.00
"Currency","1992/03/30",177.00
"Currency","1992/03/27",177.00
"Currency","1992/03/26",177.00
"Currency","1992/03/25",177.00
"Currency","1992/03/24",177.00
"Currency","1992/03/23",177.00
"Currency","1992/03/20",177.00
"Currency","1992/03/19",177.00
"Currency","1992/03/18",177.00
"Currency","1992/03/17",177.00
"Currency","1992/03/16",177.00
"Currency","1992/03/13",177.00
"Currency","1992/03/12",177.00
"Currency","1992/03/11",177.00
"Currency","1992/03/10",177.00
"Currency","1992/03/09",177.00
"Currency","1992/03/06",177.00
"Currency","1992/03/05",177.00
"Currency","1992/03/04",177.00
"Currency","1992/03/03",177.00
"Currency","1992/03/02",177.00
"Currency","1992/02/28",177.00
"Currency","1992/02/27",177.00
"Currency","1992/02/26",177.00
"Currency","1992/02/25",177.00
"Currency","1992/02/24",177.00
"Currency","1992/02/21",177.00
"Currency","1992/02/20",177.00
"Currency","1992/02/19",177.00
"Currency","1992/02/18",171.00
"Currency","1992/02/17",171.00
"Currency","1992/02/14",171.00
"Currency","1992/02/13",171.00
"Currency","1992/02/12",171.00
