"Indicator","Time","Value (USD/ETB)"
"Currency","2010/11/18",16.55
"Currency","2010/11/17",16.55
"Currency","2010/11/17",16.55
"Currency","2010/11/16",16.54
"Currency","2010/11/16",16.54
"Currency","2010/11/12",16.53
"Currency","2010/11/12",16.53
"Currency","2010/11/11",16.53
"Currency","2010/11/11",16.53
"Currency","2010/11/10",16.53
"Currency","2010/11/10",16.53
"Currency","2010/11/09",16.53
"Currency","2010/11/09",16.53
"Currency","2010/11/08",16.52
"Currency","2010/11/08",16.52
"Currency","2010/11/05",16.52
"Currency","2010/11/05",16.52
"Currency","2010/11/04",16.52
"Currency","2010/11/04",16.52
"Currency","2010/11/03",16.52
"Currency","2010/11/03",16.52
"Currency","2010/11/02",16.52
"Currency","2010/11/02",16.52
"Currency","2010/11/01",16.52
"Currency","2010/11/01",16.52
"Currency","2010/10/29",16.51
"Currency","2010/10/29",16.51
"Currency","2010/10/28",16.51
"Currency","2010/10/28",16.51
"Currency","2010/10/27",16.51
"Currency","2010/10/27",16.51
"Currency","2010/10/26",16.51
"Currency","2010/10/26",16.51
"Currency","2010/10/25",16.51
"Currency","2010/10/25",16.51
"Currency","2010/10/22",16.50
"Currency","2010/10/22",16.50
"Currency","2010/10/21",16.50
"Currency","2010/10/21",16.50
"Currency","2010/10/20",16.49
"Currency","2010/10/20",16.49
"Currency","2010/10/19",16.49
"Currency","2010/10/19",16.49
"Currency","2010/10/18",16.49
"Currency","2010/10/18",16.49
"Currency","2010/10/15",16.49
"Currency","2010/10/15",16.49
"Currency","2010/10/14",16.49
"Currency","2010/10/14",16.49
"Currency","2010/10/13",16.49
"Currency","2010/10/13",16.49
"Currency","2010/10/12",16.49
"Currency","2010/10/12",16.49
"Currency","2010/10/11",16.47
"Currency","2010/10/11",16.47
"Currency","2010/10/08",16.47
"Currency","2010/10/08",16.47
"Currency","2010/10/07",16.47
"Currency","2010/10/07",16.47
"Currency","2010/10/06",16.47
"Currency","2010/10/06",16.47
"Currency","2010/10/05",16.47
"Currency","2010/10/05",16.47
"Currency","2010/10/04",16.47
"Currency","2010/10/04",16.47
"Currency","2010/10/01",16.47
"Currency","2010/10/01",16.47
"Currency","2010/09/30",16.47
"Currency","2010/09/30",16.47
"Currency","2010/09/29",16.47
"Currency","2010/09/29",16.47
"Currency","2010/09/28",16.46
"Currency","2010/09/28",16.46
"Currency","2010/09/27",16.46
"Currency","2010/09/27",16.46
"Currency","2010/09/24",16.46
"Currency","2010/09/24",16.46
"Currency","2010/09/23",16.46
"Currency","2010/09/23",16.46
"Currency","2010/09/22",16.46
"Currency","2010/09/22",16.46
"Currency","2010/09/21",16.46
"Currency","2010/09/21",16.46
"Currency","2010/09/20",16.46
"Currency","2010/09/20",16.46
"Currency","2010/09/17",16.45
"Currency","2010/09/17",16.45
"Currency","2010/09/16",16.45
"Currency","2010/09/16",16.45
"Currency","2010/09/15",16.45
"Currency","2010/09/15",16.45
"Currency","2010/09/14",16.45
"Currency","2010/09/14",16.45
"Currency","2010/09/13",16.45
"Currency","2010/09/13",16.45
"Currency","2010/09/10",16.44
"Currency","2010/09/10",16.44
"Currency","2010/09/09",16.44
"Currency","2010/09/09",16.44
"Currency","2010/09/08",16.44
"Currency","2010/09/08",16.44
"Currency","2010/09/07",16.44
"Currency","2010/09/07",16.44
"Currency","2010/09/06",16.44
"Currency","2010/09/06",16.44
"Currency","2010/09/03",16.43
"Currency","2010/09/03",16.43
"Currency","2010/09/02",16.43
"Currency","2010/09/02",16.43
"Currency","2010/09/01",16.43
"Currency","2010/09/01",16.43
"Currency","2010/08/31",13.69
"Currency","2010/08/31",13.69
"Currency","2010/08/30",13.68
"Currency","2010/08/30",13.68
"Currency","2010/08/27",13.68
"Currency","2010/08/27",13.68
"Currency","2010/08/26",13.68
"Currency","2010/08/26",13.68
"Currency","2010/08/25",13.68
"Currency","2010/08/25",13.68
"Currency","2010/08/24",13.68
"Currency","2010/08/24",13.68
"Currency","2010/08/23",13.68
"Currency","2010/08/23",13.68
"Currency","2010/08/20",13.67
"Currency","2010/08/20",13.67
"Currency","2010/08/19",13.67
"Currency","2010/08/19",13.67
"Currency","2010/08/18",13.67
"Currency","2010/08/18",13.67
"Currency","2010/08/17",13.67
"Currency","2010/08/17",13.67
"Currency","2010/08/16",13.66
"Currency","2010/08/16",13.66
"Currency","2010/08/13",13.66
"Currency","2010/08/13",13.66
"Currency","2010/08/12",13.66
"Currency","2010/08/12",13.66
"Currency","2010/08/11",13.66
"Currency","2010/08/11",13.66
"Currency","2010/08/10",13.66
"Currency","2010/08/10",13.66
"Currency","2010/08/09",13.66
"Currency","2010/08/09",13.66
"Currency","2010/08/06",13.65
"Currency","2010/08/06",13.65
"Currency","2010/08/05",13.65
"Currency","2010/08/05",13.65
"Currency","2010/08/04",13.65
"Currency","2010/08/04",13.65
"Currency","2010/08/03",13.65
"Currency","2010/08/03",13.65
"Currency","2010/08/02",13.65
"Currency","2010/08/02",13.65
"Currency","2010/07/30",13.65
"Currency","2010/07/30",13.65
"Currency","2010/07/29",13.63
"Currency","2010/07/29",13.63
"Currency","2010/07/28",13.63
"Currency","2010/07/28",13.63
"Currency","2010/07/27",13.63
"Currency","2010/07/27",13.63
"Currency","2010/07/26",13.63
"Currency","2010/07/26",13.63
"Currency","2010/07/23",13.63
"Currency","2010/07/23",13.63
"Currency","2010/07/22",13.63
"Currency","2010/07/22",13.63
"Currency","2010/07/21",13.63
"Currency","2010/07/21",13.63
"Currency","2010/07/20",13.63
"Currency","2010/07/20",13.63
"Currency","2010/07/19",13.71
"Currency","2010/07/19",13.71
"Currency","2010/07/16",13.71
"Currency","2010/07/16",13.71
"Currency","2010/07/15",13.71
"Currency","2010/07/15",13.71
"Currency","2010/07/14",13.71
"Currency","2010/07/14",13.71
"Currency","2010/07/13",13.71
"Currency","2010/07/13",13.71
"Currency","2010/07/12",13.61
"Currency","2010/07/12",13.61
"Currency","2010/07/09",13.61
"Currency","2010/07/09",13.61
"Currency","2010/07/08",13.61
"Currency","2010/07/08",13.61
"Currency","2010/07/07",13.61
"Currency","2010/07/07",13.61
"Currency","2010/07/06",13.61
"Currency","2010/07/06",13.61
"Currency","2010/07/05",13.60
"Currency","2010/07/05",13.60
"Currency","2010/07/02",13.60
"Currency","2010/07/02",13.60
"Currency","2010/07/01",13.60
"Currency","2010/07/01",13.60
"Currency","2010/06/30",13.60
"Currency","2010/06/30",13.60
"Currency","2010/06/29",13.60
"Currency","2010/06/29",13.60
"Currency","2010/06/28",13.58
"Currency","2010/06/28",13.58
"Currency","2010/06/25",13.58
"Currency","2010/06/25",13.58
"Currency","2010/06/24",13.58
"Currency","2010/06/24",13.58
"Currency","2010/06/23",13.58
"Currency","2010/06/23",13.58
"Currency","2010/06/22",13.58
"Currency","2010/06/22",13.58
"Currency","2010/06/21",13.58
"Currency","2010/06/21",13.58
"Currency","2010/06/18",13.58
"Currency","2010/06/18",13.58
"Currency","2010/06/17",13.58
"Currency","2010/06/17",13.58
"Currency","2010/06/16",13.58
"Currency","2010/06/16",13.58
"Currency","2010/06/15",13.58
"Currency","2010/06/15",13.58
"Currency","2010/06/14",13.58
"Currency","2010/06/14",13.58
"Currency","2010/06/11",13.57
"Currency","2010/06/11",13.57
"Currency","2010/06/10",13.57
"Currency","2010/06/10",13.57
"Currency","2010/06/09",13.57
"Currency","2010/06/09",13.57
"Currency","2010/06/08",13.57
"Currency","2010/06/08",13.57
"Currency","2010/06/07",13.56
"Currency","2010/06/07",13.56
"Currency","2010/06/04",13.56
"Currency","2010/06/04",13.56
"Currency","2010/06/03",13.56
"Currency","2010/06/03",13.56
"Currency","2010/06/02",13.56
"Currency","2010/06/02",13.56
"Currency","2010/06/01",13.56
"Currency","2010/06/01",13.56
"Currency","2010/05/31",13.56
"Currency","2010/05/31",13.56
"Currency","2010/05/28",13.54
"Currency","2010/05/28",13.54
"Currency","2010/05/27",13.54
"Currency","2010/05/27",13.54
"Currency","2010/05/26",13.54
"Currency","2010/05/26",13.54
"Currency","2010/05/25",13.54
"Currency","2010/05/25",13.54
"Currency","2010/05/24",13.54
"Currency","2010/05/24",13.54
"Currency","2010/05/21",13.54
"Currency","2010/05/21",13.54
"Currency","2010/05/20",13.54
"Currency","2010/05/20",13.54
"Currency","2010/05/19",13.54
"Currency","2010/05/19",13.54
"Currency","2010/05/18",13.54
"Currency","2010/05/18",13.54
"Currency","2010/05/17",13.54
"Currency","2010/05/17",13.54
"Currency","2010/05/14",13.52
"Currency","2010/05/14",13.52
"Currency","2010/05/13",13.52
"Currency","2010/05/13",13.52
"Currency","2010/05/12",13.52
"Currency","2010/05/12",13.52
"Currency","2010/05/11",13.52
"Currency","2010/05/11",13.52
"Currency","2010/05/10",13.52
"Currency","2010/05/10",13.52
"Currency","2010/05/07",13.52
"Currency","2010/05/07",13.52
"Currency","2010/05/06",13.52
"Currency","2010/05/06",13.52
"Currency","2010/05/05",13.52
"Currency","2010/05/05",13.52
"Currency","2010/05/04",13.52
"Currency","2010/05/04",13.52
"Currency","2010/05/03",13.51
"Currency","2010/05/03",13.51
"Currency","2010/04/30",13.51
"Currency","2010/04/30",13.51
"Currency","2010/04/29",13.51
"Currency","2010/04/29",13.51
"Currency","2010/04/28",13.51
"Currency","2010/04/28",13.51
"Currency","2010/04/27",13.51
"Currency","2010/04/27",13.51
"Currency","2010/04/26",13.50
"Currency","2010/04/26",13.50
"Currency","2010/04/23",13.50
"Currency","2010/04/23",13.50
"Currency","2010/04/22",13.50
"Currency","2010/04/22",13.50
"Currency","2010/04/21",13.50
"Currency","2010/04/21",13.50
"Currency","2010/04/20",13.50
"Currency","2010/04/20",13.50
"Currency","2010/04/19",13.49
"Currency","2010/04/19",13.49
"Currency","2010/04/16",13.49
"Currency","2010/04/16",13.49
"Currency","2010/04/15",13.49
"Currency","2010/04/15",13.49
"Currency","2010/04/14",13.49
"Currency","2010/04/14",13.49
"Currency","2010/04/13",13.49
"Currency","2010/04/13",13.49
"Currency","2010/04/12",13.47
"Currency","2010/04/12",13.47
"Currency","2010/04/09",13.47
"Currency","2010/04/09",13.47
"Currency","2010/04/08",13.47
"Currency","2010/04/08",13.47
"Currency","2010/04/07",13.47
"Currency","2010/04/07",13.47
"Currency","2010/04/06",13.47
"Currency","2010/04/06",13.47
"Currency","2010/04/05",13.47
"Currency","2010/04/05",13.47
"Currency","2010/04/02",13.47
"Currency","2010/04/02",13.47
"Currency","2010/04/01",13.47
"Currency","2010/04/01",13.47
"Currency","2010/03/31",13.46
"Currency","2010/03/31",13.46
"Currency","2010/03/30",13.46
"Currency","2010/03/30",13.46
"Currency","2010/03/29",13.46
"Currency","2010/03/29",13.46
"Currency","2010/03/26",13.44
"Currency","2010/03/26",13.44
"Currency","2010/03/25",13.44
"Currency","2010/03/25",13.44
"Currency","2010/03/24",13.44
"Currency","2010/03/24",13.44
"Currency","2010/03/23",13.44
"Currency","2010/03/23",13.44
"Currency","2010/03/22",13.44
"Currency","2010/03/22",13.44
"Currency","2010/03/19",13.44
"Currency","2010/03/19",13.44
"Currency","2010/03/18",13.44
"Currency","2010/03/18",13.44
"Currency","2010/03/17",13.44
"Currency","2010/03/17",13.44
"Currency","2010/03/16",13.44
"Currency","2010/03/16",13.44
"Currency","2010/03/15",13.43
"Currency","2010/03/15",13.43
"Currency","2010/03/12",13.43
"Currency","2010/03/12",13.43
"Currency","2010/03/11",13.43
"Currency","2010/03/11",13.43
"Currency","2010/03/10",13.43
"Currency","2010/03/10",13.43
"Currency","2010/03/09",13.43
"Currency","2010/03/09",13.43
"Currency","2010/03/08",13.43
"Currency","2010/03/08",13.43
"Currency","2010/03/05",13.41
"Currency","2010/03/05",13.41
"Currency","2010/03/04",13.41
"Currency","2010/03/04",13.41
"Currency","2010/03/03",13.41
"Currency","2010/03/03",13.41
"Currency","2010/03/02",13.41
"Currency","2010/03/02",13.41
"Currency","2010/03/01",13.41
"Currency","2010/03/01",13.41
"Currency","2010/02/26",13.41
"Currency","2010/02/26",13.41
"Currency","2010/02/25",13.41
"Currency","2010/02/25",13.41
"Currency","2010/02/24",13.41
"Currency","2010/02/24",13.41
"Currency","2010/02/23",13.63
"Currency","2010/02/23",13.63
"Currency","2010/02/22",13.63
"Currency","2010/02/22",13.63
"Currency","2010/02/19",13.65
"Currency","2010/02/19",13.65
"Currency","2010/02/18",13.65
"Currency","2010/02/18",13.65
"Currency","2010/02/17",13.65
"Currency","2010/02/17",13.65
"Currency","2010/02/16",13.65
"Currency","2010/02/16",13.65
"Currency","2010/02/12",13.39
"Currency","2010/02/12",13.39
"Currency","2010/02/11",13.39
"Currency","2010/02/11",13.39
"Currency","2010/02/10",13.39
"Currency","2010/02/10",13.39
"Currency","2010/02/09",13.39
"Currency","2010/02/09",13.39
"Currency","2010/02/08",13.38
"Currency","2010/02/08",13.38
"Currency","2010/02/05",13.38
"Currency","2010/02/05",13.38
"Currency","2010/02/04",13.38
"Currency","2010/02/04",13.38
"Currency","2010/02/03",13.38
"Currency","2010/02/03",13.38
"Currency","2010/02/02",13.38
"Currency","2010/02/02",13.38
"Currency","2010/02/01",12.74
"Currency","2010/02/01",12.74
"Currency","2010/01/29",12.74
"Currency","2010/01/29",12.74
"Currency","2010/01/28",12.74
"Currency","2010/01/28",12.74
"Currency","2010/01/27",12.74
"Currency","2010/01/27",12.74
"Currency","2010/01/26",12.74
"Currency","2010/01/26",12.74
"Currency","2010/01/25",12.70
"Currency","2010/01/25",12.70
"Currency","2010/01/22",12.70
"Currency","2010/01/22",12.70
"Currency","2010/01/21",12.70
"Currency","2010/01/21",12.70
"Currency","2010/01/20",12.70
"Currency","2010/01/20",12.70
"Currency","2010/01/19",12.70
"Currency","2010/01/19",12.70
"Currency","2010/01/18",12.70
"Currency","2010/01/18",12.70
"Currency","2010/01/15",12.70
"Currency","2010/01/15",12.70
"Currency","2010/01/14",12.70
"Currency","2010/01/14",12.70
"Currency","2010/01/13",12.70
"Currency","2010/01/13",12.70
"Currency","2010/01/12",12.70
"Currency","2010/01/12",12.70
"Currency","2010/01/11",12.70
"Currency","2010/01/11",12.70
"Currency","2010/01/08",12.70
"Currency","2010/01/08",12.70
"Currency","2010/01/07",12.70
"Currency","2010/01/07",12.70
"Currency","2010/01/06",12.70
"Currency","2010/01/06",12.70
"Currency","2010/01/05",12.70
"Currency","2010/01/05",12.70
"Currency","2010/01/04",12.70
"Currency","2010/01/04",12.70
"Currency","2010/01/01",12.70
"Currency","2010/01/01",12.70
"Currency","2009/12/31",12.70
"Currency","2009/12/31",12.70
"Currency","2009/12/30",12.70
"Currency","2009/12/30",12.70
"Currency","2009/12/29",12.70
"Currency","2009/12/29",12.70
"Currency","2009/12/28",12.70
"Currency","2009/12/28",12.70
"Currency","2009/12/25",12.69
"Currency","2009/12/25",12.69
"Currency","2009/12/24",12.69
"Currency","2009/12/24",12.69
"Currency","2009/12/23",12.69
"Currency","2009/12/23",12.69
"Currency","2009/12/22",12.69
"Currency","2009/12/22",12.69
"Currency","2009/12/21",12.69
"Currency","2009/12/21",12.69
"Currency","2009/12/18",12.66
"Currency","2009/12/18",12.66
"Currency","2009/12/17",12.66
"Currency","2009/12/17",12.66
"Currency","2009/12/16",12.66
"Currency","2009/12/16",12.66
"Currency","2009/12/15",12.66
"Currency","2009/12/15",12.66
"Currency","2009/12/14",12.66
"Currency","2009/12/14",12.66
"Currency","2009/12/11",12.66
"Currency","2009/12/11",12.66
"Currency","2009/12/10",12.66
"Currency","2009/12/10",12.66
"Currency","2009/12/09",12.66
"Currency","2009/12/09",12.66
"Currency","2009/12/08",12.66
"Currency","2009/12/08",12.66
"Currency","2009/12/07",12.66
"Currency","2009/12/07",12.66
"Currency","2009/12/04",12.66
"Currency","2009/12/04",12.66
"Currency","2009/12/03",12.66
"Currency","2009/12/03",12.66
"Currency","2009/12/02",12.66
"Currency","2009/12/02",12.66
"Currency","2009/12/01",12.66
"Currency","2009/12/01",12.66
"Currency","2009/11/30",12.66
"Currency","2009/11/30",12.66
"Currency","2009/11/27",12.66
"Currency","2009/11/27",12.66
"Currency","2009/11/26",12.66
"Currency","2009/11/26",12.66
"Currency","2009/11/25",12.66
"Currency","2009/11/25",12.66
"Currency","2009/11/24",12.66
"Currency","2009/11/24",12.66
"Currency","2009/11/23",12.65
"Currency","2009/11/23",12.65
"Currency","2009/11/20",12.65
"Currency","2009/11/20",12.65
"Currency","2009/11/19",12.65
"Currency","2009/11/19",12.65
"Currency","2009/11/18",12.65
"Currency","2009/11/18",12.65
"Currency","2009/11/17",12.65
"Currency","2009/11/17",12.65
"Currency","2009/11/16",12.63
"Currency","2009/11/16",12.63
"Currency","2009/11/13",12.63
"Currency","2009/11/13",12.63
"Currency","2009/11/12",12.63
"Currency","2009/11/12",12.63
"Currency","2009/11/11",12.63
"Currency","2009/11/11",12.63
"Currency","2009/11/10",12.63
"Currency","2009/11/10",12.63
"Currency","2009/11/09",12.63
"Currency","2009/11/09",12.63
"Currency","2009/11/06",12.63
"Currency","2009/11/06",12.63
"Currency","2009/11/05",12.63
"Currency","2009/11/05",12.63
"Currency","2009/11/04",12.63
"Currency","2009/11/04",12.63
"Currency","2009/11/03",12.63
"Currency","2009/11/03",12.63
"Currency","2009/11/02",12.63
"Currency","2009/11/02",12.63
"Currency","2009/10/30",12.62
"Currency","2009/10/30",12.62
"Currency","2009/10/29",12.62
"Currency","2009/10/29",12.62
"Currency","2009/10/28",12.62
"Currency","2009/10/28",12.62
"Currency","2009/10/27",12.62
"Currency","2009/10/27",12.62
"Currency","2009/10/26",12.62
"Currency","2009/10/26",12.62
"Currency","2009/10/23",12.62
"Currency","2009/10/23",12.62
"Currency","2009/10/22",12.62
"Currency","2009/10/22",12.62
"Currency","2009/10/21",12.62
"Currency","2009/10/21",12.62
"Currency","2009/10/20",12.62
"Currency","2009/10/20",12.62
"Currency","2009/10/19",12.62
"Currency","2009/10/19",12.62
"Currency","2009/10/16",12.61
"Currency","2009/10/16",12.61
"Currency","2009/10/15",12.61
"Currency","2009/10/15",12.61
"Currency","2009/10/14",12.61
"Currency","2009/10/14",12.61
"Currency","2009/10/13",12.61
"Currency","2009/10/13",12.61
"Currency","2009/10/12",12.61
"Currency","2009/10/12",12.61
"Currency","2009/10/09",12.61
"Currency","2009/10/09",12.61
"Currency","2009/10/08",12.61
"Currency","2009/10/08",12.61
"Currency","2009/10/07",12.61
"Currency","2009/10/07",12.61
