"Indicator","Time","Value (USD/PEN)"
"Currency","1995/11/28",2.32
"Currency","1995/11/27",2.32
"Currency","1995/11/24",2.32
"Currency","1995/11/23",2.32
"Currency","1995/11/22",2.32
"Currency","1995/11/21",2.32
"Currency","1995/11/20",2.32
"Currency","1995/11/17",2.32
"Currency","1995/11/16",2.32
"Currency","1995/11/15",2.32
"Currency","1995/11/14",2.32
"Currency","1995/11/13",2.33
"Currency","1995/11/10",2.32
"Currency","1995/11/09",2.31
"Currency","1995/11/08",2.32
"Currency","1995/11/07",2.31
"Currency","1995/11/06",2.29
"Currency","1995/11/03",2.28
"Currency","1995/11/02",2.28
"Currency","1995/11/01",2.27
"Currency","1995/10/31",2.27
"Currency","1995/10/30",2.27
"Currency","1995/10/26",2.27
"Currency","1995/10/24",2.26
"Currency","1995/10/23",2.26
"Currency","1995/10/20",2.26
"Currency","1995/10/19",2.26
"Currency","1995/10/18",2.26
"Currency","1995/10/16",2.25
"Currency","1995/10/13",2.25
"Currency","1995/10/12",2.26
"Currency","1995/10/11",2.26
"Currency","1995/10/10",2.26
"Currency","1995/10/09",2.26
"Currency","1995/10/06",2.25
"Currency","1995/10/05",2.25
"Currency","1995/10/03",2.26
"Currency","1995/10/02",2.25
"Currency","1995/09/29",2.24
"Currency","1995/09/28",2.25
"Currency","1995/09/27",2.26
"Currency","1995/09/26",2.25
"Currency","1995/09/25",2.25
"Currency","1995/09/22",2.24
"Currency","1995/09/21",2.24
"Currency","1995/09/20",2.24
"Currency","1995/09/19",2.24
"Currency","1995/09/15",2.24
"Currency","1995/09/14",2.25
"Currency","1995/09/13",2.25
"Currency","1995/09/12",2.25
"Currency","1995/09/11",2.25
"Currency","1995/09/08",2.25
"Currency","1995/09/05",2.25
"Currency","1995/09/01",2.25
"Currency","1995/08/31",2.25
"Currency","1995/08/29",2.24
"Currency","1995/08/28",2.24
"Currency","1995/08/25",2.24
"Currency","1995/08/24",2.24
"Currency","1995/08/23",2.24
"Currency","1995/08/22",2.24
"Currency","1995/08/21",2.24
"Currency","1995/08/18",2.24
"Currency","1995/08/17",2.24
"Currency","1995/08/16",2.24
"Currency","1995/08/15",2.24
"Currency","1995/08/14",2.25
"Currency","1995/08/11",2.25
"Currency","1995/08/10",2.24
"Currency","1995/08/09",2.25
"Currency","1995/08/08",2.25
"Currency","1995/08/07",2.24
"Currency","1995/08/04",2.24
"Currency","1995/08/03",2.25
"Currency","1995/08/02",2.25
"Currency","1995/08/01",2.25
"Currency","1995/07/31",2.24
"Currency","1995/07/26",2.25
"Currency","1995/07/25",2.25
"Currency","1995/07/24",2.24
"Currency","1995/07/21",2.23
"Currency","1995/07/20",2.23
"Currency","1995/07/19",2.23
"Currency","1995/07/18",2.23
"Currency","1995/07/17",2.23
"Currency","1995/07/13",2.23
"Currency","1995/07/12",2.23
"Currency","1995/07/11",2.24
"Currency","1995/07/07",2.24
"Currency","1995/07/05",2.24
"Currency","1995/07/04",2.24
"Currency","1995/07/03",2.23
"Currency","1995/06/30",2.23
"Currency","1995/06/28",2.23
"Currency","1995/06/27",2.23
"Currency","1995/06/26",2.23
"Currency","1995/06/23",2.24
"Currency","1995/06/22",2.24
"Currency","1995/06/21",2.24
"Currency","1995/06/20",2.25
"Currency","1995/06/19",2.24
"Currency","1995/06/16",2.24
"Currency","1995/06/15",2.24
"Currency","1995/06/14",2.25
"Currency","1995/06/12",2.25
"Currency","1995/06/09",2.25
"Currency","1995/06/07",2.25
"Currency","1995/06/06",2.25
"Currency","1995/06/05",2.25
"Currency","1995/06/02",2.25
"Currency","1995/06/01",2.25
"Currency","1995/05/31",2.25
"Currency","1995/05/30",2.25
"Currency","1995/05/29",2.25
"Currency","1995/05/26",2.25
"Currency","1995/05/25",2.25
"Currency","1995/05/24",2.25
"Currency","1995/05/23",2.25
"Currency","1995/05/22",2.25
"Currency","1995/05/19",2.25
"Currency","1995/05/18",2.25
"Currency","1995/05/17",2.25
"Currency","1995/05/16",2.25
"Currency","1995/05/15",2.25
"Currency","1995/05/12",2.25
"Currency","1995/05/11",2.26
"Currency","1995/05/10",2.26
"Currency","1995/05/09",2.26
"Currency","1995/05/08",2.26
"Currency","1995/05/05",2.26
"Currency","1995/05/04",2.26
"Currency","1995/05/03",2.26
"Currency","1995/05/02",2.25
"Currency","1995/05/01",2.25
"Currency","1995/04/28",2.25
"Currency","1995/04/27",2.25
"Currency","1995/04/26",2.26
"Currency","1995/04/25",2.26
"Currency","1995/04/24",2.26
"Currency","1995/04/21",2.26
"Currency","1995/04/20",2.25
"Currency","1995/04/18",2.25
"Currency","1995/04/17",2.26
"Currency","1995/04/11",2.25
"Currency","1995/04/10",2.26
"Currency","1995/04/07",2.26
"Currency","1995/04/06",2.27
"Currency","1995/04/05",2.28
"Currency","1995/04/04",2.27
"Currency","1995/04/03",2.27
"Currency","1995/03/31",2.26
"Currency","1995/03/30",2.26
"Currency","1995/03/29",2.26
"Currency","1995/03/28",2.26
"Currency","1995/03/24",2.26
"Currency","1995/03/22",2.26
"Currency","1995/03/21",2.26
"Currency","1995/03/20",2.26
"Currency","1995/03/17",2.26
"Currency","1995/03/14",2.25
"Currency","1995/03/13",2.25
"Currency","1995/03/10",2.26
"Currency","1995/03/09",2.26
"Currency","1995/03/07",2.26
"Currency","1995/03/06",2.25
"Currency","1995/03/03",2.24
"Currency","1995/03/02",2.24
"Currency","1995/03/01",2.24
"Currency","1995/02/28",2.24
"Currency","1995/02/27",2.23
"Currency","1995/02/24",2.22
"Currency","1995/02/23",2.22
"Currency","1995/02/22",2.22
"Currency","1995/02/21",2.21
"Currency","1995/02/20",2.21
"Currency","1995/02/15",2.20
"Currency","1995/02/14",2.20
"Currency","1995/02/13",2.22
"Currency","1995/02/10",2.26
"Currency","1995/02/09",2.21
"Currency","1995/02/08",2.23
"Currency","1995/02/07",2.21
"Currency","1995/02/06",2.20
"Currency","1995/02/03",2.19
"Currency","1995/02/02",2.19
"Currency","1995/02/01",2.19
"Currency","1995/01/31",2.19
"Currency","1995/01/30",2.18
"Currency","1995/01/27",2.18
"Currency","1995/01/26",2.18
"Currency","1995/01/25",2.18
"Currency","1995/01/24",2.18
"Currency","1995/01/23",2.18
"Currency","1995/01/20",2.18
"Currency","1995/01/19",2.18
"Currency","1995/01/18",2.18
"Currency","1995/01/17",2.18
"Currency","1995/01/13",2.18
"Currency","1995/01/12",2.23
"Currency","1995/01/11",2.22
"Currency","1995/01/10",2.22
"Currency","1995/01/09",2.20
"Currency","1995/01/06",2.19
"Currency","1995/01/05",2.19
"Currency","1995/01/04",2.18
"Currency","1995/01/03",2.18
"Currency","1995/01/02",2.19
"Currency","1994/12/30",2.19
"Currency","1994/12/29",2.19
"Currency","1994/12/28",2.20
"Currency","1994/12/27",2.20
"Currency","1994/12/26",2.17
"Currency","1994/12/23",2.15
"Currency","1994/12/22",2.16
"Currency","1994/12/21",2.15
"Currency","1994/12/20",2.15
"Currency","1994/12/16",2.08
"Currency","1994/12/15",2.05
"Currency","1994/12/14",2.11
"Currency","1994/12/13",2.12
"Currency","1994/12/09",2.14
"Currency","1994/12/07",2.13
"Currency","1994/12/06",2.15
"Currency","1994/12/05",2.16
"Currency","1994/12/02",2.16
"Currency","1994/12/01",2.17
"Currency","1994/11/29",2.18
"Currency","1994/11/25",2.18
"Currency","1994/11/23",2.19
"Currency","1994/11/22",2.19
"Currency","1994/11/21",2.20
"Currency","1994/11/18",2.19
"Currency","1994/11/17",2.19
"Currency","1994/11/16",2.19
"Currency","1994/11/15",2.19
"Currency","1994/11/14",2.19
"Currency","1994/11/10",2.19
"Currency","1994/11/09",2.20
"Currency","1994/11/08",2.21
"Currency","1994/11/07",2.22
"Currency","1994/11/04",2.21
"Currency","1994/11/03",2.22
"Currency","1994/11/02",2.23
"Currency","1994/11/01",2.23
"Currency","1994/10/28",2.22
"Currency","1994/10/27",2.21
"Currency","1994/10/26",2.21
"Currency","1994/10/25",2.22
"Currency","1994/10/21",2.23
"Currency","1994/10/20",2.23
"Currency","1994/10/19",2.23
"Currency","1994/10/18",2.23
"Currency","1994/10/17",2.23
"Currency","1994/10/14",2.23
"Currency","1994/10/13",2.24
"Currency","1994/10/12",2.24
"Currency","1994/10/11",2.25
"Currency","1994/10/10",2.24
"Currency","1994/10/07",2.25
"Currency","1994/10/06",2.25
"Currency","1994/10/05",2.26
"Currency","1994/10/04",2.26
"Currency","1994/10/03",2.25
"Currency","1994/09/30",2.24
"Currency","1994/09/29",2.24
"Currency","1994/09/28",2.25
"Currency","1994/09/27",2.24
"Currency","1994/09/26",2.25
"Currency","1994/09/23",2.24
"Currency","1994/09/22",2.25
"Currency","1994/09/21",2.26
"Currency","1994/09/20",2.25
"Currency","1994/09/19",2.25
"Currency","1994/09/15",2.25
"Currency","1994/09/14",2.26
"Currency","1994/09/13",2.26
"Currency","1994/09/12",2.26
"Currency","1994/09/09",2.27
"Currency","1994/09/08",2.27
"Currency","1994/09/07",2.27
"Currency","1994/09/05",2.26
"Currency","1994/09/01",2.26
"Currency","1994/08/31",2.25
"Currency","1994/08/29",2.25
"Currency","1994/08/26",2.24
"Currency","1994/08/25",2.25
"Currency","1994/08/24",2.24
"Currency","1994/08/23",2.23
"Currency","1994/08/22",2.23
"Currency","1994/08/19",2.23
"Currency","1994/08/18",2.30
"Currency","1994/08/17",2.33
"Currency","1994/08/16",2.34
"Currency","1994/08/12",2.23
"Currency","1994/08/10",2.25
"Currency","1994/08/09",2.25
"Currency","1994/08/05",2.24
"Currency","1994/08/03",2.22
"Currency","1994/08/02",2.21
"Currency","1994/08/01",2.20
"Currency","1994/07/27",2.22
"Currency","1994/07/25",2.20
"Currency","1994/07/22",2.20
"Currency","1994/07/18",2.20
"Currency","1994/07/15",2.20
"Currency","1994/07/12",2.20
"Currency","1994/07/11",2.20
"Currency","1994/07/08",2.20
"Currency","1994/07/07",2.20
"Currency","1994/07/06",2.20
"Currency","1994/07/05",2.20
"Currency","1994/07/04",2.20
"Currency","1994/07/01",2.20
"Currency","1994/06/28",2.20
"Currency","1994/06/27",2.19
"Currency","1994/06/24",2.20
"Currency","1994/06/23",2.20
"Currency","1994/06/21",2.20
"Currency","1994/06/20",2.19
"Currency","1994/06/17",2.19
"Currency","1994/06/16",2.19
"Currency","1994/06/15",2.19
"Currency","1994/06/14",2.19
"Currency","1994/06/13",2.19
"Currency","1994/06/10",2.19
"Currency","1994/06/09",2.20
"Currency","1994/06/08",2.20
"Currency","1994/06/07",2.19
"Currency","1994/06/03",2.19
"Currency","1994/06/02",2.19
"Currency","1994/06/01",2.19
"Currency","1994/05/31",2.19
"Currency","1994/05/27",2.19
"Currency","1994/05/26",2.19
"Currency","1994/05/23",2.19
"Currency","1994/05/20",2.18
"Currency","1994/05/18",2.19
"Currency","1994/05/17",2.19
"Currency","1994/05/13",2.19
"Currency","1994/05/12",2.19
"Currency","1994/05/11",2.19
"Currency","1994/05/10",2.19
"Currency","1994/05/04",2.19
"Currency","1994/05/02",2.19
"Currency","1994/04/28",2.18
"Currency","1994/04/26",2.19
"Currency","1994/04/25",2.18
"Currency","1994/04/21",2.18
"Currency","1994/04/19",2.19
"Currency","1994/04/15",2.18
"Currency","1994/04/14",2.18
"Currency","1994/04/12",2.19
"Currency","1994/04/11",2.18
"Currency","1994/04/08",2.18
"Currency","1994/04/06",2.18
"Currency","1994/04/05",2.18
"Currency","1994/04/04",2.18
"Currency","1994/03/29",2.18
"Currency","1994/03/28",2.19
"Currency","1994/03/24",2.18
"Currency","1994/03/22",2.18
"Currency","1994/03/21",2.18
"Currency","1994/03/18",2.17
"Currency","1994/03/17",2.17
"Currency","1994/03/15",2.17
"Currency","1994/03/14",2.16
"Currency","1994/03/11",2.16
"Currency","1994/03/10",2.17
"Currency","1994/03/09",2.16
"Currency","1994/03/08",2.17
"Currency","1994/03/07",2.16
"Currency","1994/03/04",2.17
"Currency","1994/03/03",2.17
"Currency","1994/03/01",2.17
"Currency","1994/02/25",2.17
"Currency","1994/02/23",2.18
"Currency","1994/02/22",2.19
"Currency","1994/02/21",2.18
"Currency","1994/02/18",2.17
"Currency","1994/02/17",2.17
"Currency","1994/02/16",2.17
"Currency","1994/02/15",2.17
"Currency","1994/02/14",2.17
"Currency","1994/02/11",2.18
"Currency","1994/02/09",2.19
"Currency","1994/02/08",2.19
"Currency","1994/02/07",2.16
"Currency","1994/02/03",2.16
"Currency","1994/02/02",2.16
"Currency","1994/02/01",2.17
"Currency","1994/01/31",2.17
"Currency","1994/01/28",2.17
"Currency","1994/01/27",2.17
"Currency","1994/01/26",2.18
"Currency","1994/01/24",2.17
"Currency","1994/01/21",2.16
"Currency","1994/01/20",2.16
"Currency","1994/01/19",2.17
"Currency","1994/01/17",2.16
"Currency","1994/01/14",2.16
"Currency","1994/01/10",2.16
"Currency","1994/01/07",2.18
"Currency","1994/01/06",2.17
"Currency","1994/01/03",2.17
"Currency","1993/12/29",2.17
"Currency","1993/12/24",2.16
"Currency","1993/12/23",2.14
"Currency","1993/12/21",2.15
"Currency","1993/12/17",2.16
"Currency","1993/12/16",2.17
"Currency","1993/12/15",2.15
"Currency","1993/12/14",2.16
"Currency","1993/12/10",2.16
"Currency","1993/12/09",2.18
"Currency","1993/12/08",2.18
"Currency","1993/12/07",2.18
"Currency","1993/12/06",2.17
"Currency","1993/12/03",2.17
"Currency","1993/12/02",2.18
"Currency","1993/12/01",2.18
"Currency","1993/11/29",2.18
"Currency","1993/11/26",2.18
"Currency","1993/11/25",2.17
"Currency","1993/11/24",2.16
"Currency","1993/11/23",2.16
"Currency","1993/11/19",2.16
"Currency","1993/11/18",2.16
"Currency","1993/11/17",2.17
"Currency","1993/11/16",2.17
"Currency","1993/11/15",2.17
"Currency","1993/11/12",2.17
"Currency","1993/11/11",2.18
"Currency","1993/11/10",2.18
"Currency","1993/11/09",2.17
"Currency","1993/11/08",2.16
"Currency","1993/11/05",2.16
"Currency","1993/11/04",2.16
"Currency","1993/10/28",2.16
"Currency","1993/10/27",2.16
"Currency","1993/10/26",2.16
"Currency","1993/10/25",2.15
"Currency","1993/10/22",2.15
"Currency","1993/10/21",2.16
"Currency","1993/10/20",2.15
"Currency","1993/10/19",2.14
"Currency","1993/10/18",2.13
"Currency","1993/10/15",2.13
"Currency","1993/10/14",2.13
"Currency","1993/10/13",2.13
"Currency","1993/10/12",2.14
"Currency","1993/10/08",2.14
"Currency","1993/10/07",2.13
"Currency","1993/10/04",2.13
"Currency","1993/10/01",2.13
"Currency","1993/09/30",2.13
"Currency","1993/09/29",2.13
"Currency","1993/09/28",2.13
"Currency","1993/09/27",2.12
"Currency","1993/09/24",2.11
"Currency","1993/09/23",2.11
"Currency","1993/09/22",2.11
"Currency","1993/09/21",2.09
"Currency","1993/09/20",2.09
"Currency","1993/09/17",2.08
"Currency","1993/09/16",2.08
"Currency","1993/09/15",2.08
"Currency","1993/09/14",2.08
"Currency","1993/09/13",2.08
"Currency","1993/09/10",2.08
"Currency","1993/09/09",2.07
"Currency","1993/09/08",2.08
"Currency","1993/09/07",2.08
"Currency","1993/09/06",2.09
"Currency","1993/09/03",2.09
"Currency","1993/09/02",2.09
"Currency","1993/09/01",2.09
"Currency","1993/08/31",2.09
"Currency","1993/08/27",2.09
"Currency","1993/08/26",2.09
"Currency","1993/08/23",2.07
"Currency","1993/08/20",2.07
"Currency","1993/08/19",2.07
"Currency","1993/08/18",2.07
"Currency","1993/08/16",2.06
"Currency","1993/08/12",2.07
"Currency","1993/08/11",2.08
"Currency","1993/08/10",2.08
"Currency","1993/08/06",2.08
"Currency","1993/08/05",2.08
"Currency","1993/08/04",2.08
"Currency","1993/08/03",2.07
"Currency","1993/08/02",2.06
"Currency","1993/07/27",2.04
"Currency","1993/07/26",2.03
"Currency","1993/07/23",2.03
"Currency","1993/07/22",2.04
"Currency","1993/07/21",2.05
"Currency","1993/07/20",2.05
"Currency","1993/07/19",2.05
"Currency","1993/07/15",2.05
"Currency","1993/07/13",2.06
"Currency","1993/07/09",2.06
"Currency","1993/07/07",2.06
"Currency","1993/07/06",2.06
"Currency","1993/07/02",2.05
"Currency","1993/07/01",2.04
"Currency","1993/06/30",2.03
"Currency","1993/06/29",2.03
"Currency","1993/06/28",2.03
"Currency","1993/06/25",2.02
"Currency","1993/06/24",2.02
"Currency","1993/06/23",2.01
"Currency","1993/06/22",2.01
"Currency","1993/06/21",2.00
"Currency","1993/06/18",2.00
"Currency","1993/06/17",2.00
"Currency","1993/06/16",1.99
"Currency","1993/06/14",2.00
"Currency","1993/06/11",2.00
"Currency","1993/06/10",2.00
"Currency","1993/06/09",2.01
"Currency","1993/06/08",2.00
"Currency","1993/06/03",1.99
"Currency","1993/06/02",1.99
"Currency","1993/06/01",1.98
"Currency","1993/05/31",1.98
"Currency","1993/05/28",1.97
"Currency","1993/05/27",1.98
"Currency","1993/05/26",1.97
"Currency","1993/05/25",1.96
"Currency","1993/05/21",1.96
"Currency","1993/05/20",1.96
"Currency","1993/05/18",1.96
"Currency","1993/05/17",1.96
"Currency","1993/05/14",1.96
"Currency","1993/05/13",1.97
"Currency","1993/05/12",1.97
"Currency","1993/05/11",1.98
"Currency","1993/05/10",1.98
"Currency","1993/05/06",1.97
"Currency","1993/05/04",1.97
"Currency","1993/05/03",1.94
"Currency","1993/04/29",1.94
"Currency","1993/04/28",1.96
"Currency","1993/04/27",1.94
"Currency","1993/04/23",1.92
"Currency","1993/04/21",1.92
"Currency","1993/04/20",1.92
"Currency","1993/04/19",1.92
"Currency","1993/04/16",1.92
"Currency","1993/04/15",1.92
"Currency","1993/04/14",1.92
"Currency","1993/04/13",1.90
"Currency","1993/04/12",1.89
"Currency","1993/04/07",1.88
"Currency","1993/04/06",1.88
"Currency","1993/04/05",1.88
"Currency","1993/04/02",1.87
"Currency","1993/04/01",1.88
"Currency","1993/03/31",1.87
"Currency","1993/03/30",1.87
"Currency","1993/03/29",1.86
"Currency","1993/03/26",1.85
"Currency","1993/03/25",1.86
"Currency","1993/03/24",1.86
"Currency","1993/03/23",1.84
"Currency","1993/03/22",1.84
"Currency","1993/03/19",1.83
"Currency","1993/03/18",1.84
"Currency","1993/03/17",1.83
"Currency","1993/03/16",1.82
"Currency","1993/03/15",1.82
"Currency","1993/03/12",1.83
"Currency","1993/03/11",1.83
"Currency","1993/03/08",1.84
"Currency","1993/03/05",1.83
"Currency","1993/03/04",1.82
"Currency","1993/02/15",1.75
"Currency","1993/02/10",1.76
"Currency","1993/02/09",1.76
"Currency","1993/02/08",1.74
"Currency","1993/02/05",1.74
"Currency","1993/02/04",1.74
"Currency","1993/02/03",1.73
"Currency","1993/02/02",1.72
"Currency","1993/02/01",1.71
"Currency","1993/01/29",1.72
"Currency","1993/01/26",1.70
"Currency","1993/01/25",1.70
"Currency","1993/01/22",1.71
"Currency","1993/01/21",1.69
"Currency","1993/01/20",1.70
"Currency","1993/01/19",1.70
"Currency","1993/01/18",1.70
"Currency","1993/01/15",1.69
"Currency","1993/01/14",1.70
"Currency","1993/01/13",1.69
"Currency","1993/01/12",1.68
"Currency","1993/01/11",1.67
"Currency","1993/01/08",1.68
"Currency","1993/01/07",1.67
"Currency","1993/01/06",1.68
"Currency","1993/01/05",1.65
"Currency","1993/01/04",1.64
"Currency","1992/12/30",1.63
"Currency","1992/12/29",1.63
"Currency","1992/12/28",1.62
"Currency","1992/12/24",1.61
"Currency","1992/12/23",1.59
"Currency","1992/12/22",1.60
"Currency","1992/12/21",1.62
"Currency","1992/12/18",1.61
"Currency","1992/12/17",1.63
"Currency","1992/12/16",1.64
"Currency","1992/12/15",1.63
"Currency","1992/12/11",1.64
"Currency","1992/12/10",1.65
"Currency","1992/12/09",1.67
"Currency","1992/12/07",1.67
"Currency","1992/12/04",1.66
"Currency","1992/12/03",1.64
"Currency","1992/12/02",1.63
"Currency","1992/12/01",1.62
"Currency","1992/11/30",1.61
"Currency","1992/11/27",1.62
"Currency","1992/11/25",1.62
