"Indicator","Time","Value (USD/GTQ)"
"Currency","2009/10/16",8.34
"Currency","2009/10/15",8.33
"Currency","2009/10/14",8.33
"Currency","2009/10/13",8.33
"Currency","2009/10/12",8.36
"Currency","2009/10/09",8.33
"Currency","2009/10/08",8.32
"Currency","2009/10/07",8.32
"Currency","2009/10/06",8.32
"Currency","2009/10/05",8.32
"Currency","2009/10/02",8.31
"Currency","2009/10/01",8.31
"Currency","2009/09/30",8.32
"Currency","2009/09/29",8.32
"Currency","2009/09/28",8.31
"Currency","2009/09/25",8.31
"Currency","2009/09/24",8.31
"Currency","2009/09/23",8.29
"Currency","2009/09/22",8.29
"Currency","2009/09/21",8.29
"Currency","2009/09/18",8.29
"Currency","2009/09/17",8.29
"Currency","2009/09/16",8.29
"Currency","2009/09/15",8.29
"Currency","2009/09/14",8.29
"Currency","2009/09/11",8.31
"Currency","2009/09/10",8.27
"Currency","2009/09/09",8.27
"Currency","2009/09/08",8.25
"Currency","2009/09/07",8.29
"Currency","2009/09/04",8.25
"Currency","2009/09/03",8.25
"Currency","2009/09/02",8.25
"Currency","2009/09/01",8.24
"Currency","2009/08/31",8.24
"Currency","2009/08/28",8.24
"Currency","2009/08/27",8.24
"Currency","2009/08/26",8.24
"Currency","2009/08/25",8.24
"Currency","2009/08/24",8.24
"Currency","2009/08/21",8.24
"Currency","2009/08/20",8.24
"Currency","2009/08/19",8.24
"Currency","2009/08/18",8.24
"Currency","2009/08/17",8.24
"Currency","2009/08/14",8.24
"Currency","2009/08/13",8.23
"Currency","2009/08/12",8.23
"Currency","2009/08/11",8.23
"Currency","2009/08/10",8.23
"Currency","2009/08/07",8.23
"Currency","2009/08/06",8.23
"Currency","2009/08/05",8.23
"Currency","2009/08/04",8.14
"Currency","2009/08/03",8.25
"Currency","2009/07/31",8.14
"Currency","2009/07/30",8.14
"Currency","2009/07/29",8.14
"Currency","2009/07/28",8.14
"Currency","2009/07/27",8.14
"Currency","2009/07/24",8.14
"Currency","2009/07/23",8.14
"Currency","2009/07/22",8.14
"Currency","2009/07/21",8.14
"Currency","2009/07/20",8.14
"Currency","2009/07/17",8.14
"Currency","2009/07/16",8.13
"Currency","2009/07/15",8.13
"Currency","2009/07/14",8.13
"Currency","2009/07/13",8.16
"Currency","2009/07/10",8.16
"Currency","2009/07/09",8.16
"Currency","2009/07/08",8.15
"Currency","2009/07/07",8.14
"Currency","2009/07/06",8.18
"Currency","2009/07/03",8.16
"Currency","2009/07/02",8.16
"Currency","2009/07/01",8.16
"Currency","2009/06/30",8.13
"Currency","2009/06/29",8.13
"Currency","2009/06/26",8.13
"Currency","2009/06/25",8.14
"Currency","2009/06/24",8.14
"Currency","2009/06/23",8.13
"Currency","2009/06/22",8.15
"Currency","2009/06/19",8.13
"Currency","2009/06/18",8.13
"Currency","2009/06/17",8.11
"Currency","2009/06/16",8.09
"Currency","2009/06/15",8.11
"Currency","2009/06/12",8.11
"Currency","2009/06/11",8.12
"Currency","2009/06/10",8.09
"Currency","2009/06/09",8.10
"Currency","2009/06/08",8.11
"Currency","2009/06/05",8.10
"Currency","2009/06/04",8.10
"Currency","2009/06/03",8.11
"Currency","2009/06/02",8.11
"Currency","2009/06/01",8.13
"Currency","2009/05/29",8.11
"Currency","2009/05/28",8.11
"Currency","2009/05/27",8.11
"Currency","2009/05/26",8.05
"Currency","2009/05/25",8.10
"Currency","2009/05/22",8.10
"Currency","2009/05/21",8.06
"Currency","2009/05/20",8.09
"Currency","2009/05/19",8.10
"Currency","2009/05/18",8.09
"Currency","2009/05/15",8.10
"Currency","2009/05/14",8.13
"Currency","2009/05/13",8.06
"Currency","2009/05/12",8.06
"Currency","2009/05/11",8.06
"Currency","2009/05/08",8.06
"Currency","2009/05/07",8.06
"Currency","2009/05/06",8.09
"Currency","2009/05/05",8.08
"Currency","2009/05/04",8.08
"Currency","2009/05/01",8.08
"Currency","2009/04/30",8.11
"Currency","2009/04/29",8.08
"Currency","2009/04/28",8.08
"Currency","2009/04/27",8.11
"Currency","2009/04/24",8.05
"Currency","2009/04/23",8.05
"Currency","2009/04/22",8.05
"Currency","2009/04/21",8.05
"Currency","2009/04/20",8.06
"Currency","2009/04/17",8.09
"Currency","2009/04/16",8.09
"Currency","2009/04/15",8.09
"Currency","2009/04/14",8.08
"Currency","2009/04/13",8.10
"Currency","2009/04/10",8.07
"Currency","2009/04/09",8.10
"Currency","2009/04/08",8.07
"Currency","2009/04/07",8.09
"Currency","2009/04/06",8.09
"Currency","2009/04/03",8.09
"Currency","2009/04/02",8.09
"Currency","2009/04/01",8.11
"Currency","2009/03/31",8.09
"Currency","2009/03/30",8.11
"Currency","2009/03/27",8.09
"Currency","2009/03/26",8.12
"Currency","2009/03/25",8.15
"Currency","2009/03/24",8.10
"Currency","2009/03/23",8.13
"Currency","2009/03/20",8.08
"Currency","2009/03/19",8.05
"Currency","2009/03/18",8.03
"Currency","2009/03/17",8.09
"Currency","2009/03/16",8.07
"Currency","2009/03/13",8.07
"Currency","2009/03/12",8.08
"Currency","2009/03/11",8.01
"Currency","2009/03/10",8.01
"Currency","2009/03/09",8.01
"Currency","2009/03/06",8.04
"Currency","2009/03/05",8.00
"Currency","2009/03/04",7.99
"Currency","2009/03/03",7.98
"Currency","2009/03/02",8.04
"Currency","2009/02/27",8.00
"Currency","2009/02/26",8.02
"Currency","2009/02/25",7.97
"Currency","2009/02/24",8.03
"Currency","2009/02/23",7.96
"Currency","2009/02/20",7.96
"Currency","2009/02/19",7.96
"Currency","2009/02/18",7.90
"Currency","2009/02/17",7.90
"Currency","2009/02/16",7.89
"Currency","2009/02/13",7.89
"Currency","2009/02/12",7.87
"Currency","2009/02/11",7.88
"Currency","2009/02/10",7.86
"Currency","2009/02/09",7.91
"Currency","2009/02/06",7.91
"Currency","2009/02/05",7.89
"Currency","2009/02/04",7.91
"Currency","2009/02/03",7.87
"Currency","2009/02/02",7.91
"Currency","2009/01/30",7.94
"Currency","2009/01/29",7.97
"Currency","2009/01/28",7.93
"Currency","2009/01/27",7.91
"Currency","2009/01/26",7.80
"Currency","2009/01/23",7.80
"Currency","2009/01/22",7.83
"Currency","2009/01/21",7.86
"Currency","2009/01/20",7.81
"Currency","2009/01/19",7.79
"Currency","2009/01/16",7.81
"Currency","2009/01/15",7.81
"Currency","2009/01/14",7.85
"Currency","2009/01/13",7.85
"Currency","2009/01/12",7.83
"Currency","2009/01/09",7.83
"Currency","2009/01/08",7.81
"Currency","2009/01/07",7.83
"Currency","2009/01/06",7.83
"Currency","2009/01/05",7.83
"Currency","2009/01/02",7.75
"Currency","2009/01/01",7.75
"Currency","2008/12/31",7.75
"Currency","2008/12/30",7.66
"Currency","2008/12/29",7.80
"Currency","2008/12/26",7.80
"Currency","2008/12/25",7.69
"Currency","2008/12/24",7.69
"Currency","2008/12/23",7.73
"Currency","2008/12/22",7.73
"Currency","2008/12/19",7.71
"Currency","2008/12/18",7.69
"Currency","2008/12/17",7.70
"Currency","2008/12/16",7.69
"Currency","2008/12/15",7.69
"Currency","2008/12/12",7.72
"Currency","2008/12/11",7.67
"Currency","2008/12/10",7.67
"Currency","2008/12/09",7.67
"Currency","2008/12/08",7.67
"Currency","2008/12/05",7.67
"Currency","2008/12/04",7.67
"Currency","2008/12/03",7.66
"Currency","2008/12/02",7.64
"Currency","2008/12/01",7.65
"Currency","2008/11/28",7.67
"Currency","2008/11/27",7.70
"Currency","2008/11/26",7.73
"Currency","2008/11/25",7.68
"Currency","2008/11/24",7.68
"Currency","2008/11/21",7.68
"Currency","2008/11/20",7.64
"Currency","2008/11/19",7.68
"Currency","2008/11/18",7.68
"Currency","2008/11/17",7.68
"Currency","2008/11/14",7.58
"Currency","2008/11/13",7.62
"Currency","2008/11/12",7.59
"Currency","2008/11/11",7.54
"Currency","2008/11/10",7.52
"Currency","2008/11/07",7.51
"Currency","2008/11/06",7.54
"Currency","2008/11/05",7.55
"Currency","2008/11/04",7.56
"Currency","2008/11/03",7.57
"Currency","2008/10/31",7.57
"Currency","2008/10/30",7.58
"Currency","2008/10/29",7.61
"Currency","2008/10/28",7.59
"Currency","2008/10/27",7.50
"Currency","2008/10/24",7.50
"Currency","2008/10/23",7.48
"Currency","2008/10/22",7.51
"Currency","2008/10/21",7.52
"Currency","2008/10/20",7.53
"Currency","2008/10/17",7.53
"Currency","2008/10/16",7.49
"Currency","2008/10/15",7.51
"Currency","2008/10/14",7.51
"Currency","2008/10/13",7.49
"Currency","2008/10/10",7.49
"Currency","2008/10/09",7.58
"Currency","2008/10/08",7.58
"Currency","2008/10/07",7.58
"Currency","2008/10/06",7.56
"Currency","2008/10/03",7.56
"Currency","2008/10/02",7.55
"Currency","2008/10/01",7.50
"Currency","2008/09/30",7.44
"Currency","2008/09/29",7.44
"Currency","2008/09/26",7.42
"Currency","2008/09/25",7.44
"Currency","2008/09/24",7.44
"Currency","2008/09/23",7.41
"Currency","2008/09/22",7.42
"Currency","2008/09/19",7.43
"Currency","2008/09/18",7.42
"Currency","2008/09/17",7.44
"Currency","2008/09/16",7.44
"Currency","2008/09/15",7.44
"Currency","2008/09/12",7.46
"Currency","2008/09/11",7.50
"Currency","2008/09/10",7.52
"Currency","2008/09/09",7.51
"Currency","2008/09/08",7.51
"Currency","2008/09/05",7.51
"Currency","2008/09/04",7.53
"Currency","2008/09/03",7.53
"Currency","2008/09/02",7.43
"Currency","2008/09/01",7.43
"Currency","2008/08/29",7.45
"Currency","2008/08/28",7.45
"Currency","2008/08/27",7.45
"Currency","2008/08/26",7.42
"Currency","2008/08/25",7.45
"Currency","2008/08/22",7.42
"Currency","2008/08/21",7.41
"Currency","2008/08/20",7.39
"Currency","2008/08/19",7.40
"Currency","2008/08/18",7.39
"Currency","2008/08/15",7.40
"Currency","2008/08/14",7.39
"Currency","2008/08/13",7.42
"Currency","2008/08/12",7.42
"Currency","2008/08/11",7.41
"Currency","2008/08/08",7.39
"Currency","2008/08/07",7.39
"Currency","2008/08/06",7.39
"Currency","2008/08/05",7.41
"Currency","2008/08/04",7.41
"Currency","2008/08/01",7.53
"Currency","2008/07/31",7.53
"Currency","2008/07/30",7.53
"Currency","2008/07/29",7.53
"Currency","2008/07/28",7.53
"Currency","2008/07/25",7.53
"Currency","2008/07/24",7.53
"Currency","2008/07/23",7.53
"Currency","2008/07/22",7.53
"Currency","2008/07/21",7.53
"Currency","2008/07/18",7.53
"Currency","2008/07/17",7.53
"Currency","2008/07/16",7.53
"Currency","2008/07/15",7.53
"Currency","2008/07/14",7.53
"Currency","2008/07/11",7.53
"Currency","2008/07/10",7.53
"Currency","2008/07/09",7.53
"Currency","2008/07/08",7.53
"Currency","2008/07/07",7.53
"Currency","2008/07/04",7.53
"Currency","2008/07/03",7.53
"Currency","2008/07/02",7.53
"Currency","2008/07/01",7.53
"Currency","2008/06/30",7.53
"Currency","2008/06/27",7.53
"Currency","2008/06/26",7.53
"Currency","2008/06/25",7.53
"Currency","2008/06/24",7.53
"Currency","2008/06/23",7.53
"Currency","2008/06/20",7.56
"Currency","2008/06/19",7.53
"Currency","2008/06/18",7.48
"Currency","2008/06/17",7.48
"Currency","2008/06/16",7.48
"Currency","2008/06/13",7.46
"Currency","2008/06/12",7.45
"Currency","2008/06/11",7.47
"Currency","2008/06/10",7.46
"Currency","2008/06/09",7.48
"Currency","2008/06/06",7.52
"Currency","2008/06/05",7.45
"Currency","2008/06/04",7.45
"Currency","2008/06/03",7.45
"Currency","2008/06/02",7.45
"Currency","2008/05/30",7.44
"Currency","2008/05/29",7.42
"Currency","2008/05/28",7.44
"Currency","2008/05/27",7.41
"Currency","2008/05/26",7.43
"Currency","2008/05/23",7.43
"Currency","2008/05/22",7.43
"Currency","2008/05/21",7.41
"Currency","2008/05/20",7.43
"Currency","2008/05/19",7.42
"Currency","2008/05/16",7.46
"Currency","2008/05/15",7.44
"Currency","2008/05/14",7.47
"Currency","2008/05/13",7.42
"Currency","2008/05/12",7.44
"Currency","2008/05/09",7.43
"Currency","2008/05/08",7.43
"Currency","2008/05/07",7.45
"Currency","2008/05/06",7.46
"Currency","2008/05/05",7.46
"Currency","2008/05/02",7.48
"Currency","2008/05/01",7.48
"Currency","2008/04/30",7.48
"Currency","2008/04/29",7.47
"Currency","2008/04/28",7.47
"Currency","2008/04/25",7.48
"Currency","2008/04/24",7.49
"Currency","2008/04/23",7.51
"Currency","2008/04/22",7.51
"Currency","2008/04/21",7.53
"Currency","2008/04/18",7.54
"Currency","2008/04/17",7.53
"Currency","2008/04/16",7.54
"Currency","2008/04/15",7.54
"Currency","2008/04/14",7.55
"Currency","2008/04/11",7.57
"Currency","2008/04/10",7.56
"Currency","2008/04/09",7.58
"Currency","2008/04/08",7.57
"Currency","2008/04/07",7.59
"Currency","2008/04/04",7.60
"Currency","2008/04/03",7.59
"Currency","2008/04/02",7.61
"Currency","2008/04/01",7.59
"Currency","2008/03/31",7.60
"Currency","2008/03/28",7.60
"Currency","2008/03/27",7.60
"Currency","2008/03/26",7.62
"Currency","2008/03/25",7.62
"Currency","2008/03/24",7.59
"Currency","2008/03/21",7.59
"Currency","2008/03/20",7.61
"Currency","2008/03/19",7.59
"Currency","2008/03/18",7.59
"Currency","2008/03/17",7.60
"Currency","2008/03/14",7.62
"Currency","2008/03/13",7.65
"Currency","2008/03/12",7.67
"Currency","2008/03/11",7.68
"Currency","2008/03/10",7.68
"Currency","2008/03/07",7.68
"Currency","2008/03/06",7.67
"Currency","2008/03/05",7.68
"Currency","2008/03/04",7.68
"Currency","2008/03/03",7.69
"Currency","2008/02/29",7.69
"Currency","2008/02/28",7.70
"Currency","2008/02/27",7.72
"Currency","2008/02/26",7.73
"Currency","2008/02/25",7.69
"Currency","2008/02/22",7.69
"Currency","2008/02/21",7.69
"Currency","2008/02/20",7.69
"Currency","2008/02/19",7.71
"Currency","2008/02/18",7.73
"Currency","2008/02/15",7.73
"Currency","2008/02/14",7.71
"Currency","2008/02/13",7.73
"Currency","2008/02/12",7.73
"Currency","2008/02/11",7.75
"Currency","2008/02/08",7.75
"Currency","2008/02/07",7.75
"Currency","2008/02/06",7.74
"Currency","2008/02/05",7.73
"Currency","2008/02/04",7.76
"Currency","2008/02/01",7.78
"Currency","2008/01/31",7.77
"Currency","2008/01/30",7.79
"Currency","2008/01/29",7.77
"Currency","2008/01/28",7.75
"Currency","2008/01/25",7.73
"Currency","2008/01/24",7.75
"Currency","2008/01/23",7.75
"Currency","2008/01/22",7.73
"Currency","2008/01/21",7.69
"Currency","2008/01/18",7.70
"Currency","2008/01/17",7.70
"Currency","2008/01/16",7.69
"Currency","2008/01/15",7.69
"Currency","2008/01/14",7.69
"Currency","2008/01/11",7.73
"Currency","2008/01/10",7.72
"Currency","2008/01/09",7.63
"Currency","2008/01/08",7.65
"Currency","2008/01/07",7.65
"Currency","2008/01/04",7.65
"Currency","2008/01/03",7.63
"Currency","2008/01/02",7.65
"Currency","2008/01/01",7.63
"Currency","2007/12/31",7.63
"Currency","2007/12/28",7.65
"Currency","2007/12/27",7.63
"Currency","2007/12/26",7.63
"Currency","2007/12/25",7.63
"Currency","2007/12/24",7.65
"Currency","2007/12/21",7.65
"Currency","2007/12/20",7.59
"Currency","2007/12/19",7.61
"Currency","2007/12/18",7.59
"Currency","2007/12/17",7.59
"Currency","2007/12/14",7.60
"Currency","2007/12/13",7.61
"Currency","2007/12/12",7.61
"Currency","2007/12/11",7.61
"Currency","2007/12/10",7.60
"Currency","2007/12/07",7.62
"Currency","2007/12/06",7.63
"Currency","2007/12/05",7.65
"Currency","2007/12/04",7.66
"Currency","2007/12/03",7.66
"Currency","2007/11/30",7.68
"Currency","2007/11/29",7.68
"Currency","2007/11/28",7.67
"Currency","2007/11/27",7.66
"Currency","2007/11/26",7.64
"Currency","2007/11/23",7.62
"Currency","2007/11/22",7.60
"Currency","2007/11/21",7.60
"Currency","2007/11/20",7.60
"Currency","2007/11/19",7.62
"Currency","2007/11/16",7.63
"Currency","2007/11/15",7.64
"Currency","2007/11/14",7.63
"Currency","2007/11/13",7.60
"Currency","2007/11/12",7.61
"Currency","2007/11/09",7.63
"Currency","2007/11/08",7.64
"Currency","2007/11/07",7.61
"Currency","2007/11/06",7.65
"Currency","2007/11/05",7.65
"Currency","2007/11/02",7.67
"Currency","2007/11/01",7.67
"Currency","2007/10/31",7.67
"Currency","2007/10/30",7.68
"Currency","2007/10/29",7.71
"Currency","2007/10/26",7.72
"Currency","2007/10/25",7.69
"Currency","2007/10/24",7.70
"Currency","2007/10/23",7.69
"Currency","2007/10/22",7.72
"Currency","2007/10/19",7.72
"Currency","2007/10/18",7.71
"Currency","2007/10/17",7.72
"Currency","2007/10/16",7.73
"Currency","2007/10/15",7.73
"Currency","2007/10/12",7.75
"Currency","2007/10/11",7.74
"Currency","2007/10/10",7.74
"Currency","2007/10/09",7.74
"Currency","2007/10/08",7.75
"Currency","2007/10/05",7.75
"Currency","2007/10/04",7.72
"Currency","2007/10/03",7.72
"Currency","2007/10/02",7.72
"Currency","2007/10/01",7.75
"Currency","2007/09/28",7.76
"Currency","2007/09/27",7.75
"Currency","2007/09/26",7.71
"Currency","2007/09/25",7.71
"Currency","2007/09/24",7.69
"Currency","2007/09/21",7.69
"Currency","2007/09/20",7.69
"Currency","2007/09/19",7.71
"Currency","2007/09/18",7.68
"Currency","2007/09/17",7.66
"Currency","2007/09/14",7.67
"Currency","2007/09/13",7.68
"Currency","2007/09/12",7.69
"Currency","2007/09/11",7.67
"Currency","2007/09/10",7.67
"Currency","2007/09/07",7.67
"Currency","2007/09/06",7.67
"Currency","2007/09/05",7.67
"Currency","2007/09/04",7.67
"Currency","2007/09/03",7.67
"Currency","2007/08/31",7.67
"Currency","2007/08/30",7.67
"Currency","2007/08/29",7.68
"Currency","2007/08/28",7.67
"Currency","2007/08/27",7.66
"Currency","2007/08/24",7.66
"Currency","2007/08/23",7.66
"Currency","2007/08/22",7.66
"Currency","2007/08/21",7.65
"Currency","2007/08/20",7.66
"Currency","2007/08/17",7.64
"Currency","2007/08/16",7.64
"Currency","2007/08/15",7.64
"Currency","2007/08/14",7.64
"Currency","2007/08/13",7.64
"Currency","2007/08/10",7.64
"Currency","2007/08/09",7.64
"Currency","2007/08/08",7.65
"Currency","2007/08/07",7.65
"Currency","2007/08/06",7.63
"Currency","2007/08/03",7.63
"Currency","2007/08/02",7.65
"Currency","2007/08/01",7.66
"Currency","2007/07/31",7.67
"Currency","2007/07/30",7.67
"Currency","2007/07/27",7.68
"Currency","2007/07/26",7.68
"Currency","2007/07/25",7.66
"Currency","2007/07/24",7.66
"Currency","2007/07/23",7.66
"Currency","2007/07/20",7.66
"Currency","2007/07/19",7.66
"Currency","2007/07/18",7.66
"Currency","2007/07/17",7.65
"Currency","2007/07/16",7.65
"Currency","2007/07/13",7.66
"Currency","2007/07/12",7.65
"Currency","2007/07/11",7.65
"Currency","2007/07/10",7.66
"Currency","2007/07/09",7.67
"Currency","2007/07/06",7.68
"Currency","2007/07/05",7.70
"Currency","2007/07/04",7.70
"Currency","2007/07/03",7.70
"Currency","2007/07/02",7.71
"Currency","2007/06/29",7.71
"Currency","2007/06/28",7.72
"Currency","2007/06/27",7.71
"Currency","2007/06/26",7.71
"Currency","2007/06/25",7.70
"Currency","2007/06/22",7.69
"Currency","2007/06/21",7.67
"Currency","2007/06/20",7.66
"Currency","2007/06/19",7.66
"Currency","2007/06/18",7.66
"Currency","2007/06/15",7.66
"Currency","2007/06/14",7.66
"Currency","2007/06/13",7.65
"Currency","2007/06/12",7.65
"Currency","2007/06/11",7.66
"Currency","2007/06/08",7.66
"Currency","2007/06/07",7.66
"Currency","2007/06/06",7.66
"Currency","2007/06/05",7.64
"Currency","2007/06/04",7.64
"Currency","2007/06/01",7.65
"Currency","2007/05/31",7.67
"Currency","2007/05/30",7.65
"Currency","2007/05/29",7.65
"Currency","2007/05/28",7.65
"Currency","2007/05/25",7.65
"Currency","2007/05/24",7.65
