"Indicator","Time","Value (USD/DJF)"
"Currency","1994/05/09",172.00
"Currency","1994/05/06",172.00
"Currency","1994/05/05",172.00
"Currency","1994/05/04",172.00
"Currency","1994/05/03",172.00
"Currency","1994/05/02",172.00
"Currency","1994/04/29",172.00
"Currency","1994/04/28",172.00
"Currency","1994/04/27",172.00
"Currency","1994/04/26",172.00
"Currency","1994/04/25",172.00
"Currency","1994/04/22",172.00
"Currency","1994/04/21",172.00
"Currency","1994/04/20",172.00
"Currency","1994/04/19",172.00
"Currency","1994/04/18",172.00
"Currency","1994/04/15",172.00
"Currency","1994/04/14",172.00
"Currency","1994/04/13",172.00
"Currency","1994/04/12",172.00
"Currency","1994/04/11",172.00
"Currency","1994/04/08",172.00
"Currency","1994/04/07",172.00
"Currency","1994/04/06",172.00
"Currency","1994/04/05",172.00
"Currency","1994/04/04",172.00
"Currency","1994/04/01",172.00
"Currency","1994/03/31",172.00
"Currency","1994/03/30",172.00
"Currency","1994/03/29",172.00
"Currency","1994/03/28",172.00
"Currency","1994/03/25",172.00
"Currency","1994/03/24",172.00
"Currency","1994/03/23",172.00
"Currency","1994/03/22",172.00
"Currency","1994/03/21",172.00
"Currency","1994/03/18",172.00
"Currency","1994/03/17",172.00
"Currency","1994/03/16",172.00
"Currency","1994/03/15",172.00
"Currency","1994/03/14",172.00
"Currency","1994/03/11",172.00
"Currency","1994/03/10",172.00
"Currency","1994/03/09",172.00
"Currency","1994/03/08",172.00
"Currency","1994/03/07",172.00
"Currency","1994/03/04",172.00
"Currency","1994/03/03",172.00
"Currency","1994/03/02",172.00
"Currency","1994/03/01",172.00
"Currency","1994/02/28",172.00
"Currency","1994/02/25",172.00
"Currency","1994/02/24",172.00
"Currency","1994/02/23",172.00
"Currency","1994/02/22",172.00
"Currency","1994/02/21",172.00
"Currency","1994/02/18",172.00
"Currency","1994/02/17",172.00
"Currency","1994/02/16",172.00
"Currency","1994/02/15",172.00
"Currency","1994/02/14",172.00
"Currency","1994/02/11",175.00
"Currency","1994/02/10",175.00
"Currency","1994/02/09",175.00
"Currency","1994/02/08",175.00
"Currency","1994/02/07",174.00
"Currency","1994/02/04",174.00
"Currency","1994/02/03",174.00
"Currency","1994/02/02",174.00
"Currency","1994/02/01",174.00
"Currency","1994/01/31",170.00
"Currency","1994/01/28",170.00
"Currency","1994/01/27",170.00
"Currency","1994/01/26",170.00
"Currency","1994/01/25",170.00
"Currency","1994/01/24",170.00
"Currency","1994/01/21",170.00
"Currency","1994/01/20",170.00
"Currency","1994/01/19",170.00
"Currency","1994/01/18",170.00
"Currency","1994/01/17",170.00
"Currency","1994/01/14",170.00
"Currency","1994/01/13",170.00
"Currency","1994/01/12",170.00
"Currency","1994/01/11",170.00
"Currency","1994/01/10",170.00
"Currency","1994/01/07",170.00
"Currency","1994/01/06",170.00
"Currency","1994/01/05",170.00
"Currency","1994/01/04",170.00
"Currency","1994/01/03",170.00
"Currency","1993/12/31",170.00
"Currency","1993/12/30",170.00
"Currency","1993/12/29",170.00
"Currency","1993/12/28",170.00
"Currency","1993/12/27",170.00
"Currency","1993/12/24",170.00
"Currency","1993/12/23",170.00
"Currency","1993/12/22",170.00
"Currency","1993/12/21",170.00
"Currency","1993/12/20",170.00
"Currency","1993/12/17",170.00
"Currency","1993/12/16",170.00
"Currency","1993/12/15",170.00
"Currency","1993/12/14",170.00
"Currency","1993/12/13",170.00
"Currency","1993/12/10",170.00
"Currency","1993/12/09",170.00
"Currency","1993/12/08",170.00
"Currency","1993/12/07",170.00
"Currency","1993/12/06",170.00
"Currency","1993/12/03",170.00
"Currency","1993/12/02",170.00
"Currency","1993/12/01",170.00
"Currency","1993/11/30",170.00
"Currency","1993/11/29",170.00
"Currency","1993/11/26",170.00
"Currency","1993/11/25",170.00
"Currency","1993/11/24",170.00
"Currency","1993/11/23",170.00
"Currency","1993/11/22",170.00
"Currency","1993/11/19",170.00
"Currency","1993/11/18",170.00
"Currency","1993/11/17",170.00
"Currency","1993/11/16",170.00
"Currency","1993/11/15",170.00
"Currency","1993/11/12",170.00
"Currency","1993/11/11",170.00
"Currency","1993/11/10",170.00
"Currency","1993/11/09",170.00
"Currency","1993/11/08",170.00
"Currency","1993/11/05",170.00
"Currency","1993/11/04",170.00
"Currency","1993/11/03",170.00
"Currency","1993/11/02",170.00
"Currency","1993/11/01",170.00
"Currency","1993/10/29",170.00
"Currency","1993/10/28",170.00
"Currency","1993/10/27",170.00
"Currency","1993/10/26",170.00
"Currency","1993/10/25",170.00
"Currency","1993/10/22",170.00
"Currency","1993/10/21",170.00
"Currency","1993/10/20",170.00
"Currency","1993/10/19",170.00
"Currency","1993/10/18",170.00
"Currency","1993/10/15",170.00
"Currency","1993/10/14",170.00
"Currency","1993/10/13",170.00
"Currency","1993/10/12",170.00
"Currency","1993/10/11",170.00
"Currency","1993/10/08",170.00
"Currency","1993/10/07",170.00
"Currency","1993/10/06",170.00
"Currency","1993/10/05",170.00
"Currency","1993/10/04",170.00
"Currency","1993/10/01",170.00
"Currency","1993/09/30",170.00
"Currency","1993/09/29",170.00
"Currency","1993/09/28",170.00
"Currency","1993/09/27",170.00
"Currency","1993/09/24",170.00
"Currency","1993/09/23",170.00
"Currency","1993/09/22",170.00
"Currency","1993/09/21",170.00
"Currency","1993/09/20",170.00
"Currency","1993/09/17",170.00
"Currency","1993/09/16",170.00
"Currency","1993/09/15",170.00
"Currency","1993/09/14",170.00
"Currency","1993/09/13",170.00
"Currency","1993/09/10",170.00
"Currency","1993/09/09",170.00
"Currency","1993/09/08",170.00
"Currency","1993/09/07",170.00
"Currency","1993/09/06",170.00
"Currency","1993/09/03",170.00
"Currency","1993/09/02",170.00
"Currency","1993/09/01",170.00
"Currency","1993/08/31",170.00
"Currency","1993/08/30",170.00
"Currency","1993/08/27",170.00
"Currency","1993/08/26",170.00
"Currency","1993/08/25",170.00
"Currency","1993/08/24",170.00
"Currency","1993/08/23",170.00
"Currency","1993/08/20",170.00
"Currency","1993/08/19",170.00
"Currency","1993/08/18",170.00
"Currency","1993/08/17",170.00
"Currency","1993/08/16",170.00
"Currency","1993/08/13",170.00
"Currency","1993/08/12",170.00
"Currency","1993/08/11",170.00
"Currency","1993/08/10",170.00
"Currency","1993/08/09",170.00
"Currency","1993/08/06",170.00
"Currency","1993/08/05",170.00
"Currency","1993/08/04",170.00
"Currency","1993/08/03",170.00
"Currency","1993/08/02",170.00
"Currency","1993/07/30",170.00
"Currency","1993/07/29",170.00
"Currency","1993/07/28",170.00
"Currency","1993/07/27",170.00
"Currency","1993/07/26",170.00
"Currency","1993/07/23",170.00
"Currency","1993/07/22",170.00
"Currency","1993/07/21",170.00
"Currency","1993/07/20",170.00
"Currency","1993/07/19",170.00
"Currency","1993/07/16",170.00
"Currency","1993/07/15",170.00
"Currency","1993/07/14",170.00
"Currency","1993/07/13",170.00
"Currency","1993/07/12",170.00
"Currency","1993/07/09",170.00
"Currency","1993/07/08",170.00
"Currency","1993/07/07",170.00
"Currency","1993/07/06",170.00
"Currency","1993/07/05",170.00
"Currency","1993/07/02",170.00
"Currency","1993/07/01",175.00
"Currency","1993/06/30",175.00
"Currency","1993/06/29",175.00
"Currency","1993/06/28",175.00
"Currency","1993/06/25",175.00
"Currency","1993/06/24",175.00
"Currency","1993/06/23",175.00
"Currency","1993/06/22",175.00
"Currency","1993/06/21",175.00
"Currency","1993/06/18",175.00
"Currency","1993/06/17",175.00
"Currency","1993/06/16",175.00
"Currency","1993/06/15",175.00
"Currency","1993/06/14",175.00
"Currency","1993/06/11",175.00
"Currency","1993/06/10",175.00
"Currency","1993/06/09",175.00
"Currency","1993/06/08",175.00
"Currency","1993/06/07",175.00
"Currency","1993/06/04",175.00
"Currency","1993/06/03",175.00
"Currency","1993/06/02",175.00
"Currency","1993/06/01",175.00
"Currency","1993/05/31",175.00
"Currency","1993/05/28",175.00
"Currency","1993/05/27",175.00
"Currency","1993/05/26",175.00
"Currency","1993/05/25",175.00
"Currency","1993/05/24",175.00
"Currency","1993/05/21",175.00
"Currency","1993/05/20",175.00
"Currency","1993/05/19",175.00
"Currency","1993/05/18",175.00
"Currency","1993/05/17",175.00
"Currency","1993/05/14",175.00
"Currency","1993/05/13",175.00
"Currency","1993/05/12",175.00
"Currency","1993/05/11",175.00
"Currency","1993/05/10",175.00
"Currency","1993/05/07",175.00
"Currency","1993/05/06",175.00
"Currency","1993/05/05",175.00
"Currency","1993/05/04",175.00
"Currency","1993/05/03",175.00
"Currency","1993/04/30",175.00
"Currency","1993/04/29",175.00
"Currency","1993/04/28",175.00
"Currency","1993/04/27",175.00
"Currency","1993/04/26",175.00
"Currency","1993/04/23",175.00
"Currency","1993/04/22",175.00
"Currency","1993/04/21",175.00
"Currency","1993/04/20",175.00
"Currency","1993/04/19",175.00
"Currency","1993/04/16",175.00
"Currency","1993/04/15",175.00
"Currency","1993/04/14",175.00
"Currency","1993/04/13",175.00
"Currency","1993/04/12",175.00
"Currency","1993/04/09",175.00
"Currency","1993/04/08",175.00
"Currency","1993/04/07",175.00
"Currency","1993/04/06",175.00
"Currency","1993/04/05",175.00
"Currency","1993/04/02",175.00
"Currency","1993/04/01",175.00
"Currency","1993/03/31",175.00
"Currency","1993/03/30",175.00
"Currency","1993/03/29",175.00
"Currency","1993/03/26",175.00
"Currency","1993/03/25",175.00
"Currency","1993/03/24",175.00
"Currency","1993/03/23",175.00
"Currency","1993/03/22",175.00
"Currency","1993/03/19",175.00
"Currency","1993/03/18",175.00
"Currency","1993/03/17",175.00
"Currency","1993/03/16",175.00
"Currency","1993/03/15",175.00
"Currency","1993/03/12",175.00
"Currency","1993/03/11",175.00
"Currency","1993/03/10",175.00
"Currency","1993/03/09",175.00
"Currency","1993/03/08",175.00
"Currency","1993/03/05",175.00
"Currency","1993/03/04",175.00
"Currency","1993/03/03",175.00
"Currency","1993/03/02",175.00
"Currency","1993/03/01",175.00
"Currency","1993/02/26",175.00
"Currency","1993/02/25",175.00
"Currency","1993/02/24",175.00
"Currency","1993/02/23",175.00
"Currency","1993/02/22",175.00
"Currency","1993/02/19",175.00
"Currency","1993/02/18",175.00
"Currency","1993/02/17",175.00
"Currency","1993/02/16",175.00
"Currency","1993/02/15",175.00
"Currency","1993/02/12",175.00
"Currency","1993/02/11",175.00
"Currency","1993/02/10",175.00
"Currency","1993/02/09",175.00
"Currency","1993/02/08",175.00
"Currency","1993/02/05",175.00
"Currency","1993/02/04",175.00
"Currency","1993/02/03",175.00
"Currency","1993/02/02",175.00
"Currency","1993/02/01",175.00
"Currency","1993/01/29",175.00
"Currency","1993/01/28",175.00
"Currency","1993/01/27",175.00
"Currency","1993/01/26",175.00
"Currency","1993/01/25",175.00
"Currency","1993/01/22",175.00
"Currency","1993/01/21",175.00
"Currency","1993/01/20",175.00
"Currency","1993/01/19",175.00
"Currency","1993/01/18",175.00
"Currency","1993/01/15",175.00
"Currency","1993/01/14",175.00
"Currency","1993/01/13",175.00
"Currency","1993/01/12",175.00
"Currency","1993/01/11",175.00
"Currency","1993/01/08",175.00
"Currency","1993/01/07",175.00
"Currency","1993/01/06",175.00
"Currency","1993/01/05",175.00
"Currency","1993/01/04",166.00
"Currency","1993/01/01",166.00
"Currency","1992/12/31",166.00
"Currency","1992/12/30",166.00
"Currency","1992/12/29",166.00
"Currency","1992/12/28",166.00
"Currency","1992/12/25",166.00
"Currency","1992/12/24",166.00
"Currency","1992/12/23",166.00
"Currency","1992/12/22",166.00
"Currency","1992/12/21",166.00
"Currency","1992/12/18",166.00
"Currency","1992/12/17",166.00
"Currency","1992/12/16",166.00
"Currency","1992/12/15",166.00
"Currency","1992/12/14",166.00
"Currency","1992/12/11",166.00
"Currency","1992/12/10",166.00
"Currency","1992/12/09",166.00
"Currency","1992/12/08",166.00
"Currency","1992/12/07",166.00
"Currency","1992/12/04",166.00
"Currency","1992/12/03",166.00
"Currency","1992/12/02",166.00
"Currency","1992/12/01",166.00
"Currency","1992/11/30",166.00
"Currency","1992/11/27",166.00
"Currency","1992/11/26",166.00
"Currency","1992/11/25",166.00
"Currency","1992/11/24",166.00
"Currency","1992/11/23",166.00
"Currency","1992/11/20",166.00
"Currency","1992/11/19",166.00
"Currency","1992/11/18",166.00
"Currency","1992/11/17",166.00
"Currency","1992/11/16",166.00
"Currency","1992/11/13",166.00
"Currency","1992/11/12",166.00
"Currency","1992/11/11",166.00
"Currency","1992/11/10",166.00
"Currency","1992/11/09",155.00
"Currency","1992/11/06",155.00
"Currency","1992/11/05",155.00
"Currency","1992/11/04",155.00
"Currency","1992/11/03",155.00
"Currency","1992/11/02",155.00
"Currency","1992/10/30",155.00
"Currency","1992/10/29",155.00
"Currency","1992/10/28",155.00
"Currency","1992/10/27",155.00
"Currency","1992/10/26",155.00
"Currency","1992/10/23",155.00
"Currency","1992/10/22",155.00
"Currency","1992/10/21",155.00
"Currency","1992/10/20",160.00
"Currency","1992/10/19",160.00
"Currency","1992/10/16",160.00
"Currency","1992/10/15",160.00
"Currency","1992/10/14",160.00
"Currency","1992/10/13",160.00
"Currency","1992/10/12",160.00
"Currency","1992/10/09",160.00
"Currency","1992/10/08",160.00
"Currency","1992/10/07",160.00
"Currency","1992/10/06",160.00
"Currency","1992/10/05",160.00
"Currency","1992/10/02",160.00
"Currency","1992/10/01",160.00
"Currency","1992/09/30",160.00
"Currency","1992/09/29",160.00
"Currency","1992/09/28",160.00
"Currency","1992/09/25",160.00
"Currency","1992/09/24",160.00
"Currency","1992/09/23",160.00
"Currency","1992/09/22",160.00
"Currency","1992/09/21",160.00
"Currency","1992/09/18",160.00
"Currency","1992/09/17",160.00
"Currency","1992/09/16",160.00
"Currency","1992/09/15",160.00
"Currency","1992/09/14",160.00
"Currency","1992/09/11",160.00
"Currency","1992/09/10",160.00
"Currency","1992/09/09",160.00
"Currency","1992/09/08",160.00
"Currency","1992/09/07",160.00
"Currency","1992/09/04",160.00
"Currency","1992/09/03",160.00
"Currency","1992/09/02",160.00
"Currency","1992/09/01",160.00
"Currency","1992/08/31",160.00
"Currency","1992/08/28",160.00
"Currency","1992/08/27",160.00
"Currency","1992/08/26",160.00
"Currency","1992/08/25",160.00
"Currency","1992/08/24",160.00
"Currency","1992/08/21",160.00
"Currency","1992/08/20",160.00
"Currency","1992/08/19",160.00
"Currency","1992/08/18",160.00
"Currency","1992/08/17",160.00
"Currency","1992/08/14",160.00
"Currency","1992/08/13",160.00
"Currency","1992/08/12",160.00
"Currency","1992/08/11",160.00
"Currency","1992/08/10",160.00
"Currency","1992/08/07",160.00
"Currency","1992/08/06",160.00
"Currency","1992/08/05",160.00
"Currency","1992/08/04",160.00
"Currency","1992/08/03",160.00
"Currency","1992/07/31",160.00
"Currency","1992/07/30",160.00
"Currency","1992/07/29",160.00
"Currency","1992/07/28",160.00
"Currency","1992/07/27",160.00
"Currency","1992/07/24",160.00
"Currency","1992/07/23",160.00
"Currency","1992/07/22",160.00
"Currency","1992/07/21",160.00
"Currency","1992/07/20",160.00
"Currency","1992/07/17",160.00
"Currency","1992/07/16",160.00
"Currency","1992/07/15",160.00
"Currency","1992/07/14",160.00
"Currency","1992/07/13",160.00
"Currency","1992/07/10",160.00
"Currency","1992/07/09",160.00
"Currency","1992/07/08",160.00
"Currency","1992/07/07",154.00
"Currency","1992/07/06",154.00
"Currency","1992/07/03",154.00
"Currency","1992/07/02",154.00
"Currency","1992/07/01",154.00
"Currency","1992/06/30",154.00
"Currency","1992/06/29",154.00
"Currency","1992/06/26",154.00
"Currency","1992/06/25",154.00
"Currency","1992/06/24",154.00
"Currency","1992/06/23",154.00
"Currency","1992/06/22",154.00
"Currency","1992/06/19",154.00
"Currency","1992/06/18",154.00
"Currency","1992/06/17",154.00
"Currency","1992/06/16",154.00
"Currency","1992/06/15",154.00
"Currency","1992/06/12",154.00
"Currency","1992/06/11",154.00
"Currency","1992/06/10",154.00
"Currency","1992/06/09",154.00
"Currency","1992/06/08",154.00
"Currency","1992/06/05",154.00
"Currency","1992/06/04",154.00
"Currency","1992/06/03",154.00
"Currency","1992/06/02",154.00
"Currency","1992/06/01",154.00
"Currency","1992/05/29",154.00
"Currency","1992/05/28",154.00
"Currency","1992/05/27",154.00
"Currency","1992/05/26",154.00
"Currency","1992/05/25",154.00
"Currency","1992/05/22",154.00
"Currency","1992/05/21",154.00
"Currency","1992/05/20",154.00
"Currency","1992/05/19",154.00
"Currency","1992/05/18",154.00
"Currency","1992/05/15",154.00
"Currency","1992/05/14",154.00
"Currency","1992/05/13",154.00
"Currency","1992/05/12",154.00
"Currency","1992/05/11",154.00
"Currency","1992/05/08",154.00
"Currency","1992/05/07",154.00
"Currency","1992/05/06",154.00
"Currency","1992/05/05",154.00
"Currency","1992/05/04",154.00
"Currency","1992/05/01",154.00
"Currency","1992/04/30",154.00
"Currency","1992/04/29",154.00
"Currency","1992/04/28",154.00
"Currency","1992/04/27",154.00
"Currency","1992/04/24",154.00
"Currency","1992/04/23",154.00
"Currency","1992/04/22",154.00
