"Indicator","Time","Value (USD/LBP)"
"Currency","1996/12/04",1553.50
"Currency","1996/12/03",1553.75
"Currency","1996/12/02",1553.75
"Currency","1996/11/29",1554.00
"Currency","1996/11/28",1554.00
"Currency","1996/11/27",1554.00
"Currency","1996/11/26",1554.25
"Currency","1996/11/25",1554.25
"Currency","1996/11/22",1554.75
"Currency","1996/11/21",1554.50
"Currency","1996/11/20",1554.75
"Currency","1996/11/19",1554.75
"Currency","1996/11/18",1555.00
"Currency","1996/11/15",1555.00
"Currency","1996/11/14",1555.00
"Currency","1996/11/13",1555.25
"Currency","1996/11/12",1555.25
"Currency","1996/11/11",1555.50
"Currency","1996/11/08",1555.50
"Currency","1996/11/07",1555.50
"Currency","1996/11/06",1555.75
"Currency","1996/11/05",1555.75
"Currency","1996/11/04",1556.00
"Currency","1996/11/01",1556.50
"Currency","1996/10/31",1556.00
"Currency","1996/10/30",1556.50
"Currency","1996/10/29",1556.50
"Currency","1996/10/28",1556.50
"Currency","1996/10/25",1556.50
"Currency","1996/10/24",1557.00
"Currency","1996/10/23",1557.00
"Currency","1996/10/22",1557.00
"Currency","1996/10/21",1557.00
"Currency","1996/10/18",1557.00
"Currency","1996/10/17",1557.00
"Currency","1996/10/16",1557.25
"Currency","1996/10/15",1557.25
"Currency","1996/10/14",1557.50
"Currency","1996/10/11",1557.50
"Currency","1996/10/10",1557.50
"Currency","1996/10/09",1557.75
"Currency","1996/10/08",1557.75
"Currency","1996/10/07",1557.75
"Currency","1996/10/04",1558.00
"Currency","1996/10/03",1558.00
"Currency","1996/10/02",1558.25
"Currency","1996/10/01",1558.25
"Currency","1996/09/30",1558.50
"Currency","1996/09/27",1558.50
"Currency","1996/09/26",1558.50
"Currency","1996/09/25",1558.75
"Currency","1996/09/24",1558.75
"Currency","1996/09/23",1559.00
"Currency","1996/09/20",1559.00
"Currency","1996/09/19",1559.00
"Currency","1996/09/18",1559.50
"Currency","1996/09/17",1559.50
"Currency","1996/09/16",1560.00
"Currency","1996/09/13",1560.00
"Currency","1996/09/12",1560.00
"Currency","1996/09/11",1560.50
"Currency","1996/09/10",1560.50
"Currency","1996/09/09",1561.00
"Currency","1996/09/06",1561.00
"Currency","1996/09/05",1561.00
"Currency","1996/09/04",1561.50
"Currency","1996/09/03",1561.50
"Currency","1996/09/02",1562.00
"Currency","1996/08/30",1562.00
"Currency","1996/08/29",1562.00
"Currency","1996/08/28",1562.50
"Currency","1996/08/27",1562.50
"Currency","1996/08/26",1563.00
"Currency","1996/08/23",1563.00
"Currency","1996/08/22",1563.00
"Currency","1996/08/21",1563.50
"Currency","1996/08/20",1563.50
"Currency","1996/08/19",1564.00
"Currency","1996/08/16",1564.00
"Currency","1996/08/15",1564.00
"Currency","1996/08/14",1564.00
"Currency","1996/08/13",1564.50
"Currency","1996/08/12",1564.50
"Currency","1996/08/09",1565.00
"Currency","1996/08/08",1565.00
"Currency","1996/08/07",1565.00
"Currency","1996/08/06",1565.50
"Currency","1996/08/05",1565.50
"Currency","1996/08/02",1566.00
"Currency","1996/08/01",1566.00
"Currency","1996/07/31",1566.50
"Currency","1996/07/30",1566.50
"Currency","1996/07/29",1567.00
"Currency","1996/07/26",1567.00
"Currency","1996/07/25",1567.00
"Currency","1996/07/24",1567.50
"Currency","1996/07/23",1567.50
"Currency","1996/07/22",1568.00
"Currency","1996/07/19",1568.00
"Currency","1996/07/18",1568.00
"Currency","1996/07/17",1568.50
"Currency","1996/07/16",1568.50
"Currency","1996/07/15",1569.00
"Currency","1996/07/12",1569.00
"Currency","1996/07/11",1569.00
"Currency","1996/07/10",1569.50
"Currency","1996/07/09",1569.50
"Currency","1996/07/08",1570.00
"Currency","1996/07/05",1570.00
"Currency","1996/07/04",1570.00
"Currency","1996/07/03",1570.50
"Currency","1996/07/02",1570.50
"Currency","1996/07/01",1571.00
"Currency","1996/06/28",1571.00
"Currency","1996/06/27",1571.00
"Currency","1996/06/26",1571.50
"Currency","1996/06/25",1571.50
"Currency","1996/06/24",1572.00
"Currency","1996/06/21",1572.00
"Currency","1996/06/20",1572.00
"Currency","1996/06/19",1572.50
"Currency","1996/06/18",1572.50
"Currency","1996/06/17",1573.00
"Currency","1996/06/14",1573.00
"Currency","1996/06/13",1573.00
"Currency","1996/06/12",1573.50
"Currency","1996/06/11",1573.50
"Currency","1996/06/10",1574.00
"Currency","1996/06/07",1574.00
"Currency","1996/06/06",1574.00
"Currency","1996/06/05",1574.50
"Currency","1996/06/04",1574.50
"Currency","1996/06/03",1575.00
"Currency","1996/05/31",1575.00
"Currency","1996/05/30",1575.00
"Currency","1996/05/29",1575.50
"Currency","1996/05/28",1575.50
"Currency","1996/05/27",1576.00
"Currency","1996/05/24",1576.00
"Currency","1996/05/23",1576.00
"Currency","1996/05/22",1576.50
"Currency","1996/05/21",1576.50
"Currency","1996/05/20",1576.50
"Currency","1996/05/17",1577.00
"Currency","1996/05/16",1577.00
"Currency","1996/05/15",1577.50
"Currency","1996/05/14",1577.50
"Currency","1996/05/13",1578.00
"Currency","1996/05/10",1578.00
"Currency","1996/05/09",1578.50
"Currency","1996/05/08",1578.50
"Currency","1996/05/07",1579.00
"Currency","1996/05/06",1579.00
"Currency","1996/05/03",1579.00
"Currency","1996/05/02",1579.50
"Currency","1996/05/01",1580.00
"Currency","1996/04/30",1580.00
"Currency","1996/04/29",1580.00
"Currency","1996/04/26",1580.00
"Currency","1996/04/25",1580.00
"Currency","1996/04/24",1580.00
"Currency","1996/04/23",1580.50
"Currency","1996/04/22",1580.50
"Currency","1996/04/19",1580.50
"Currency","1996/04/18",1581.00
"Currency","1996/04/17",1581.00
"Currency","1996/04/16",1581.50
"Currency","1996/04/15",1581.75
"Currency","1996/04/12",1581.50
"Currency","1996/04/11",1581.50
"Currency","1996/04/10",1582.00
"Currency","1996/04/09",1582.00
"Currency","1996/04/08",1582.50
"Currency","1996/04/05",1582.50
"Currency","1996/04/04",1582.50
"Currency","1996/04/03",1582.50
"Currency","1996/04/02",1583.00
"Currency","1996/04/01",1583.00
"Currency","1996/03/29",1583.50
"Currency","1996/03/28",1583.50
"Currency","1996/03/27",1584.00
"Currency","1996/03/26",1584.00
"Currency","1996/03/25",1584.00
"Currency","1996/03/22",1584.50
"Currency","1996/03/21",1584.50
"Currency","1996/03/20",1585.00
"Currency","1996/03/19",1585.00
"Currency","1996/03/18",1585.50
"Currency","1996/03/15",1585.50
"Currency","1996/03/14",1586.00
"Currency","1996/03/13",1586.00
"Currency","1996/03/12",1586.00
"Currency","1996/03/11",1586.00
"Currency","1996/03/08",1586.50
"Currency","1996/03/07",1586.50
"Currency","1996/03/06",1587.00
"Currency","1996/03/05",1587.00
"Currency","1996/03/04",1587.00
"Currency","1996/03/01",1587.50
"Currency","1996/02/29",1587.50
"Currency","1996/02/28",1588.00
"Currency","1996/02/27",1588.00
"Currency","1996/02/26",1588.50
"Currency","1996/02/23",1588.50
"Currency","1996/02/22",1589.00
"Currency","1996/02/21",1589.00
"Currency","1996/02/20",1589.00
"Currency","1996/02/19",1589.00
"Currency","1996/02/16",1589.00
"Currency","1996/02/15",1589.00
"Currency","1996/02/14",1589.50
"Currency","1996/02/13",1589.50
"Currency","1996/02/12",1590.00
"Currency","1996/02/09",1590.00
"Currency","1996/02/08",1590.00
"Currency","1996/02/07",1590.50
"Currency","1996/02/06",1590.50
"Currency","1996/02/05",1590.50
"Currency","1996/02/02",1591.00
"Currency","1996/02/01",1591.00
"Currency","1996/01/31",1591.50
"Currency","1996/01/30",1591.50
"Currency","1996/01/29",1591.50
"Currency","1996/01/26",1592.00
"Currency","1996/01/25",1592.00
"Currency","1996/01/24",1592.50
"Currency","1996/01/23",1592.50
"Currency","1996/01/22",1592.50
"Currency","1996/01/19",1593.00
"Currency","1996/01/18",1593.00
"Currency","1996/01/17",1593.50
"Currency","1996/01/16",1593.50
"Currency","1996/01/15",1594.00
"Currency","1996/01/12",1594.00
"Currency","1996/01/11",1594.00
"Currency","1996/01/10",1594.50
"Currency","1996/01/09",1594.50
"Currency","1996/01/08",1595.00
"Currency","1996/01/05",1595.00
"Currency","1996/01/04",1595.00
"Currency","1996/01/03",1595.50
"Currency","1996/01/02",1595.50
"Currency","1996/01/01",1596.00
"Currency","1995/12/29",1596.00
"Currency","1995/12/28",1596.50
"Currency","1995/12/27",1596.50
"Currency","1995/12/26",1596.50
"Currency","1995/12/25",1597.00
"Currency","1995/12/22",1597.00
"Currency","1995/12/21",1597.00
"Currency","1995/12/20",1597.00
"Currency","1995/12/19",1597.50
"Currency","1995/12/18",1597.50
"Currency","1995/12/15",1598.00
"Currency","1995/12/14",1598.00
"Currency","1995/12/13",1598.00
"Currency","1995/12/12",1598.50
"Currency","1995/12/11",1598.50
"Currency","1995/12/08",1599.00
"Currency","1995/12/07",1599.00
"Currency","1995/12/06",1599.00
"Currency","1995/12/05",1599.00
"Currency","1995/12/04",1599.00
"Currency","1995/12/01",1599.00
"Currency","1995/11/30",1599.00
"Currency","1995/11/29",1599.50
"Currency","1995/11/28",1599.50
"Currency","1995/11/27",1599.50
"Currency","1995/11/24",1600.00
"Currency","1995/11/23",1600.00
"Currency","1995/11/22",1600.50
"Currency","1995/11/21",1600.50
"Currency","1995/11/20",1600.50
"Currency","1995/11/17",1601.00
"Currency","1995/11/16",1601.00
"Currency","1995/11/15",1601.50
"Currency","1995/11/14",1601.50
"Currency","1995/11/13",1602.00
"Currency","1995/11/10",1602.00
"Currency","1995/11/09",1602.50
"Currency","1995/11/08",1602.50
"Currency","1995/11/07",1603.00
"Currency","1995/11/06",1603.00
"Currency","1995/11/03",1603.50
"Currency","1995/11/02",1604.00
"Currency","1995/11/01",1604.25
"Currency","1995/10/31",1604.50
"Currency","1995/10/30",1605.00
"Currency","1995/10/27",1605.00
"Currency","1995/10/26",1605.50
"Currency","1995/10/25",1606.00
"Currency","1995/10/24",1606.00
"Currency","1995/10/23",1606.50
"Currency","1995/10/20",1607.00
"Currency","1995/10/19",1607.00
"Currency","1995/10/18",1607.50
"Currency","1995/10/17",1607.50
"Currency","1995/10/16",1608.00
"Currency","1995/10/13",1608.00
"Currency","1995/10/12",1608.50
"Currency","1995/10/11",1608.50
"Currency","1995/10/10",1609.00
"Currency","1995/10/09",1609.00
"Currency","1995/10/06",1609.50
"Currency","1995/10/05",1609.50
"Currency","1995/10/04",1610.00
"Currency","1995/10/03",1610.00
"Currency","1995/10/02",1610.50
"Currency","1995/09/29",1610.50
"Currency","1995/09/28",1611.00
"Currency","1995/09/27",1611.00
"Currency","1995/09/26",1611.00
"Currency","1995/09/25",1611.50
"Currency","1995/09/22",1611.50
"Currency","1995/09/21",1612.00
"Currency","1995/09/20",1612.00
"Currency","1995/09/19",1612.00
"Currency","1995/09/18",1612.50
"Currency","1995/09/15",1612.50
"Currency","1995/09/14",1612.50
"Currency","1995/09/13",1612.50
"Currency","1995/09/12",1612.50
"Currency","1995/09/11",1613.00
"Currency","1995/09/08",1613.00
"Currency","1995/09/07",1613.00
"Currency","1995/09/06",1613.00
"Currency","1995/09/05",1613.50
"Currency","1995/09/04",1613.50
"Currency","1995/09/01",1613.50
"Currency","1995/08/31",1613.50
"Currency","1995/08/30",1613.50
"Currency","1995/08/29",1614.00
"Currency","1995/08/28",1614.00
"Currency","1995/08/25",1614.50
"Currency","1995/08/24",1614.50
"Currency","1995/08/23",1614.50
"Currency","1995/08/22",1614.50
"Currency","1995/08/21",1615.00
"Currency","1995/08/18",1615.50
"Currency","1995/08/17",1615.50
"Currency","1995/08/16",1615.50
"Currency","1995/08/15",1614.08
"Currency","1995/08/14",1615.50
"Currency","1995/08/11",1615.50
"Currency","1995/08/10",1615.50
"Currency","1995/08/09",1616.00
"Currency","1995/08/08",1616.00
"Currency","1995/08/07",1616.00
"Currency","1995/08/04",1616.00
"Currency","1995/08/03",1616.00
"Currency","1995/08/02",1616.50
"Currency","1995/08/01",1616.50
"Currency","1995/07/31",1616.50
"Currency","1995/07/28",1616.50
"Currency","1995/07/27",1617.00
"Currency","1995/07/26",1617.00
"Currency","1995/07/25",1617.50
"Currency","1995/07/24",1617.50
"Currency","1995/07/21",1618.00
"Currency","1995/07/20",1618.00
"Currency","1995/07/19",1618.50
"Currency","1995/07/18",1618.50
"Currency","1995/07/17",1618.50
"Currency","1995/07/14",1618.50
"Currency","1995/07/13",1618.50
"Currency","1995/07/12",1619.00
"Currency","1995/07/11",1619.00
"Currency","1995/07/10",1619.50
"Currency","1995/07/07",1619.50
"Currency","1995/07/06",1620.00
"Currency","1995/07/05",1620.00
"Currency","1995/07/04",1620.00
"Currency","1995/07/03",1620.50
"Currency","1995/06/30",1620.50
"Currency","1995/06/29",1621.00
"Currency","1995/06/28",1621.00
"Currency","1995/06/27",1621.00
"Currency","1995/06/26",1621.50
"Currency","1995/06/23",1621.50
"Currency","1995/06/22",1621.50
"Currency","1995/06/21",1622.00
"Currency","1995/06/20",1622.00
"Currency","1995/06/19",1622.50
"Currency","1995/06/16",1622.50
"Currency","1995/06/15",1622.50
"Currency","1995/06/14",1623.00
"Currency","1995/06/13",1623.00
"Currency","1995/06/12",1623.00
"Currency","1995/06/09",1623.50
"Currency","1995/06/08",1623.50
"Currency","1995/06/07",1623.50
"Currency","1995/06/06",1623.50
"Currency","1995/06/05",1624.00
"Currency","1995/06/02",1624.00
"Currency","1995/06/01",1624.00
"Currency","1995/05/31",1624.50
"Currency","1995/05/30",1625.00
"Currency","1995/05/29",1625.00
"Currency","1995/05/26",1625.00
"Currency","1995/05/25",1625.50
"Currency","1995/05/24",1625.50
"Currency","1995/05/23",1625.50
"Currency","1995/05/22",1626.50
"Currency","1995/05/19",1626.50
"Currency","1995/05/18",1627.00
"Currency","1995/05/17",1627.00
"Currency","1995/05/16",1627.00
"Currency","1995/05/15",1627.00
"Currency","1995/05/12",1628.00
"Currency","1995/05/11",1628.00
"Currency","1995/05/10",1628.00
"Currency","1995/05/09",1628.00
"Currency","1995/05/08",1629.00
"Currency","1995/05/05",1630.00
"Currency","1995/05/04",1630.00
"Currency","1995/05/03",1630.50
"Currency","1995/05/02",1631.50
"Currency","1995/05/01",1631.50
"Currency","1995/04/28",1631.50
"Currency","1995/04/27",1631.50
"Currency","1995/04/26",1631.50
"Currency","1995/04/25",1632.00
"Currency","1995/04/24",1632.00
"Currency","1995/04/21",1631.00
"Currency","1995/04/20",1632.00
"Currency","1995/04/19",1632.50
"Currency","1995/04/18",1632.50
"Currency","1995/04/17",1632.00
"Currency","1995/04/14",1632.50
"Currency","1995/04/13",1632.50
"Currency","1995/04/12",1633.00
"Currency","1995/04/11",1633.00
"Currency","1995/04/10",1633.50
"Currency","1995/04/07",1633.50
"Currency","1995/04/06",1633.50
"Currency","1995/04/05",1634.00
"Currency","1995/04/04",1634.00
"Currency","1995/04/03",1634.00
"Currency","1995/03/31",1634.50
"Currency","1995/03/30",1634.50
"Currency","1995/03/29",1635.00
"Currency","1995/03/28",1635.00
"Currency","1995/03/27",1635.00
"Currency","1995/03/24",1635.50
"Currency","1995/03/23",1635.50
"Currency","1995/03/22",1636.00
"Currency","1995/03/21",1636.00
"Currency","1995/03/20",1636.50
"Currency","1995/03/17",1636.50
"Currency","1995/03/16",1636.50
"Currency","1995/03/15",1637.00
"Currency","1995/03/14",1637.00
"Currency","1995/03/13",1637.00
"Currency","1995/03/10",1637.50
"Currency","1995/03/09",1637.50
"Currency","1995/03/08",1638.00
"Currency","1995/03/07",1638.00
"Currency","1995/03/06",1638.50
"Currency","1995/03/03",1638.50
"Currency","1995/03/02",1638.50
"Currency","1995/03/01",1638.50
"Currency","1995/02/28",1639.00
"Currency","1995/02/27",1639.00
"Currency","1995/02/24",1639.50
"Currency","1995/02/23",1639.50
"Currency","1995/02/22",1640.00
"Currency","1995/02/21",1640.00
"Currency","1995/02/20",1640.00
"Currency","1995/02/17",1640.50
"Currency","1995/02/16",1640.50
"Currency","1995/02/15",1641.00
"Currency","1995/02/14",1641.00
"Currency","1995/02/13",1641.00
"Currency","1995/02/10",1641.50
"Currency","1995/02/09",1641.50
"Currency","1995/02/08",1641.50
"Currency","1995/02/07",1641.50
"Currency","1995/02/06",1642.00
"Currency","1995/02/03",1642.00
"Currency","1995/02/02",1642.50
"Currency","1995/02/01",1642.50
"Currency","1995/01/31",1643.00
"Currency","1995/01/30",1643.00
"Currency","1995/01/27",1643.00
"Currency","1995/01/26",1643.50
"Currency","1995/01/25",1643.50
"Currency","1995/01/24",1643.50
"Currency","1995/01/23",1644.00
"Currency","1995/01/20",1644.00
"Currency","1995/01/19",1644.50
"Currency","1995/01/18",1644.50
"Currency","1995/01/17",1644.50
"Currency","1995/01/16",1645.00
"Currency","1995/01/13",1645.00
"Currency","1995/01/12",1645.00
"Currency","1995/01/11",1645.00
"Currency","1995/01/10",1645.50
"Currency","1995/01/09",1645.50
"Currency","1995/01/06",1646.00
"Currency","1995/01/05",1646.00
"Currency","1995/01/04",1646.50
"Currency","1995/01/03",1646.50
"Currency","1995/01/02",1647.00
"Currency","1994/12/30",1647.00
"Currency","1994/12/29",1647.00
"Currency","1994/12/28",1647.00
"Currency","1994/12/27",1647.00
"Currency","1994/12/26",1647.50
"Currency","1994/12/23",1647.50
"Currency","1994/12/22",1647.50
"Currency","1994/12/21",1648.00
"Currency","1994/12/20",1648.00
"Currency","1994/12/19",1648.00
"Currency","1994/12/16",1648.50
"Currency","1994/12/15",1648.50
"Currency","1994/12/14",1648.50
"Currency","1994/12/13",1648.50
"Currency","1994/12/12",1648.50
"Currency","1994/12/09",1649.00
"Currency","1994/12/08",1649.00
"Currency","1994/12/07",1649.00
"Currency","1994/12/06",1650.00
"Currency","1994/12/05",1656.00
"Currency","1994/12/02",1656.00
"Currency","1994/12/01",1656.00
"Currency","1994/11/30",1656.00
"Currency","1994/11/29",1656.50
"Currency","1994/11/28",1656.50
"Currency","1994/11/25",1657.00
"Currency","1994/11/24",1657.00
"Currency","1994/11/23",1657.50
"Currency","1994/11/22",1657.50
"Currency","1994/11/21",1657.50
"Currency","1994/11/18",1658.00
"Currency","1994/11/17",1658.00
"Currency","1994/11/16",1658.50
"Currency","1994/11/15",1658.50
"Currency","1994/11/14",1658.50
"Currency","1994/11/11",1659.00
"Currency","1994/11/10",1659.00
"Currency","1994/11/09",1659.50
"Currency","1994/11/08",1659.50
