,currency,year,month,value
9812,PKR,1989,04,19.886428571428574
9813,PKR,1989,05,20.62722222222222
9814,PKR,1989,06,20.975
9815,PKR,1989,07,20.925882352941176
9816,PKR,1989,08,20.967499999999998
9817,PKR,1989,09,20.991
9818,PKR,1989,10,21.01928571428571
9819,PKR,1989,11,21.158571428571427
9820,PKR,1989,12,21.320000000000004
9821,PKR,1990,01,21.31888888888889
9822,PKR,1990,02,21.332142857142856
9823,PKR,1990,03,21.333076923076923
9824,PKR,1990,04,21.496999999999996
9825,PKR,1990,05,21.825
9826,PKR,1990,06,21.83625
9827,PKR,1990,07,21.740000000000002
9828,PKR,1990,08,21.702222222222222
9829,PKR,1990,09,21.60875
9830,PKR,1990,10,21.76
9831,PKR,1990,11,21.845999999999997
9832,PKR,1990,12,21.906666666666666
9833,PKR,1991,01,21.9125
9834,PKR,1991,02,22.003333333333337
9835,PKR,1991,03,22.317777777777778
9836,PKR,1991,04,23.002999999999997
9837,PKR,1991,05,23.44666666666667
9838,PKR,1991,06,23.97916666666666
9839,PKR,1991,07,24.460769230769237
9840,PKR,1991,08,24.582222222222224
9841,PKR,1991,09,24.583636363636366
9842,PKR,1991,10,24.516
9843,PKR,1991,11,24.5
9844,PKR,1991,12,24.52
9845,PKR,1992,01,24.492499999999996
9846,PKR,1992,02,24.457142857142856
9847,PKR,1992,03,24.747999999999998
9848,PKR,1992,04,24.95
9849,PKR,1992,05,25.046666666666667
9850,PKR,1992,06,25.054999999999996
9851,PKR,1992,07,25.083333333333332
9852,PKR,1992,08,25.096666666666664
9853,PKR,1992,09,25.08
9854,PKR,1992,10,25.106
9855,PKR,1992,11,25.38111111111111
9856,PKR,1992,12,25.564285714285717
9857,PKR,1993,01,25.85571428571429
9858,PKR,1993,02,26.129999999999995
9859,PKR,1993,03,26.410000000000004
9860,PKR,1993,04,26.628888888888888
9861,PKR,1993,05,26.757142857142856
9862,PKR,1993,06,26.973571428571432
9863,PKR,1993,07,27.837
9864,PKR,1993,08,29.883333333333336
9865,PKR,1993,09,29.85
9866,PKR,1993,10,29.950000000000003
9867,PKR,1993,11,30.05
9868,PKR,1993,12,30.048333333333336
9869,PKR,1994,01,30.14
9870,PKR,1994,02,30.276666666666667
9871,PKR,1994,03,30.488999999999997
9872,PKR,1994,04,30.534000000000002
9873,PKR,1994,05,30.623846153846156
9874,PKR,1994,06,30.631666666666664
9875,PKR,1994,07,30.59769230769231
9876,PKR,1994,08,30.596666666666668
9877,PKR,1994,09,30.633
9878,PKR,1994,10,30.642000000000003
9879,PKR,1994,11,30.653
9880,PKR,1994,12,30.737142857142853
9881,PKR,1995,01,30.81642857142857
9882,PKR,1995,02,30.865
9883,PKR,1995,03,30.87222222222222
9884,PKR,1995,04,30.86
9885,PKR,1995,05,30.88416666666667
9886,PKR,1995,06,30.959333333333333
9887,PKR,1995,07,31.10666666666667
9888,PKR,1995,08,31.241538461538465
9889,PKR,1995,09,31.404285714285717
9890,PKR,1995,10,31.923000000000002
9891,PKR,1995,11,34.228571428571435
9892,PKR,1995,12,34.4
9893,PKR,1996,01,34.29
9894,PKR,1996,02,34.31166666666666
9895,PKR,1996,03,34.48615384615384
9896,PKR,1996,04,34.62142857142857
9897,PKR,1996,05,34.722500000000004
9898,PKR,1996,06,34.885
9899,PKR,1996,07,35.13882352941176
9900,PKR,1996,08,35.43333333333333
9901,PKR,1996,09,36.42818181818182
9902,PKR,1996,10,38.183
9903,PKR,1996,11,40.05833333333334
9904,PKR,1996,12,40.059000000000005
9905,PKR,1997,01,40.046666666666674
9906,PKR,1997,02,40.05727272727273
9907,PKR,1997,03,40.06
9908,PKR,1997,04,40.065
9909,PKR,1997,05,40.27428571428571
9910,PKR,1997,06,40.34583333333333
9911,PKR,1997,07,40.440000000000005
9912,PKR,1997,08,40.45
9913,PKR,1997,09,40.45285714285715
9914,PKR,1997,10,41.656666666666666
9915,PKR,1997,11,44.015
9916,PKR,1997,12,44.00333333333333
9917,PKR,1998,01,44.00333333333333
9918,PKR,1998,02,44.0
9919,PKR,1998,03,44.06666666666666
9920,PKR,1998,04,44.188181818181825
9921,PKR,1998,05,44.10666666666666
9922,PKR,1998,06,44.61285714285714
9923,PKR,1998,07,47.3675
9924,PKR,1998,08,51.197
9925,PKR,1998,09,51.34727272727273
9926,PKR,1998,10,51.87538461538462
9927,PKR,1998,11,51.36266666666667
9928,PKR,1998,12,51.23857142857144
9929,PKR,1999,01,50.630526315789474
9930,PKR,1999,02,50.79421052631579
9931,PKR,1999,03,50.38904761904762
9932,PKR,1999,04,50.4704761904762
9933,PKR,1999,05,51.077894736842104
9934,PKR,1999,06,51.71428571428572
9935,PKR,1999,07,51.47499999999999
9936,PKR,1999,08,51.5985
9937,PKR,1999,09,51.77368421052632
9938,PKR,1999,10,51.84684210526316
9939,PKR,1999,11,51.877222222222215
9940,PKR,1999,12,51.87761904761904
9941,PKR,2000,01,51.87857142857143
9942,PKR,2000,02,51.90187499999999
9943,PKR,2000,03,51.89888888888888
9944,PKR,2000,04,51.888421052631564
9945,PKR,2000,05,51.84599999999999
9946,PKR,2000,06,52.12666666666666
9947,PKR,2000,07,52.643684210526295
9948,PKR,2000,08,54.00173913043478
9949,PKR,2000,09,56.156315789473695
9950,PKR,2000,10,58.067619047619054
9951,PKR,2000,11,56.842272727272714
9952,PKR,2000,12,57.77111111111112
9953,PKR,2001,01,58.85695652173912
9954,PKR,2001,02,59.49550000000001
9955,PKR,2001,03,60.349047619047624
9956,PKR,2001,04,61.040000000000006
9957,PKR,2001,05,61.89149999999999
9958,PKR,2001,06,63.35299999999999
9959,PKR,2001,07,63.88105263157894
9960,PKR,2001,08,64.00999999999999
9961,PKR,2001,09,64.05
9962,PKR,2001,10,62.19476190476189
9963,PKR,2001,11,61.01529411764706
9964,PKR,2001,12,60.60909090909092
9965,PKR,2002,01,60.07333333333333
9966,PKR,2002,02,59.89166666666667
9967,PKR,2002,03,59.99666666666666
9968,PKR,2002,04,60.026666666666664
9969,PKR,2002,05,59.949999999999996
9970,PKR,2002,06,60.0975
9971,PKR,2002,07,59.875714285714274
9972,PKR,2002,08,59.47363636363636
9973,PKR,2002,09,59.15111111111111
9974,PKR,2002,10,59.05090909090909
9975,PKR,2002,11,58.57952380952382
9976,PKR,2002,12,58.406818181818174
9977,PKR,2003,01,58.17304347826087
9978,PKR,2003,02,58.04750000000003
9979,PKR,2003,03,57.8495238095238
9980,PKR,2003,04,57.76818181818181
9981,PKR,2003,05,57.712727272727264
9982,PKR,2003,06,57.7552380952381
9983,PKR,2003,07,57.75434782608694
9984,PKR,2003,08,57.777619047619034
9985,PKR,2003,09,57.80363636363636
9986,PKR,2003,10,57.52217391304347
9987,PKR,2003,11,57.30400000000001
9988,PKR,2003,12,57.10869565217392
9989,PKR,2004,01,57.27272727272726
9990,PKR,2004,02,56.9335
9991,PKR,2004,03,57.19695652173913
9992,PKR,2004,04,57.30863636363636
9993,PKR,2004,05,57.419047619047625
9994,PKR,2004,06,57.72636363636364
9995,PKR,2004,07,58.07227272727271
9996,PKR,2004,08,58.525
9997,PKR,2004,09,58.901818181818186
9998,PKR,2004,10,59.82904761904759
9999,PKR,2004,11,59.721818181818186
10000,PKR,2004,12,59.253913043478256
10001,PKR,2005,01,59.358095238095224
10002,PKR,2005,02,59.1885
10003,PKR,2005,03,58.98521739130435
10004,PKR,2005,04,59.3152380952381
10005,PKR,2005,05,59.466363636363624
10006,PKR,2005,06,59.68363636363636
10007,PKR,2005,07,59.6357142857143
10008,PKR,2005,08,59.64956521739133
10009,PKR,2005,09,59.780454545454546
10010,PKR,2005,10,59.74238095238096
10011,PKR,2005,11,59.801818181818184
10012,PKR,2005,12,59.84681818181818
10013,PKR,2006,01,59.87090909090909
10014,PKR,2006,02,59.948
10015,PKR,2006,03,60.06521739130436
10016,PKR,2006,04,60.060499999999976
10017,PKR,2006,05,59.99608695652173
10018,PKR,2006,06,59.9109090909091
10019,PKR,2006,07,60.2252380952381
10020,PKR,2006,08,60.13695652173914
10021,PKR,2006,09,60.42571428571428
10022,PKR,2006,10,60.466818181818184
10023,PKR,2006,11,60.640909090909076
10024,PKR,2006,12,60.82714285714286
10025,PKR,2007,01,60.73521739130435
10026,PKR,2007,02,60.608000000000004
10027,PKR,2007,03,60.66727272727272
10028,PKR,2007,04,60.64952380952381
10029,PKR,2007,05,60.54652173913042
10030,PKR,2007,06,60.50095238095237
10031,PKR,2007,07,60.24909090909091
10032,PKR,2007,08,60.271304347826096
10033,PKR,2007,09,60.51149999999999
10034,PKR,2007,10,60.46739130434783
10035,PKR,2007,11,60.86363636363637
10036,PKR,2007,12,61.032380952380954
10037,PKR,2008,01,62.17956521739132
10038,PKR,2008,02,62.4952380952381
10039,PKR,2008,03,62.60285714285713
10040,PKR,2008,04,63.49818181818182
10041,PKR,2008,05,67.46045454545454
10042,PKR,2008,06,67.11238095238096
10043,PKR,2008,07,70.49130434782609
10044,PKR,2008,08,74.31190476190477
10045,PKR,2008,09,76.89500000000001
10046,PKR,2008,10,79.76086956521738
10047,PKR,2008,11,79.55099999999999
10048,PKR,2008,12,78.69260869565217
10049,PKR,2009,01,78.825
10050,PKR,2009,02,79.30300000000001
10051,PKR,2009,03,80.14954545454546
10052,PKR,2009,04,80.23136363636365
10053,PKR,2009,05,80.39190476190474
10054,PKR,2009,06,80.86545454545454
10055,PKR,2009,07,81.7695652173913
10056,PKR,2009,08,82.58904761904762
10057,PKR,2009,09,82.64454545454545
10058,PKR,2009,10,83.15454545454544
10059,PKR,2009,11,83.33523809523808
10060,PKR,2009,12,83.9508695652174
10061,PKR,2010,01,83.65047619047618
10062,PKR,2010,02,84.68450000000001
10063,PKR,2010,03,84.16521739130435
10064,PKR,2010,04,83.73090909090912
10065,PKR,2010,05,84.01380952380953
10066,PKR,2010,06,85.15181818181817
10067,PKR,2010,07,85.20545454545454
10068,PKR,2010,08,85.14700000000002
10069,PKR,2010,09,85.64833333333334
10070,PKR,2010,10,85.90838709677419
10071,PKR,2010,11,85.43033333333332
10072,PKR,2010,12,85.76806451612903
10073,PKR,2011,01,85.57451612903225
10074,PKR,2011,02,85.27892857142858
10075,PKR,2011,03,85.1567741935484
10076,PKR,2011,04,84.56448275862068
10077,PKR,2011,05,84.85925925925928
10078,PKR,2011,06,85.4209090909091
10079,PKR,2011,07,85.7747619047619
10080,PKR,2011,08,85.72130434782608
10081,PKR,2011,09,86.96045454545452
10082,PKR,2011,10,86.30952380952382
10083,PKR,2011,11,85.68636363636365
10084,PKR,2011,12,88.97818181818182
10085,PKR,2012,01,89.61
10086,PKR,2012,02,90.31142857142855
10087,PKR,2012,03,90.55499999999999
10088,PKR,2012,04,90.23476190476191
10089,PKR,2012,05,90.74521739130437
10090,PKR,2012,06,93.1047619047619
10091,PKR,2012,07,93.83227272727272
10092,PKR,2012,08,93.34826086956521
10093,PKR,2012,09,93.37850000000003
10094,PKR,2012,10,94.32217391304349
10095,PKR,2012,11,95.0959090909091
10096,PKR,2012,12,96.42904761904762
10097,PKR,2013,01,96.5195652173913
10098,PKR,2013,02,97.00550000000001
10099,PKR,2013,03,97.28285714285714
10100,PKR,2013,04,97.41363636363639
10101,PKR,2013,05,97.53260869565216
10102,PKR,2013,06,97.3385
10103,PKR,2013,07,99.46130434782609
10104,PKR,2013,08,101.87454545454547
10105,PKR,2013,09,103.93523809523809
10106,PKR,2013,10,105.3053571428571
10107,PKR,2013,11,107.04
10108,PKR,2013,12,106.89129032258064
10109,PKR,2014,01,105.19133333333333
10110,PKR,2014,02,104.8878571428571
10111,PKR,2014,03,100.12096774193549
10112,PKR,2014,04,97.24766666666667
10113,PKR,2014,05,98.48166666666667
10114,PKR,2014,06,98.26499999999997
10115,PKR,2014,07,98.4675
10116,PKR,2014,08,99.20428571428572
10117,PKR,2014,09,101.71107142857143
10118,PKR,2014,10,101.97387096774195
10119,PKR,2014,11,101.22407407407407
10120,PKR,2014,12,100.32608695652173
10121,PKR,2015,01,100.35499999999998
10122,PKR,2015,02,101.124
10123,PKR,2015,03,101.70090909090908
10124,PKR,2015,04,101.26363636363635
10125,PKR,2015,05,101.64473684210526
10126,PKR,2015,06,101.68818181818179
10127,PKR,2015,07,101.6424
10128,PKR,2015,08,102.5438095238095
10129,PKR,2015,09,104.32851851851852
10130,PKR,2015,10,104.5244
10131,PKR,2015,11,105.4691666666667
10132,PKR,2015,12,104.77560000000001
10133,PKR,2016,01,104.89826086956523
10134,PKR,2016,02,104.63681818181819
10135,PKR,2016,03,104.7124
10136,PKR,2016,04,104.72652173913043
10137,PKR,2016,05,104.73227272727277
10138,PKR,2016,06,104.61608695652176
10139,PKR,2016,07,104.79095238095235
10140,PKR,2016,08,104.64521739130436
10141,PKR,2016,09,104.54423076923075
10142,PKR,2016,10,104.64363636363638
10143,PKR,2016,11,104.71333333333331
10144,PKR,2016,12,104.65208333333334
10145,PKR,2017,01,104.64
10146,PKR,2017,02,104.64666666666666
10147,PKR,2017,03,104.62125000000002
10148,PKR,2017,04,104.64722222222225
10149,PKR,2017,05,104.675
10150,PKR,2017,06,104.67115384615387
10151,PKR,2017,07,105.31119999999999
10152,PKR,2017,08,105.17625
10153,PKR,2017,09,105.15818181818182
10154,PKR,2017,10,105.08590909090908
10155,PKR,2017,11,105.11500000000001
10156,PKR,2017,12,108.3476
10157,PKR,2018,01,110.4246666666667
10158,PKR,2018,02,110.41964285714285
10159,PKR,2018,03,112.29032258064514
10160,PKR,2018,04,115.51499999999996
10161,PKR,2018,05,115.50161290322583
10162,PKR,2018,06,115.48874999999998
10163,SZL,1990,12,2.5382352941176465
10164,SZL,1991,01,2.582608695652174
10165,SZL,1991,02,2.5395000000000008
10166,SZL,1991,03,2.6552380952380954
10167,SZL,1991,04,2.7390909090909092
10168,SZL,1991,05,2.7917391304347823
10169,SZL,1991,06,2.8639999999999994
10170,SZL,1991,07,2.881739130434782
10171,SZL,1991,08,2.8736363636363635
10172,SZL,1991,09,2.8376190476190475
10173,SZL,1991,10,2.83
10174,SZL,1991,11,2.799047619047619
10175,SZL,1991,12,2.7668181818181825
10176,SZL,1992,01,2.7795652173913044
10177,SZL,1992,02,2.817
10178,SZL,1992,03,2.8822727272727273
10179,SZL,1992,04,2.878636363636364
10180,SZL,1992,05,2.847619047619047
10181,SZL,1992,06,2.811363636363636
10182,SZL,1992,07,2.7526086956521736
10183,SZL,1992,08,2.7628571428571433
10184,SZL,1992,09,2.7945454545454544
10185,SZL,1992,10,2.885454545454545
10186,SZL,1992,11,2.9933333333333336
10187,SZL,1992,12,3.006086956521739
10188,SZL,1993,01,3.0652380952380947
10189,SZL,1993,02,3.1169999999999995
10190,SZL,1993,03,3.1765217391304357
10191,SZL,1993,04,3.1731818181818174
10192,SZL,1993,05,3.176666666666666
10193,SZL,1993,06,3.2340909090909093
10194,SZL,1993,07,3.3436363636363633
10195,SZL,1993,08,3.36409090909091
10196,SZL,1993,09,3.408181818181818
10197,SZL,1993,10,3.392380952380953
10198,SZL,1993,11,3.3654545454545457
10199,SZL,1993,12,3.3795652173913053
10200,SZL,1994,01,3.408571428571427
10201,SZL,1994,02,3.4425000000000003
10202,SZL,1994,03,3.4573913043478255
10203,SZL,1994,04,3.574285714285715
10204,SZL,1994,05,3.627727272727273
10205,SZL,1994,06,3.628636363636363
10206,SZL,1994,07,3.6680952380952374
10207,SZL,1994,08,3.5995652173913046
10208,SZL,1994,09,3.556818181818181
10209,SZL,1994,10,3.54095238095238
10210,SZL,1994,11,3.526363636363637
10211,SZL,1994,12,3.5572727272727276
10212,SZL,1995,01,3.5381818181818185
10213,SZL,1995,02,3.5599999999999996
10214,SZL,1995,03,3.6030434782608687
10215,SZL,1995,04,3.6035000000000004
10216,SZL,1995,05,3.654347826086956
10217,SZL,1995,06,3.666363636363637
10218,SZL,1995,07,3.6414285714285706
10219,SZL,1995,08,3.6339130434782607
10220,SZL,1995,09,3.6604761904761896
10221,SZL,1995,10,3.6513636363636355
10222,SZL,1995,11,3.648181818181819
10223,SZL,1995,12,3.6647619047619053
10224,SZL,1996,01,3.6373913043478265
10225,SZL,1996,02,3.7395238095238104
10226,SZL,1996,03,3.9257142857142857
10227,SZL,1996,04,4.1822727272727285
10228,SZL,1996,05,4.335652173913042
10229,SZL,1996,06,4.346499999999999
10230,SZL,1996,07,4.38913043478261
10231,SZL,1996,08,4.5249999999999995
10232,SZL,1996,09,4.497142857142856
10233,SZL,1996,10,4.575652173913045
10234,SZL,1996,11,4.655714285714286
10235,SZL,1996,12,4.690454545454546
10236,SZL,1997,01,4.650869565217391
10237,SZL,1997,02,4.458
10238,SZL,1997,03,4.432857142857142
10239,SZL,1997,04,4.442272727272728
10240,SZL,1997,05,4.465454545454545
10241,SZL,1997,06,4.498571428571428
10242,SZL,1997,07,4.555652173913044
10243,SZL,1997,08,4.683809523809525
10244,SZL,1997,09,4.693636363636362
10245,SZL,1997,10,4.710869565217391
10246,SZL,1997,11,4.835999999999999
10247,SZL,1997,12,4.869130434782609
10248,SZL,1998,01,4.9381818181818184
10249,SZL,1998,02,4.9325
10250,SZL,1998,03,4.972727272727273
10251,SZL,1998,04,5.042727272727276
10252,SZL,1998,05,5.096666666666666
10253,SZL,1998,06,5.352272727272726
10254,SZL,1998,07,6.224347826086958
10255,SZL,1998,08,6.32
10256,SZL,1998,09,6.095909090909092
10257,SZL,1998,10,5.780454545454546
10258,SZL,1998,11,5.675714285714285
10259,SZL,1998,12,5.89782608695652
10260,SZL,1999,01,5.9747619047619045
10261,SZL,1999,02,6.107000000000001
10262,SZL,1999,03,6.21304347826087
10263,SZL,1999,04,6.239999999999998
10264,SZL,1999,05,6.236190476190475
10265,SZL,1999,06,6.110454545454544
10266,SZL,1999,07,6.107727272727273
10267,SZL,1999,08,6.131818181818182
10268,SZL,1999,09,6.090909090909091
10269,SZL,1999,10,6.07380952380952
10270,SZL,1999,11,6.132727272727272
10271,SZL,1999,12,6.147391304347828
10272,SZL,2000,01,6.150000000000001
10273,SZL,2000,02,6.150000000000001
10274,SZL,2000,03,6.150000000000002
10275,SZL,2000,04,6.150000000000002
10276,SZL,2000,05,6.150000000000002
10277,SZL,2000,06,6.628636363636364
10278,SZL,2000,07,6.864285714285715
10279,SZL,2000,08,6.9099999999999975
10280,SZL,2000,09,7.15238095238095
10281,SZL,2000,10,7.468181818181816
10282,SZL,2000,11,7.691363636363634
10283,SZL,2000,12,7.630476190476191
10284,SZL,2001,01,7.764782608695652
10285,SZL,2001,02,7.779999999999999
10286,SZL,2001,03,7.890909090909091
10287,SZL,2001,04,8.089523809523811
10288,SZL,2001,05,7.9791304347826095
10289,SZL,2001,06,8.075238095238095
10290,SZL,2001,07,8.218181818181817
10291,SZL,2001,08,8.331739130434785
10292,SZL,2001,09,8.652
10293,SZL,2001,10,9.266956521739129
10294,SZL,2001,11,9.735
10295,SZL,2001,12,11.67095238095238
10296,SZL,2002,01,11.573478260869566
10297,SZL,2002,02,11.4665
10298,SZL,2002,03,11.555714285714286
10299,SZL,2002,04,11.087272727272726
10300,SZL,2002,05,10.143478260869566
10301,SZL,2002,06,10.139
10302,SZL,2002,07,10.11
10303,SZL,2002,08,10.57909090909091
10304,SZL,2002,09,10.59761904761905
10305,SZL,2002,10,10.345217391304349
10306,SZL,2002,11,9.860000000000003
10307,SZL,2002,12,8.930454545454545
10308,SZL,2003,01,8.689565217391305
10309,SZL,2003,02,8.312000000000001
10310,SZL,2003,03,8.05142857142857
10311,SZL,2003,04,7.682272727272727
10312,SZL,2003,05,7.6472727272727266
10313,SZL,2003,06,7.885238095238097
10314,SZL,2003,07,7.544347826086955
10315,SZL,2003,08,7.391904761904763
10316,SZL,2003,09,7.333636363636365
10317,SZL,2003,10,6.950000000000001
10318,SZL,2003,11,6.722500000000001
10319,SZL,2003,12,6.493913043478259
10320,SZL,2004,01,6.780909090909091
10321,SZL,2004,02,6.7445
10322,SZL,2004,03,6.6121739130434785
10323,SZL,2004,04,6.546363636363637
10324,SZL,2004,05,6.769047619047618
10325,SZL,2004,06,6.433636363636362
10326,SZL,2004,07,6.14727272727273
10327,SZL,2004,08,6.384545454545454
10328,SZL,2004,09,6.504545454545453
10329,SZL,2004,10,6.376190476190477
10330,SZL,2004,11,6.049545454545455
10331,SZL,2004,12,5.727826086956522
10332,SZL,2005,01,5.974761904761905
10333,SZL,2005,02,6.011500000000001
10334,SZL,2005,03,6.026521739130437
10335,SZL,2005,04,6.166666666666668
10336,SZL,2005,05,6.338636363636365
10337,SZL,2005,06,6.750909090909091
10338,SZL,2005,07,6.685714285714288
10339,SZL,2005,08,6.459130434782609
10340,SZL,2005,09,6.3500000000000005
10341,SZL,2005,10,6.581428571428572
10342,SZL,2005,11,6.661363636363637
10343,SZL,2005,12,6.368181818181818
10344,SZL,2006,01,6.091818181818183
10345,SZL,2006,02,6.110000000000001
10346,SZL,2006,03,6.236956521739131
10347,SZL,2006,04,6.083
10348,SZL,2006,05,6.308260869565218
10349,SZL,2006,06,6.948636363636362
10350,SZL,2006,07,7.08809523809524
10351,SZL,2006,08,6.942608695652174
10352,SZL,2006,09,7.416666666666668
10353,SZL,2006,10,7.649545454545455
10354,SZL,2006,11,7.258181818181817
10355,SZL,2006,12,7.04
10356,SZL,2007,01,7.169565217391304
10357,SZL,2007,02,7.175500000000001
10358,SZL,2007,03,7.350454545454545
10359,SZL,2007,04,7.12
10360,SZL,2007,05,7.018260869565217
10361,SZL,2007,06,7.167619047619049
10362,SZL,2007,07,6.971363636363635
10363,SZL,2007,08,7.2269565217391305
10364,SZL,2007,09,7.124
10365,SZL,2007,10,6.788260869565217
10366,SZL,2007,11,6.7281818181818185
10367,SZL,2007,12,6.862857142857143
10368,SZL,2008,01,7.015652173913044
10369,SZL,2008,02,7.659523809523809
10370,SZL,2008,03,8.003333333333334
10371,SZL,2008,04,7.769090909090911
10372,SZL,2008,05,7.618636363636363
10373,SZL,2008,06,7.944761904761906
10374,SZL,2008,07,7.624782608695651
10375,SZL,2008,08,7.661904761904762
10376,SZL,2008,09,8.065
10377,SZL,2008,10,9.73391304347826
10378,SZL,2008,11,10.1265
10379,SZL,2008,12,9.95
10380,SZL,2009,01,9.88909090909091
10381,SZL,2009,02,9.9775
10382,SZL,2009,03,9.955909090909092
10383,SZL,2009,04,8.960909090909091
10384,SZL,2009,05,8.368571428571428
10385,SZL,2009,06,8.039090909090909
10386,SZL,2009,07,7.952608695652174
10387,SZL,2009,08,7.935714285714285
10388,SZL,2009,09,7.51590909090909
10389,SZL,2009,10,7.49
10390,SZL,2009,11,7.508571428571427
10391,SZL,2009,12,7.498695652173913
10392,SZL,2010,01,7.46095238095238
10393,SZL,2010,02,7.674499999999999
10394,SZL,2010,03,7.40695652173913
10395,SZL,2010,04,7.337727272727272
10396,SZL,2010,05,7.659047619047618
10397,SZL,2010,06,7.6540909090909075
10398,SZL,2010,07,7.536818181818182
10399,SZL,2010,08,7.294999999999999
10400,SZL,2010,09,7.124090909090909
10401,SZL,2010,10,6.916666666666668
10402,SZL,2010,11,6.975454545454543
10403,SZL,2010,12,6.816086956521741
10404,SZL,2011,01,6.924761904761906
10405,SZL,2011,02,7.183
10406,SZL,2011,03,6.91391304347826
10407,SZL,2011,04,6.717619047619048
10408,SZL,2011,05,6.861363636363635
10409,SZL,2011,06,6.79
10410,SZL,2011,07,6.783333333333333
10411,SZL,2011,08,7.08391304347826
10412,SZL,2011,09,7.59318181818182
10413,SZL,2011,10,7.952857142857141
10414,SZL,2011,11,8.160454545454545
10415,SZL,2011,12,8.202272727272728
10416,SZL,2012,01,8.01
10417,SZL,2012,02,7.645714285714286
10418,SZL,2012,03,7.600454545454546
10419,SZL,2012,04,7.835238095238096
10420,SZL,2012,05,8.166956521739133
10421,SZL,2012,06,8.380952380952383
10422,SZL,2012,07,8.240909090909092
10423,SZL,2012,08,8.27391304347826
10424,SZL,2012,09,8.270999999999997
10425,SZL,2012,10,8.662608695652175
10426,SZL,2012,11,8.805454545454547
10427,SZL,2012,12,8.604285714285716
10428,SZL,2013,01,8.78826086956522
10429,SZL,2013,02,8.877999999999998
10430,SZL,2013,03,9.190476190476193
10431,SZL,2013,04,9.103636363636364
10432,SZL,2013,05,9.369130434782608
10433,SZL,2013,06,10.0215
10434,SZL,2013,07,9.913913043478262
10435,SZL,2013,08,10.097272727272728
10436,SZL,2013,09,9.977619047619049
10437,SZL,2013,10,9.91304347826087
10438,SZL,2013,11,10.20904761904762
10439,SZL,2013,12,10.370909090909091
10440,SZL,2014,01,10.876521739130435
10441,SZL,2014,02,10.9505
10442,SZL,2014,03,10.74904761904762
10443,SZL,2014,04,10.545454545454547
10444,SZL,2014,05,10.410000000000002
10445,SZL,2014,06,10.68095238095238
10446,SZL,2014,07,10.658695652173913
10447,SZL,2014,08,10.660476190476189
10448,SZL,2014,09,10.982727272727272
10449,SZL,2014,10,11.062173913043479
10450,SZL,2014,11,11.093499999999999
10451,SZL,2014,12,11.506086956521738
10452,SZL,2015,01,11.560454545454546
10453,SZL,2015,02,11.578
10454,SZL,2015,03,12.08409090909091
10455,SZL,2015,04,11.985454545454543
10456,SZL,2015,05,11.966666666666663
10457,SZL,2015,06,12.282272727272728
10458,SZL,2015,07,12.456086956521737
10459,SZL,2015,08,12.933636363636362
10460,SZL,2015,09,13.675555555555556
10461,SZL,2015,10,13.5024
10462,SZL,2015,11,14.145000000000003
10463,SZL,2015,12,15.015600000000004
10464,SZL,2016,01,16.33863636363637
10465,SZL,2016,02,15.798636363636366
10466,SZL,2016,03,15.345599999999997
10467,SZL,2016,04,14.586800000000004
10468,SZL,2016,05,15.352272727272727
10469,SZL,2016,06,15.041363636363638
10470,SZL,2016,07,14.40190476190476
10471,SZL,2016,08,13.731739130434782
10472,SZL,2016,09,14.043461538461539
10473,SZL,2016,10,13.924090909090909
10474,SZL,2016,11,13.990799999999997
10475,SZL,2016,12,13.86217391304348
10476,SZL,2017,01,13.568333333333335
10477,SZL,2017,02,13.179999999999998
10478,SZL,2017,03,12.942916666666662
10479,SZL,2017,04,13.46736842105263
10480,SZL,2017,05,13.2675
10481,SZL,2017,06,12.8924
10482,SZL,2017,07,13.17
10483,SZL,2017,08,13.226250000000002
10484,SZL,2017,09,13.1725
10485,SZL,2017,10,13.695833333333331
10486,SZL,2017,11,14.040909090909093
10487,SZL,2017,12,13.095999999999998
10488,SZL,2018,01,12.17181818181818
10489,SZL,2018,02,11.818000000000001
10490,SZL,2018,03,11.826818181818185
10491,SZL,2018,04,12.093333333333334
10492,SZL,2018,05,12.53
10493,SZL,2018,06,12.791666666666666
10494,SYP,2004,12,52.2
10495,SYP,2005,12,54.9
10496,SYP,2006,12,51.1
10497,SYP,2007,12,48.1
10498,SYP,2008,12,46.4
10499,SYP,2009,05,46.21875
10500,SYP,2009,06,45.434615384615384
10501,SYP,2009,07,45.04555555555554
10502,SYP,2009,08,45.0916
10503,SYP,2009,09,45.90499999999998
10504,SYP,2009,10,46.050000000000004
10505,SYP,2009,11,46.03499999999998
10506,SYP,2009,12,45.56629629629629
10507,SYP,2010,01,45.648461538461525
10508,SYP,2010,02,45.95416666666667
10509,SYP,2010,03,46.03000000000001
10510,SYP,2010,04,45.182500000000005
10511,SYP,2010,05,45.644000000000005
10512,SYP,2010,06,45.94846153846155
10513,SYP,2010,07,46.07375000000001
10514,SYP,2010,08,46.84481481481482
10515,SYP,2010,09,46.60346153846155
10516,SYP,2010,10,46.135
10517,SYP,2010,11,46.37115384615383
10518,SYP,2010,12,46.790740740740745
10519,SYP,2011,01,46.800384615384615
10520,SYP,2011,02,46.78458333333333
10521,SYP,2011,03,46.718846153846165
10522,SYP,2011,04,47.55040000000001
10523,SYP,2011,05,47.559629629629626
10524,SYP,2011,06,47.50461538461537
